Date;JourDeLaSemaine;Pays;Continent;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-16;Lundi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;30
2016-05-16;Lundi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Japon;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;43
2016-05-16;Lundi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;39
2016-05-16;Lundi;Malaisie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Malaisie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Mexique;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;46
2016-05-16;Lundi;Mexique;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-16;Lundi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;71
2016-05-16;Lundi;Portugal;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;42
2016-05-16;Lundi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Suède;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;299
2016-05-16;Lundi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;198
2016-05-16;Lundi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-16;Lundi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;110
2016-05-16;Lundi;Turquie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;29
2016-05-16;Lundi;Ukraine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;102
2016-05-16;Lundi;Ukraine;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;922
2016-05-17;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;452
2016-05-17;Mardi;Afrique du Sud;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Afrique du Sud;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;31
2016-05-17;Mardi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;284
2016-05-17;Mardi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;146
2016-05-17;Mardi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;41
2016-05-17;Mardi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;22
2016-05-17;Mardi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Canada;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Caucase;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Corée du Sud;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Danemark;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Égypte;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;30
2016-05-17;Mardi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;33
2016-05-17;Mardi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;France - Autres;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Hongrie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;37
2016-05-17;Mardi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;112
2016-05-17;Mardi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;103
2016-05-17;Mardi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Mexique;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Monaco;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Monaco;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;28
2016-05-17;Mardi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;23
2016-05-17;Mardi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Suède;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;99
2016-05-17;Mardi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;46
2016-05-17;Mardi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-17;Mardi;Turquie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;1005
2016-05-18;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;500
2016-05-18;Mercredi;Afrique du Sud;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Afrique du Sud;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;277
2016-05-18;Mercredi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;124
2016-05-18;Mercredi;Australie;Oceanie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Australie;Oceanie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Autre;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Autre;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Autres Europe de l'Est;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Autres Europe de l'Est;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;49
2016-05-18;Mercredi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;27
2016-05-18;Mercredi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Bosnie-Herzégovine;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Canada;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;36
2016-05-18;Mercredi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;29
2016-05-18;Mercredi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Corée du Sud;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Côte d'Ivoire;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Égypte;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Émirats Arabes Unis;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;48
2016-05-18;Mercredi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;24
2016-05-18;Mercredi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;21
2016-05-18;Mercredi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;47
2016-05-18;Mercredi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;32
2016-05-18;Mercredi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;100
2016-05-18;Mercredi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;82
2016-05-18;Mercredi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;28
2016-05-18;Mercredi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;44
2016-05-18;Mercredi;Portugal;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;33
2016-05-18;Mercredi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Roumanie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;23
2016-05-18;Mercredi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Suède;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;108
2016-05-18;Mercredi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;39
2016-05-18;Mercredi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-18;Mercredi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;944
2016-05-19;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;458
2016-05-19;Jeudi;Afrique du Sud;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Afrique du Sud;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;27
2016-05-19;Jeudi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;276
2016-05-19;Jeudi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;119
2016-05-19;Jeudi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;35
2016-05-19;Jeudi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;22
2016-05-19;Jeudi;Bénin;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Canada;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Canada;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;62
2016-05-19;Jeudi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;25
2016-05-19;Jeudi;Côte d'Ivoire;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;27
2016-05-19;Jeudi;Égypte;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Émirats Arabes Unis;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Émirats Arabes Unis;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;32
2016-05-19;Jeudi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;29
2016-05-19;Jeudi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;115
2016-05-19;Jeudi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;96
2016-05-19;Jeudi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Roumanie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;26
2016-05-19;Jeudi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;119
2016-05-19;Jeudi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;58
2016-05-19;Jeudi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-19;Jeudi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;961
2016-05-20;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;484
2016-05-20;Vendredi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;31
2016-05-20;Vendredi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;298
2016-05-20;Vendredi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;129
2016-05-20;Vendredi;Autres Asie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;53
2016-05-20;Vendredi;Autres Asie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;53
2016-05-20;Vendredi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;40
2016-05-20;Vendredi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;28
2016-05-20;Vendredi;Burkina Faso;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;32
2016-05-20;Vendredi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-20;Vendredi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Finlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;21
2016-05-20;Vendredi;Finlande;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;France - Autres;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;25
2016-05-20;Vendredi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Japon;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;101
2016-05-20;Vendredi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;93
2016-05-20;Vendredi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Mexique;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;31
2016-05-20;Vendredi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Portugal;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-20;Vendredi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;146
