Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-05-20;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;38
2016-05-20;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-21;Samedi;Soir;Résident ;Ville de Belfort;5851
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Belfort;1602
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Montbeliard;40
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Hericourt;40
2016-05-21;Samedi;Soir;Résident ;Reste Territoire de Belfort;689
2016-05-21;Samedi;Soir;Résident ;Reste Haute Saone;#
2016-05-21;Samedi;Soir;Résident ;Reste Doubs;30
2016-05-21;Samedi;Soir;Résident ;Haut Rhin Sud;#
2016-05-21;Samedi;Soir;Résident ;Vosges;#
2016-05-21;Samedi;Soir;Touriste Français;Ville de Belfort;806
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Belfort;146
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;478
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;170
2016-05-21;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;70
2016-05-21;Samedi;Soir;Touriste Français;Reste Haute Saone;175
2016-05-21;Samedi;Soir;Touriste Français;Reste Doubs;229
2016-05-21;Samedi;Soir;Touriste Français;Haut Rhin Sud;102
2016-05-21;Samedi;Soir;Touriste Français;Haut Rhin Nord;49
2016-05-21;Samedi;Soir;Touriste Français;Vosges;#
2016-05-21;Samedi;Soir;Touriste Etranger;Ville de Belfort;259
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-21;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Résident ;Ville de Belfort;4943
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Belfort;527
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;30
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Hericourt;30
2016-05-22;Dimanche;Soir;Résident ;Reste Territoire de Belfort;203
2016-05-22;Dimanche;Soir;Résident ;Reste Doubs;#
2016-05-22;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Touriste Français;Ville de Belfort;739
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;77
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;124
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;39
2016-05-22;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;#
2016-05-22;Dimanche;Soir;Touriste Français;Reste Haute Saone;72
2016-05-22;Dimanche;Soir;Touriste Français;Reste Doubs;83
2016-05-22;Dimanche;Soir;Touriste Français;Haut Rhin Sud;67
2016-05-22;Dimanche;Soir;Touriste Français;Haut Rhin Nord;36
2016-05-22;Dimanche;Soir;Touriste Français;Vosges;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Ville de Belfort;293
2016-05-22;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Reste Doubs;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-23;Lundi;Soir;Résident ;Ville de Belfort;6097
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Belfort;1626
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Montbeliard;101
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Hericourt;71
2016-05-23;Lundi;Soir;Résident ;Reste Territoire de Belfort;904
2016-05-23;Lundi;Soir;Résident ;Reste Haute Saone;40
2016-05-23;Lundi;Soir;Résident ;Reste Doubs;#
2016-05-23;Lundi;Soir;Résident ;Haut Rhin Sud;30
2016-05-23;Lundi;Soir;Résident ;Haut Rhin Nord;#
2016-05-23;Lundi;Soir;Touriste Français;Ville de Belfort;976
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Belfort;193
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;356
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;170
2016-05-23;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;57
2016-05-23;Lundi;Soir;Touriste Français;Reste Haute Saone;164
2016-05-23;Lundi;Soir;Touriste Français;Reste Doubs;193
2016-05-23;Lundi;Soir;Touriste Français;Haut Rhin Sud;96
2016-05-23;Lundi;Soir;Touriste Français;Haut Rhin Nord;37
2016-05-23;Lundi;Soir;Touriste Français;Vosges;#
2016-05-23;Lundi;Soir;Touriste Etranger;Ville de Belfort;291
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;33
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;23
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-23;Lundi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-23;Lundi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-24;Mardi;Soir;Résident ;Ville de Belfort;6592
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Belfort;2289
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Montbeliard;142
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Hericourt;91
2016-05-24;Mardi;Soir;Résident ;Reste Territoire de Belfort;1170
2016-05-24;Mardi;Soir;Résident ;Reste Haute Saone;#
2016-05-24;Mardi;Soir;Résident ;Reste Doubs;#
2016-05-24;Mardi;Soir;Résident ;Haut Rhin Sud;#
2016-05-24;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-05-24;Mardi;Soir;Touriste Français;Ville de Belfort;1031
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Belfort;236
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;495
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;195
2016-05-24;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;75
2016-05-24;Mardi;Soir;Touriste Français;Reste Haute Saone;198
2016-05-24;Mardi;Soir;Touriste Français;Reste Doubs;191
2016-05-24;Mardi;Soir;Touriste Français;Haut Rhin Sud;128
2016-05-24;Mardi;Soir;Touriste Français;Haut Rhin Nord;68
2016-05-24;Mardi;Soir;Touriste Français;Vosges;#
2016-05-24;Mardi;Soir;Touriste Etranger;Ville de Belfort;275
2016-05-24;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-24;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;21
2016-05-24;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-24;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-24;Mardi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Résident ;Ville de Belfort;6549
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Belfort;2006
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Montbeliard;112
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Hericourt;81
2016-05-25;Mercredi;Soir;Résident ;Reste Territoire de Belfort;1130
2016-05-25;Mercredi;Soir;Résident ;Reste Haute Saone;91
2016-05-25;Mercredi;Soir;Résident ;Reste Doubs;#
2016-05-25;Mercredi;Soir;Résident ;Haut Rhin Sud;#
2016-05-25;Mercredi;Soir;Résident ;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Touriste Français;Ville de Belfort;993
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Belfort;127
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Montbeliard;417
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Hericourt;155
2016-05-25;Mercredi;Soir;Touriste Français;Reste Territoire de Belfort;69
2016-05-25;Mercredi;Soir;Touriste Français;Reste Haute Saone;167
2016-05-25;Mercredi;Soir;Touriste Français;Reste Doubs;170
2016-05-25;Mercredi;Soir;Touriste Français;Haut Rhin Sud;201
2016-05-25;Mercredi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Touriste Français;Vosges;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Ville de Belfort;300
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-26;Jeudi;Soir;Résident ;Ville de Belfort;6699
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Belfort;2138
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Montbeliard;132
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Hericourt;61
2016-05-26;Jeudi;Soir;Résident ;Reste Territoire de Belfort;1191
2016-05-26;Jeudi;Soir;Résident ;Reste Haute Saone;#
2016-05-26;Jeudi;Soir;Résident ;Reste Doubs;40
2016-05-26;Jeudi;Soir;Résident ;Haut Rhin Sud;#
2016-05-26;Jeudi;Soir;Résident ;Haut Rhin Nord;#
2016-05-26;Jeudi;Soir;Touriste Français;Ville de Belfort;1079
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Belfort;193
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Montbeliard;555
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Hericourt;200
2016-05-26;Jeudi;Soir;Touriste Français;Reste Territoire de Belfort;51
2016-05-26;Jeudi;Soir;Touriste Français;Reste Haute Saone;231
2016-05-26;Jeudi;Soir;Touriste Français;Reste Doubs;218
2016-05-26;Jeudi;Soir;Touriste Français;Haut Rhin Sud;158
2016-05-26;Jeudi;Soir;Touriste Français;Haut Rhin Nord;29
2016-05-26;Jeudi;Soir;Touriste Français;Vosges;25
2016-05-26;Jeudi;Soir;Touriste Etranger;Ville de Belfort;293
2016-05-26;Jeudi;Soir;Touriste Etranger;Agglomeration de Belfort;59
2016-05-26;Jeudi;Soir;Touriste Etranger;Agglomeration de Montbeliard;22
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Doubs;34
2016-05-27;Vendredi;Soir;Résident ;Ville de Belfort;6552
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Belfort;2041
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Montbeliard;91
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Hericourt;102
2016-05-27;Vendredi;Soir;Résident ;Reste Territoire de Belfort;1224
2016-05-27;Vendredi;Soir;Résident ;Reste Haute Saone;40
2016-05-27;Vendredi;Soir;Résident ;Reste Doubs;#
2016-05-27;Vendredi;Soir;Résident ;Haut Rhin Sud;40
2016-05-27;Vendredi;Soir;Résident ;Vosges;#
2016-05-27;Vendredi;Soir;Touriste Français;Ville de Belfort;968
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Belfort;188
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Montbeliard;589
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Hericourt;217
2016-05-27;Vendredi;Soir;Touriste Français;Reste Territoire de Belfort;84
2016-05-27;Vendredi;Soir;Touriste Français;Reste Haute Saone;196
2016-05-27;Vendredi;Soir;Touriste Français;Reste Doubs;245
2016-05-27;Vendredi;Soir;Touriste Français;Haut Rhin Sud;168
2016-05-27;Vendredi;Soir;Touriste Français;Haut Rhin Nord;49
2016-05-27;Vendredi;Soir;Touriste Français;Vosges;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Ville de Belfort;355
2016-05-27;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;39
2016-05-27;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;28
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-28;Samedi;Soir;Résident ;Ville de Belfort;5412
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Belfort;1439
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Montbeliard;61
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Hericourt;61
2016-05-28;Samedi;Soir;Résident ;Reste Territoire de Belfort;704
2016-05-28;Samedi;Soir;Résident ;Reste Haute Saone;40
2016-05-28;Samedi;Soir;Résident ;Reste Doubs;#
2016-05-28;Samedi;Soir;Résident ;Haut Rhin Sud;61
2016-05-28;Samedi;Soir;Résident ;Haut Rhin Nord;#
2016-05-28;Samedi;Soir;Résident ;Vosges;#
2016-05-28;Samedi;Soir;Touriste Français;Ville de Belfort;964
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Belfort;242
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;549
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;143
2016-05-28;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;73
2016-05-28;Samedi;Soir;Touriste Français;Reste Haute Saone;125
2016-05-28;Samedi;Soir;Touriste Français;Reste Doubs;236
2016-05-28;Samedi;Soir;Touriste Français;Haut Rhin Sud;120
2016-05-28;Samedi;Soir;Touriste Français;Haut Rhin Nord;64
2016-05-28;Samedi;Soir;Touriste Français;Vosges;#
2016-05-28;Samedi;Soir;Touriste Etranger;Ville de Belfort;281
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;51
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-28;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-28;Samedi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-29;Dimanche;Soir;Résident ;Ville de Belfort;5120
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Belfort;623
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;40
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Soir;Résident ;Reste Territoire de Belfort;275
2016-05-29;Dimanche;Soir;Résident ;Reste Haute Saone;30
2016-05-29;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-05-29;Dimanche;Soir;Touriste Français;Ville de Belfort;719
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;29
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;134
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;22
2016-05-29;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;22
2016-05-29;Dimanche;Soir;Touriste Français;Reste Haute Saone;57
2016-05-29;Dimanche;Soir;Touriste Français;Reste Doubs;164
2016-05-29;Dimanche;Soir;Touriste Français;Haut Rhin Sud;79
2016-05-29;Dimanche;Soir;Touriste Français;Haut Rhin Nord;29
2016-05-29;Dimanche;Soir;Touriste Français;Vosges;21
2016-05-29;Dimanche;Soir;Touriste Etranger;Ville de Belfort;252
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-30;Lundi;Soir;Résident ;Ville de Belfort;6175
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Belfort;1523
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Montbeliard;92
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Hericourt;30
2016-05-30;Lundi;Soir;Résident ;Reste Territoire de Belfort;858
2016-05-30;Lundi;Soir;Résident ;Reste Haute Saone;#
2016-05-30;Lundi;Soir;Résident ;Reste Doubs;#
2016-05-30;Lundi;Soir;Résident ;Haut Rhin Sud;30
2016-05-30;Lundi;Soir;Touriste Français;Ville de Belfort;969
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Belfort;142
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;353
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;155
2016-05-30;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;43
2016-05-30;Lundi;Soir;Touriste Français;Reste Haute Saone;118
2016-05-30;Lundi;Soir;Touriste Français;Reste Doubs;176
2016-05-30;Lundi;Soir;Touriste Français;Haut Rhin Sud;148
2016-05-30;Lundi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-30;Lundi;Soir;Touriste Français;Vosges;#
2016-05-30;Lundi;Soir;Touriste Etranger;Ville de Belfort;304
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;30
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-30;Lundi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Résident ;Ville de Belfort;6668
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Belfort;1892
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Montbeliard;102
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Hericourt;71
2016-05-31;Mardi;Soir;Résident ;Reste Territoire de Belfort;1073
2016-05-31;Mardi;Soir;Résident ;Reste Haute Saone;40
2016-05-31;Mardi;Soir;Résident ;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-05-31;Mardi;Soir;Touriste Français;Ville de Belfort;1037
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Belfort;135
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;520
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;179
2016-05-31;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;21
2016-05-31;Mardi;Soir;Touriste Français;Reste Haute Saone;143
2016-05-31;Mardi;Soir;Touriste Français;Reste Doubs;166
2016-05-31;Mardi;Soir;Touriste Français;Haut Rhin Sud;106
2016-05-31;Mardi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-31;Mardi;Soir;Touriste Français;Vosges;#
2016-05-31;Mardi;Soir;Touriste Etranger;Ville de Belfort;276
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;44
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-31;Mardi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-01;Mercredi;Soir;Résident ;Ville de Belfort;6662
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Belfort;1913
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Montbeliard;143
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Hericourt;61
2016-06-01;Mercredi;Soir;Résident ;Reste Territoire de Belfort;1013
2016-06-01;Mercredi;Soir;Résident ;Reste Haute Saone;61
2016-06-01;Mercredi;Soir;Résident ;Reste Doubs;#
2016-06-01;Mercredi;Soir;Résident ;Haut Rhin Sud;#
2016-06-01;Mercredi;Soir;Résident ;Haut Rhin Nord;#
2016-06-01;Mercredi;Soir;Touriste Français;Ville de Belfort;1114
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Belfort;195
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Montbeliard;380
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Hericourt;161
2016-06-01;Mercredi;Soir;Touriste Français;Reste Territoire de Belfort;80
2016-06-01;Mercredi;Soir;Touriste Français;Reste Haute Saone;171
2016-06-01;Mercredi;Soir;Touriste Français;Reste Doubs;184
2016-06-01;Mercredi;Soir;Touriste Français;Haut Rhin Sud;235
2016-06-01;Mercredi;Soir;Touriste Français;Haut Rhin Nord;44
2016-06-01;Mercredi;Soir;Touriste Français;Vosges;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Ville de Belfort;336
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Belfort;40
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-02;Jeudi;Soir;Résident ;Ville de Belfort;6409
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Belfort;1873
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Montbeliard;112
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Hericourt;71
2016-06-02;Jeudi;Soir;Résident ;Reste Territoire de Belfort;1146
2016-06-02;Jeudi;Soir;Résident ;Reste Haute Saone;#
2016-06-02;Jeudi;Soir;Résident ;Reste Doubs;#
2016-06-02;Jeudi;Soir;Résident ;Haut Rhin Sud;#
2016-06-02;Jeudi;Soir;Touriste Français;Ville de Belfort;1138
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Belfort;187
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Montbeliard;390
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Hericourt;238
2016-06-02;Jeudi;Soir;Touriste Français;Reste Territoire de Belfort;95
2016-06-02;Jeudi;Soir;Touriste Français;Reste Haute Saone;184
2016-06-02;Jeudi;Soir;Touriste Français;Reste Doubs;208
2016-06-02;Jeudi;Soir;Touriste Français;Haut Rhin Sud;129
2016-06-02;Jeudi;Soir;Touriste Français;Haut Rhin Nord;39
2016-06-02;Jeudi;Soir;Touriste Français;Vosges;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Ville de Belfort;343
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Montbeliard;42
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-03;Vendredi;Soir;Résident ;Ville de Belfort;6061
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Belfort;2191
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Montbeliard;122
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Hericourt;133
2016-06-03;Vendredi;Soir;Résident ;Reste Territoire de Belfort;1095
2016-06-03;Vendredi;Soir;Résident ;Reste Haute Saone;81
2016-06-03;Vendredi;Soir;Résident ;Reste Doubs;30
2016-06-03;Vendredi;Soir;Résident ;Haut Rhin Sud;40
2016-06-03;Vendredi;Soir;Résident ;Vosges;#
2016-06-03;Vendredi;Soir;Touriste Français;Ville de Belfort;813
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Belfort;133
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Montbeliard;541
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Hericourt;222
2016-06-03;Vendredi;Soir;Touriste Français;Reste Territoire de Belfort;90
2016-06-03;Vendredi;Soir;Touriste Français;Reste Haute Saone;206
2016-06-03;Vendredi;Soir;Touriste Français;Reste Doubs;322
2016-06-03;Vendredi;Soir;Touriste Français;Haut Rhin Sud;117
2016-06-03;Vendredi;Soir;Touriste Français;Haut Rhin Nord;39
2016-06-03;Vendredi;Soir;Touriste Français;Vosges;25
2016-06-03;Vendredi;Soir;Touriste Etranger;Ville de Belfort;305
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;54
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;28
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-04;Samedi;Soir;Résident ;Ville de Belfort;5879
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Belfort;1290
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Montbeliard;61
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Hericourt;40
2016-06-04;Samedi;Soir;Résident ;Reste Territoire de Belfort;573
2016-06-04;Samedi;Soir;Résident ;Reste Haute Saone;#
2016-06-04;Samedi;Soir;Résident ;Reste Doubs;51
