Date;JourDeLaSemaine;ZoneAnalyse;Continent;Pays;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-03;Samedi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;13 jours;Periode evenement;2165
2017-06-03;Samedi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;14 jours;Periode evenement;6660
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;01 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;02 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;03 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;04 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;05 jours;Periode evenement;666
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;06 jours;Periode evenement;5696
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;07 jours;Periode evenement;885
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;08 jours;Periode evenement;9028
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;09 jours;Periode evenement;927
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;10 jours;Periode evenement;5928
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;11 jours;Periode evenement;3735
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;12 jours;Periode evenement;8916
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;13 jours;Periode evenement;9994
2017-06-03;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;14 jours;Periode evenement;1869
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;01 jours;Periode evenement;4365
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;02 jours;Periode evenement;7001
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;03 jours;Periode evenement;3662
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;04 jours;Periode evenement;477
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;05 jours;Periode evenement;5465
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;06 jours;Periode evenement;2778
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;07 jours;Periode evenement;3030
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;08 jours;Periode evenement;2662
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;09 jours;Periode evenement;5414
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;10 jours;Periode evenement;1447
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;11 jours;Periode evenement;5276
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;12 jours;Periode evenement;8408
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;13 jours;Periode evenement;957
2017-06-03;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;14 jours;Periode evenement;5522
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;01 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;02 jours;Periode evenement;4942
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;03 jours;Periode evenement;3320
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;04 jours;Periode evenement;4471
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;05 jours;Periode evenement;2684
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;06 jours;Periode evenement;9238
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;07 jours;Periode evenement;6297
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;08 jours;Periode evenement;5169
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;09 jours;Periode evenement;538
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;10 jours;Periode evenement;1778
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;11 jours;Periode evenement;4214
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;12 jours;Periode evenement;2412
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;13 jours;Periode evenement;3276
2017-06-03;Samedi;Zone FIMU;Europe;Italie;Touriste Etranger;14 jours;Periode evenement;4584
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;01 jours;Periode evenement;6808
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;02 jours;Periode evenement;601
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;03 jours;Periode evenement;2334
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;04 jours;Periode evenement;5471
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;05 jours;Periode evenement;1651
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;06 jours;Periode evenement;2077
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;07 jours;Periode evenement;5421
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;08 jours;Periode evenement;2106
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;09 jours;Periode evenement;2986
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;10 jours;Periode evenement;6204
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;11 jours;Periode evenement;5114
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;12 jours;Periode evenement;1585
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;13 jours;Periode evenement;2382
2017-06-03;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;14 jours;Periode evenement;9102
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;01 jours;Periode evenement;4871
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;02 jours;Periode evenement;6387
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;03 jours;Periode evenement;2201
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;04 jours;Periode evenement;5341
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;05 jours;Periode evenement;6997
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;06 jours;Periode evenement;2155
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;07 jours;Periode evenement;1955
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;08 jours;Periode evenement;8400
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;09 jours;Periode evenement;9003
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;10 jours;Periode evenement;6724
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;11 jours;Periode evenement;5416
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;12 jours;Periode evenement;3385
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;13 jours;Periode evenement;3660
2017-06-03;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;14 jours;Periode evenement;6663
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;01 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;02 jours;Periode evenement;4914
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;03 jours;Periode evenement;5720
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;04 jours;Periode evenement;894
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;05 jours;Periode evenement;1655
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;06 jours;Periode evenement;1236
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;07 jours;Periode evenement;77
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;08 jours;Periode evenement;5741
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;09 jours;Periode evenement;68
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;10 jours;Periode evenement;3516
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;11 jours;Periode evenement;8654
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;12 jours;Periode evenement;6121
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;13 jours;Periode evenement;8208
2017-06-03;Samedi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;14 jours;Periode evenement;7606
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;01 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;02 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;03 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;04 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;05 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;06 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;07 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;08 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;09 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;10 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;11 jours;Periode evenement;5092
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;12 jours;Periode evenement;5905
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;13 jours;Periode evenement;9528
2017-06-03;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;14 jours;Periode evenement;3304
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;01 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;02 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;03 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;04 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;05 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;06 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;07 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;08 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;09 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;10 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;11 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;12 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;13 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;14 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;01 jours;Periode evenement;549
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;02 jours;Periode evenement;9101
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;03 jours;Periode evenement;659
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;04 jours;Periode evenement;2289
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;05 jours;Periode evenement;1554
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;06 jours;Periode evenement;3759
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;07 jours;Periode evenement;535
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;08 jours;Periode evenement;7877
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;09 jours;Periode evenement;3432
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;10 jours;Periode evenement;7040
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;11 jours;Periode evenement;5842
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;12 jours;Periode evenement;6025
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;13 jours;Periode evenement;936
2017-06-03;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;14 jours;Periode evenement;204
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;05 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;06 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;07 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;08 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;09 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;10 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;11 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;12 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;13 jours;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Oceanie;Asie Océanie;Touriste Etranger;14 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;01 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;02 jours;Periode evenement;8415
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;03 jours;Periode evenement;115
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;04 jours;Periode evenement;3822
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;05 jours;Periode evenement;3488
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;06 jours;Periode evenement;6959
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;07 jours;Periode evenement;517
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;08 jours;Periode evenement;3536
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;09 jours;Periode evenement;5579
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;10 jours;Periode evenement;2814
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;11 jours;Periode evenement;8315
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;12 jours;Periode evenement;2700
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;13 jours;Periode evenement;5800
2017-06-04;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;14 jours;Periode evenement;4764
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;04 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;05 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;06 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;07 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;08 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;09 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;10 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;11 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;12 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;13 jours;Periode evenement;8194
2017-06-04;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;14 jours;Periode evenement;4899
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;02 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;03 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;04 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;05 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;06 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;07 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;08 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;09 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;10 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;11 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;12 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;13 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Amérique;États-Unis;Touriste Etranger;14 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;01 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;02 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;03 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;04 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;05 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;06 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;07 jours;Periode evenement;5516
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;08 jours;Periode evenement;2360
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;09 jours;Periode evenement;2666
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;10 jours;Periode evenement;6819
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;11 jours;Periode evenement;1718
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;12 jours;Periode evenement;6838
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;13 jours;Periode evenement;1701
2017-06-04;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;14 jours;Periode evenement;6749
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;01 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;02 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;03 jours;Periode evenement;4266
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;04 jours;Periode evenement;3212
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;05 jours;Periode evenement;485
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;06 jours;Periode evenement;9875
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;07 jours;Periode evenement;6758
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;08 jours;Periode evenement;304
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;09 jours;Periode evenement;5352
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;10 jours;Periode evenement;3017
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;11 jours;Periode evenement;7916
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;12 jours;Periode evenement;8872
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;13 jours;Periode evenement;6440
2017-06-04;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;14 jours;Periode evenement;8357
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;06 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;07 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;08 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;09 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;10 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;11 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;12 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;13 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Asie;Japon;Touriste Etranger;14 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;01 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;02 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;03 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;04 jours;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;05 jours;Periode evenement;4714
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;06 jours;Periode evenement;3989
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;07 jours;Periode evenement;3572
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;08 jours;Periode evenement;9593
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;09 jours;Periode evenement;1783
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;10 jours;Periode evenement;4473
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;11 jours;Periode evenement;2273
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;12 jours;Periode evenement;1213
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;13 jours;Periode evenement;3241
2017-06-04;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;14 jours;Periode evenement;8769
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;01 jours;Periode evenement;2634
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;02 jours;Periode evenement;1730
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;03 jours;Periode evenement;920
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;04 jours;Periode evenement;2041
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;05 jours;Periode evenement;8712
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;06 jours;Periode evenement;5843
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;07 jours;Periode evenement;2622
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;08 jours;Periode evenement;1446
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;09 jours;Periode evenement;643
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;10 jours;Periode evenement;2152
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;11 jours;Periode evenement;532
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;12 jours;Periode evenement;681
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;13 jours;Periode evenement;8289
2017-06-04;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;14 jours;Periode evenement;97
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;01 jours;Periode evenement;5181
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;02 jours;Periode evenement;4446
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;03 jours;Periode evenement;9319
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;04 jours;Periode evenement;3122
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;05 jours;Periode evenement;277
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;06 jours;Periode evenement;9405
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;07 jours;Periode evenement;5793
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;08 jours;Periode evenement;6806
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;09 jours;Periode evenement;1973
2017-06-04;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;10 jours;Periode evenement;3584
