Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Resident;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;69
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;7016
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;9949
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;8920
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;1421
2017-06-04;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;9228
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;9526
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;9133
2017-06-04;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;7065
2017-06-04;Dimanche;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;1707
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode evenement;1276
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode evenement;5532
2017-06-05;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode evenement;1262
2017-06-05;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode evenement;9439
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode evenement;489
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode evenement;2770
2017-06-05;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode evenement;4944
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode evenement;2946
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode evenement;421
2017-06-05;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode evenement;6508
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode evenement;6580
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode evenement;80
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode evenement;9612
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode evenement;1269
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode evenement;5747
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode evenement;2224
2017-06-05;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode evenement;4581
2017-06-05;Lundi;Soir;Vosges;Zone FIMU;Resident;Periode evenement;#
2017-06-05;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode evenement;2577
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;3093
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;8058
2017-06-06;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;7381
2017-06-06;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;9390
2017-06-06;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3687
2017-06-06;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;6334
2017-06-06;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;1098
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;6006
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;8625
2017-06-06;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;249
2017-06-06;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;4238
2017-06-06;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;9154
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;576
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;2029
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;2646
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;4366
2017-06-06;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;5870
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;8353
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;1104
2017-06-07;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;851
2017-06-07;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;1882
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3748
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;7990
2017-06-07;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;5243
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;9586
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;9717
2017-06-07;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;5333
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;5863
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;7074
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;7824
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;8667
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;6745
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;3397
2017-06-07;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1190
2017-06-07;Mercredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;2329
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;6168
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;2497
2017-06-08;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-08;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;9909
2017-06-08;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;2446
2017-06-08;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;8758
2017-06-08;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;2286
2017-06-08;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;7254
2017-06-08;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;2175
2017-06-08;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;8431
2017-06-08;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;5567
2017-06-08;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1898
2017-06-08;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;1693
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;4521
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;5746
2017-06-08;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;9551
2017-06-08;Jeudi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;5172
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;6477
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;5643
2017-06-09;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-09;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;9449
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;1225
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;9561
2017-06-09;Vendredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;4741
2017-06-09;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;3168
2017-06-09;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;3191
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;7643
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;7910
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;7109
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;4702
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;265
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;3507
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8786
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;5277
2017-06-09;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1828
2017-06-09;Vendredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;7479
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;267
2017-06-10;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;2975
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;2073
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;8960
2017-06-10;Samedi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;9598
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;9264
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;6314
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;6598
2017-06-10;Samedi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;3048
2017-06-10;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;4317
2017-06-10;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;2314
2017-06-10;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;3817
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7074
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;7324
2017-06-10;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;796
2017-06-10;Samedi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;5635
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;1650
2017-06-11;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;8798
2017-06-11;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3972
2017-06-11;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;444
2017-06-11;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;6529
2017-06-11;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;1549
2017-06-11;Dimanche;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;5723
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;4704
2017-06-11;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;7102
2017-06-11;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;2124
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;9490
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;9716
2017-06-11;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;8189
2017-06-11;Dimanche;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;2160
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;7596
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;6677
2017-06-12;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;6639
2017-06-12;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;7968
2017-06-12;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;2048
2017-06-12;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;9331
2017-06-12;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;#
2017-06-12;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;2051
2017-06-12;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;2668
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;8658
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;2917
2017-06-12;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;6189
2017-06-12;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;8171
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;9488
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;205
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8954
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;7677
2017-06-12;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;4845
2017-06-12;Lundi;Soir;Vosges;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;5260
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;5634
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;385
2017-06-13;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;5263
2017-06-13;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;614
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3696
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;3584
2017-06-13;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;#
2017-06-13;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-13;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;2616
2017-06-13;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;157
2017-06-13;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;8088
2017-06-13;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;2424
2017-06-13;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;9861
2017-06-13;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;448
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;5380
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;8514
2017-06-13;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;3166
2017-06-13;Mardi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;2668
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;2323
2017-06-14;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;9470
2017-06-14;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;5973
2017-06-14;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;6919
2017-06-14;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;634
2017-06-14;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;1723
2017-06-14;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;3545
2017-06-14;Mercredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-14;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;855
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;4307
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;6949
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;4540
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;4278
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8011
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;9173
2017-06-14;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;1033
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;1035
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;2386
2017-06-15;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;2956
2017-06-15;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;6589
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3122
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;6739
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;939
2017-06-15;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;9414
2017-06-15;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;2390
2017-06-15;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;5327
2017-06-15;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;9197
2017-06-15;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;3122
2017-06-15;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;6977
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;2042
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;1265
2017-06-15;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;3245
2017-06-15;Jeudi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;7050
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;5021
2017-06-16;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;4453
2017-06-16;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;8723
2017-06-16;Vendredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;6220
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;3143
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;886
2017-06-16;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;2849
2017-06-16;Vendredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;4844
2017-06-16;Vendredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;3818
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;9070
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;9839
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;6696
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;9988
