Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;9324
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;808
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;2423
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;6120
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;1190
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;1190
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;6787
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;2723
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;9376
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;4239
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;4838
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;3853
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;8659
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1385
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;4951
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1480
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1138
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;6854
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;8515
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;3191
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;9947
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;9243
2017-05-25;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;4596
2017-05-25;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode normale;7630
2017-05-25;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode normale;3013
2017-05-25;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode normale;7148
2017-05-25;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode normale;2126
2017-05-25;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode normale;3342
2017-05-25;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode normale;2606
2017-05-25;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode normale;8872
2017-05-25;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode normale;5109
2017-05-25;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode normale;5079
2017-05-25;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode normale;864
2017-05-25;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode normale;7012
2017-05-25;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode normale;3475
2017-05-25;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode normale;7344
2017-05-25;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode normale;4203
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;4747
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;8528
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;3455
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;7468
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;4856
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;8999
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;4114
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;6133
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;6767
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;8352
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;3583
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;8940
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;4137
2017-05-25;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;3977
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;9896
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;797
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;8729
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;2227
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;2130
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;6096
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;2008
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;9317
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1345
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;5757
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;2834
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;9366
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;2175
2017-05-26;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;8941
2017-05-26;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode normale;7797
2017-05-26;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode normale;8031
2017-05-26;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode normale;152
2017-05-26;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode normale;5155
2017-05-26;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode normale;1697
2017-05-26;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode normale;2705
2017-05-26;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode normale;1443
2017-05-26;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode normale;2473
2017-05-26;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode normale;1999
2017-05-26;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode normale;4959
2017-05-26;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode normale;4759
2017-05-26;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode normale;7876
2017-05-26;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode normale;2006
2017-05-26;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode normale;5673
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;810
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;5906
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;9794
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;7357
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;4227
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;6341
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;2994
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;8672
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;9583
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;2467
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;4246
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;9096
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;4137
2017-05-26;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;5308
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;8374
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;4781
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;9879
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;3670
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;4302
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1787
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;7720
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;8995
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;757
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;4645
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;3530
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;2012
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;4272
2017-05-27;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;9264
2017-05-27;Samedi;Zone FIMU;Français;Resident;01 jours;Periode normale;8198
2017-05-27;Samedi;Zone FIMU;Français;Resident;02 jours;Periode normale;2973
2017-05-27;Samedi;Zone FIMU;Français;Resident;03 jours;Periode normale;5744
2017-05-27;Samedi;Zone FIMU;Français;Resident;04 jours;Periode normale;4880
2017-05-27;Samedi;Zone FIMU;Français;Resident;05 jours;Periode normale;7006
2017-05-27;Samedi;Zone FIMU;Français;Resident;06 jours;Periode normale;5107
2017-05-27;Samedi;Zone FIMU;Français;Resident;07 jours;Periode normale;578
2017-05-27;Samedi;Zone FIMU;Français;Resident;08 jours;Periode normale;5026
2017-05-27;Samedi;Zone FIMU;Français;Resident;09 jours;Periode normale;218
2017-05-27;Samedi;Zone FIMU;Français;Resident;10 jours;Periode normale;2253
2017-05-27;Samedi;Zone FIMU;Français;Resident;11 jours;Periode normale;2238
2017-05-27;Samedi;Zone FIMU;Français;Resident;12 jours;Periode normale;5509
2017-05-27;Samedi;Zone FIMU;Français;Resident;13 jours;Periode normale;9185
2017-05-27;Samedi;Zone FIMU;Français;Resident;14 jours;Periode normale;6375
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8937
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;7947
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;6033
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;4041
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;8370
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;6210
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;6824
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;4272
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;7320
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;4153
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;2566
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;3689
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;2309
2017-05-27;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;490
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;7697
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;121
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;529
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;1166
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;2748
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1676
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;3370
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;3964
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;4708
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1883
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;3809
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;8859
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;7279
2017-05-28;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1427
2017-05-28;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode normale;9730
2017-05-28;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode normale;562
2017-05-28;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode normale;1904
2017-05-28;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode normale;5661
2017-05-28;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode normale;663
2017-05-28;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode normale;4713
2017-05-28;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode normale;1754
2017-05-28;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode normale;3652
2017-05-28;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode normale;4366
2017-05-28;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode normale;169
2017-05-28;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode normale;3262
2017-05-28;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode normale;6622
2017-05-28;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode normale;4258
2017-05-28;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode normale;9451
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;1592
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;7875
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;2195
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;9951
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;4836
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;2320
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;2338
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;2804
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;664
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;3831
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;1520
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;4890
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;3553
2017-05-28;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;5744
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;4370
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;9678
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;8975
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;9521
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9511
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;7038
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;3915
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1320
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;9443
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;925
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;9160
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;5278
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;5630
2017-05-29;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2613
2017-05-29;Lundi;Zone FIMU;Français;Resident;01 jours;Periode normale;2024
2017-05-29;Lundi;Zone FIMU;Français;Resident;02 jours;Periode normale;6130
2017-05-29;Lundi;Zone FIMU;Français;Resident;03 jours;Periode normale;2204
2017-05-29;Lundi;Zone FIMU;Français;Resident;04 jours;Periode normale;7393
2017-05-29;Lundi;Zone FIMU;Français;Resident;05 jours;Periode normale;4555
2017-05-29;Lundi;Zone FIMU;Français;Resident;06 jours;Periode normale;4635
2017-05-29;Lundi;Zone FIMU;Français;Resident;07 jours;Periode normale;2070
2017-05-29;Lundi;Zone FIMU;Français;Resident;08 jours;Periode normale;5642
2017-05-29;Lundi;Zone FIMU;Français;Resident;09 jours;Periode normale;8195
2017-05-29;Lundi;Zone FIMU;Français;Resident;10 jours;Periode normale;2794
2017-05-29;Lundi;Zone FIMU;Français;Resident;11 jours;Periode normale;8951
2017-05-29;Lundi;Zone FIMU;Français;Resident;12 jours;Periode normale;5957
2017-05-29;Lundi;Zone FIMU;Français;Resident;13 jours;Periode normale;3809
2017-05-29;Lundi;Zone FIMU;Français;Resident;14 jours;Periode normale;2361
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;6027
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;6044
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;4381
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;8234
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;3457
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;7183
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;6647
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;3315
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;7493
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;9692
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;922
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;6026
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;9971
2017-05-29;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;2114
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;1835
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;2667
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;6589
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;9230
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9176
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;7339
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;8305
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;4945
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;7170
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;9998
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;2085
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;6218
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;8665
2017-05-30;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;4770
2017-05-30;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;185
2017-05-30;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;2568
2017-05-30;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;8554
2017-05-30;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;9798
2017-05-30;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;4304
2017-05-30;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;9999
2017-05-30;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;2232
2017-05-30;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;6410
2017-05-30;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;7798
2017-05-30;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;1030
2017-05-30;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;57
2017-05-30;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;5389
2017-05-30;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;8213
2017-05-30;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;4818
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;2970
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;7910
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;3225
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;6820
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;3945
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;3336
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;448
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;6563
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;2932
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;180
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;728
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;9860
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;6392
2017-05-30;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;1621
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;5749
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;5055
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;2941
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;3895
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;5371
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;9702
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;6904
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;5861
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;3995
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;9947
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;8076
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;7365
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;3818
2017-05-31;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;7897
2017-05-31;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;5587
2017-05-31;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;4702
2017-05-31;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;2087
2017-05-31;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;6844
2017-05-31;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;9506
2017-05-31;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;4875
2017-05-31;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;2011
2017-05-31;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;5872
2017-05-31;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;8390
2017-05-31;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;5750
2017-05-31;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;1558
2017-05-31;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;995
2017-05-31;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;8584
2017-05-31;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;3467
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8608
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;2796
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;7516
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;1253
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;5169
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;909
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;7184
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;1828
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;6464
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;2723
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;6419
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;5314
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;7951
2017-05-31;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;3499
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;8539
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;4770
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;6846
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;5583
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;485
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;5538
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;8640
