Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-31;Mercredi;Zone FIMU;NR;Resident;12 jours;Periode normale;4672
2017-05-31;Mercredi;Zone FIMU;NR;Resident;13 jours;Periode normale;2334
2017-05-31;Mercredi;Zone FIMU;NR;Resident;14 jours;Periode normale;5109
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;8259
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;7944
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;6618
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;1938
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;1433
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;8707
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;4366
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4375
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;8217
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;5661
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;3107
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;6086
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;6729
2017-05-31;Mercredi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;4255
2017-06-01;Jeudi;Zone FIMU;F;Resident;01 jours;Periode evenement;5891
2017-06-01;Jeudi;Zone FIMU;F;Resident;02 jours;Periode evenement;6897
2017-06-01;Jeudi;Zone FIMU;F;Resident;03 jours;Periode evenement;7067
2017-06-01;Jeudi;Zone FIMU;F;Resident;04 jours;Periode evenement;9347
2017-06-01;Jeudi;Zone FIMU;F;Resident;05 jours;Periode evenement;6237
2017-06-01;Jeudi;Zone FIMU;F;Resident;06 jours;Periode evenement;4488
2017-06-01;Jeudi;Zone FIMU;F;Resident;07 jours;Periode evenement;985
2017-06-01;Jeudi;Zone FIMU;F;Resident;08 jours;Periode evenement;1353
2017-06-01;Jeudi;Zone FIMU;F;Resident;09 jours;Periode evenement;5981
2017-06-01;Jeudi;Zone FIMU;F;Resident;10 jours;Periode evenement;8585
2017-06-01;Jeudi;Zone FIMU;F;Resident;11 jours;Periode evenement;9586
2017-06-01;Jeudi;Zone FIMU;F;Resident;12 jours;Periode evenement;8685
2017-06-01;Jeudi;Zone FIMU;F;Resident;13 jours;Periode evenement;537
2017-06-01;Jeudi;Zone FIMU;F;Resident;14 jours;Periode evenement;645
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;01 jours;Periode evenement;4031
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;02 jours;Periode evenement;3697
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;03 jours;Periode evenement;4163
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;04 jours;Periode evenement;4165
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;05 jours;Periode evenement;5836
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;06 jours;Periode evenement;7503
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;07 jours;Periode evenement;7473
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;08 jours;Periode evenement;6319
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;09 jours;Periode evenement;1742
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;10 jours;Periode evenement;7084
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;11 jours;Periode evenement;5959
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;12 jours;Periode evenement;8753
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;13 jours;Periode evenement;359
2017-06-01;Jeudi;Zone FIMU;F;Touriste Français;14 jours;Periode evenement;1971
2017-06-01;Jeudi;Zone FIMU;H;Resident;01 jours;Periode evenement;6716
2017-06-01;Jeudi;Zone FIMU;H;Resident;02 jours;Periode evenement;7340
2017-06-01;Jeudi;Zone FIMU;H;Resident;03 jours;Periode evenement;1910
2017-06-01;Jeudi;Zone FIMU;H;Resident;04 jours;Periode evenement;3421
2017-06-01;Jeudi;Zone FIMU;H;Resident;05 jours;Periode evenement;3056
2017-06-01;Jeudi;Zone FIMU;H;Resident;06 jours;Periode evenement;5786
2017-06-01;Jeudi;Zone FIMU;H;Resident;07 jours;Periode evenement;4085
2017-06-01;Jeudi;Zone FIMU;H;Resident;08 jours;Periode evenement;8853
2017-06-01;Jeudi;Zone FIMU;H;Resident;09 jours;Periode evenement;7922
2017-06-01;Jeudi;Zone FIMU;H;Resident;10 jours;Periode evenement;5377
2017-06-01;Jeudi;Zone FIMU;H;Resident;11 jours;Periode evenement;1672
2017-06-01;Jeudi;Zone FIMU;H;Resident;12 jours;Periode evenement;6020
2017-06-01;Jeudi;Zone FIMU;H;Resident;13 jours;Periode evenement;6764
2017-06-01;Jeudi;Zone FIMU;H;Resident;14 jours;Periode evenement;2598
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;01 jours;Periode evenement;1463
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;02 jours;Periode evenement;5281
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;03 jours;Periode evenement;1087
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;04 jours;Periode evenement;2905
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;05 jours;Periode evenement;7675
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;06 jours;Periode evenement;8260
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;07 jours;Periode evenement;8865
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;08 jours;Periode evenement;565
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;09 jours;Periode evenement;8310
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;10 jours;Periode evenement;8165
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;11 jours;Periode evenement;6196
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;12 jours;Periode evenement;9604
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;13 jours;Periode evenement;9265
2017-06-01;Jeudi;Zone FIMU;H;Touriste Français;14 jours;Periode evenement;2144
2017-06-01;Jeudi;Zone FIMU;NR;Resident;01 jours;Periode evenement;6792
2017-06-01;Jeudi;Zone FIMU;NR;Resident;02 jours;Periode evenement;7585
2017-06-01;Jeudi;Zone FIMU;NR;Resident;03 jours;Periode evenement;9594
2017-06-01;Jeudi;Zone FIMU;NR;Resident;04 jours;Periode evenement;7563
2017-06-01;Jeudi;Zone FIMU;NR;Resident;05 jours;Periode evenement;1018
2017-06-01;Jeudi;Zone FIMU;NR;Resident;06 jours;Periode evenement;5330
2017-06-01;Jeudi;Zone FIMU;NR;Resident;07 jours;Periode evenement;3809
2017-06-01;Jeudi;Zone FIMU;NR;Resident;08 jours;Periode evenement;8639
2017-06-01;Jeudi;Zone FIMU;NR;Resident;09 jours;Periode evenement;5070
2017-06-01;Jeudi;Zone FIMU;NR;Resident;10 jours;Periode evenement;2333
2017-06-01;Jeudi;Zone FIMU;NR;Resident;11 jours;Periode evenement;128
2017-06-01;Jeudi;Zone FIMU;NR;Resident;12 jours;Periode evenement;2344
2017-06-01;Jeudi;Zone FIMU;NR;Resident;13 jours;Periode evenement;7181
2017-06-01;Jeudi;Zone FIMU;NR;Resident;14 jours;Periode evenement;6563
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;01 jours;Periode evenement;5811
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;02 jours;Periode evenement;1122
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;03 jours;Periode evenement;3078
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;04 jours;Periode evenement;7156
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;05 jours;Periode evenement;764
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;06 jours;Periode evenement;8980
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;07 jours;Periode evenement;312
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;08 jours;Periode evenement;2496
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;09 jours;Periode evenement;4538
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;10 jours;Periode evenement;3051
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;11 jours;Periode evenement;5814
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;12 jours;Periode evenement;7106
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;13 jours;Periode evenement;9358
2017-06-01;Jeudi;Zone FIMU;NR;Touriste Français;14 jours;Periode evenement;7573
2017-06-02;Vendredi;Zone FIMU;F;Resident;01 jours;Periode evenement;4020
2017-06-02;Vendredi;Zone FIMU;F;Resident;02 jours;Periode evenement;903
2017-06-02;Vendredi;Zone FIMU;F;Resident;03 jours;Periode evenement;5445
2017-06-02;Vendredi;Zone FIMU;F;Resident;04 jours;Periode evenement;2571
2017-06-02;Vendredi;Zone FIMU;F;Resident;05 jours;Periode evenement;2561
2017-06-02;Vendredi;Zone FIMU;F;Resident;06 jours;Periode evenement;1316
2017-06-02;Vendredi;Zone FIMU;F;Resident;07 jours;Periode evenement;6338
2017-06-02;Vendredi;Zone FIMU;F;Resident;08 jours;Periode evenement;284
2017-06-02;Vendredi;Zone FIMU;F;Resident;09 jours;Periode evenement;1294
2017-06-02;Vendredi;Zone FIMU;F;Resident;10 jours;Periode evenement;2868
2017-06-02;Vendredi;Zone FIMU;F;Resident;11 jours;Periode evenement;9566
2017-06-02;Vendredi;Zone FIMU;F;Resident;12 jours;Periode evenement;865
2017-06-02;Vendredi;Zone FIMU;F;Resident;13 jours;Periode evenement;2461
2017-06-02;Vendredi;Zone FIMU;F;Resident;14 jours;Periode evenement;6984
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;01 jours;Periode evenement;7938
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;02 jours;Periode evenement;7731
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;03 jours;Periode evenement;8047
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;04 jours;Periode evenement;4425
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;05 jours;Periode evenement;306
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;06 jours;Periode evenement;5036
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;07 jours;Periode evenement;6307
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;08 jours;Periode evenement;7112
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;09 jours;Periode evenement;5706
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;10 jours;Periode evenement;2664
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;11 jours;Periode evenement;8964
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;12 jours;Periode evenement;5582
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;13 jours;Periode evenement;978
2017-06-02;Vendredi;Zone FIMU;F;Touriste Français;14 jours;Periode evenement;8712
2017-06-02;Vendredi;Zone FIMU;H;Resident;01 jours;Periode evenement;3315
2017-06-02;Vendredi;Zone FIMU;H;Resident;02 jours;Periode evenement;1790
2017-06-02;Vendredi;Zone FIMU;H;Resident;03 jours;Periode evenement;2958
2017-06-02;Vendredi;Zone FIMU;H;Resident;04 jours;Periode evenement;5021
2017-06-02;Vendredi;Zone FIMU;H;Resident;05 jours;Periode evenement;1276
2017-06-02;Vendredi;Zone FIMU;H;Resident;06 jours;Periode evenement;3084
2017-06-02;Vendredi;Zone FIMU;H;Resident;07 jours;Periode evenement;486
2017-06-02;Vendredi;Zone FIMU;H;Resident;08 jours;Periode evenement;2878
2017-06-02;Vendredi;Zone FIMU;H;Resident;09 jours;Periode evenement;4426
2017-06-02;Vendredi;Zone FIMU;H;Resident;10 jours;Periode evenement;8443
2017-06-02;Vendredi;Zone FIMU;H;Resident;11 jours;Periode evenement;1934
2017-06-02;Vendredi;Zone FIMU;H;Resident;12 jours;Periode evenement;1520
2017-06-02;Vendredi;Zone FIMU;H;Resident;13 jours;Periode evenement;1481
2017-06-02;Vendredi;Zone FIMU;H;Resident;14 jours;Periode evenement;8958
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;01 jours;Periode evenement;1836
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;02 jours;Periode evenement;9468
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;03 jours;Periode evenement;4074
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;04 jours;Periode evenement;8426
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;05 jours;Periode evenement;4039
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;06 jours;Periode evenement;8492
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;07 jours;Periode evenement;8743
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;08 jours;Periode evenement;9485
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;09 jours;Periode evenement;4387
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;10 jours;Periode evenement;1663
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;11 jours;Periode evenement;7130
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;12 jours;Periode evenement;3678
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;13 jours;Periode evenement;590
2017-06-02;Vendredi;Zone FIMU;H;Touriste Français;14 jours;Periode evenement;8744
2017-06-02;Vendredi;Zone FIMU;NR;Resident;01 jours;Periode evenement;4271
2017-06-02;Vendredi;Zone FIMU;NR;Resident;02 jours;Periode evenement;8445
2017-06-02;Vendredi;Zone FIMU;NR;Resident;03 jours;Periode evenement;7206
2017-06-02;Vendredi;Zone FIMU;NR;Resident;04 jours;Periode evenement;313
2017-06-02;Vendredi;Zone FIMU;NR;Resident;05 jours;Periode evenement;9106
2017-06-02;Vendredi;Zone FIMU;NR;Resident;06 jours;Periode evenement;4742
2017-06-02;Vendredi;Zone FIMU;NR;Resident;07 jours;Periode evenement;7573
2017-06-02;Vendredi;Zone FIMU;NR;Resident;08 jours;Periode evenement;3174
2017-06-02;Vendredi;Zone FIMU;NR;Resident;09 jours;Periode evenement;3679
2017-06-02;Vendredi;Zone FIMU;NR;Resident;10 jours;Periode evenement;5006
2017-06-02;Vendredi;Zone FIMU;NR;Resident;11 jours;Periode evenement;8024
2017-06-02;Vendredi;Zone FIMU;NR;Resident;12 jours;Periode evenement;7330
2017-06-02;Vendredi;Zone FIMU;NR;Resident;13 jours;Periode evenement;3427
2017-06-02;Vendredi;Zone FIMU;NR;Resident;14 jours;Periode evenement;6318
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;01 jours;Periode evenement;8311
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;02 jours;Periode evenement;5464
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;03 jours;Periode evenement;453
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;04 jours;Periode evenement;5627
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;05 jours;Periode evenement;6361
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;06 jours;Periode evenement;5742
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;07 jours;Periode evenement;6224
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;08 jours;Periode evenement;8187
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;09 jours;Periode evenement;9485
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;10 jours;Periode evenement;1492
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;11 jours;Periode evenement;6768
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;12 jours;Periode evenement;192
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;13 jours;Periode evenement;5074
2017-06-02;Vendredi;Zone FIMU;NR;Touriste Français;14 jours;Periode evenement;5051
2017-06-03;Samedi;Zone FIMU;F;Resident;01 jours;Periode evenement;8068
2017-06-03;Samedi;Zone FIMU;F;Resident;02 jours;Periode evenement;266
2017-06-03;Samedi;Zone FIMU;F;Resident;03 jours;Periode evenement;2891
2017-06-03;Samedi;Zone FIMU;F;Resident;04 jours;Periode evenement;4802
2017-06-03;Samedi;Zone FIMU;F;Resident;05 jours;Periode evenement;687
2017-06-03;Samedi;Zone FIMU;F;Resident;06 jours;Periode evenement;9441
2017-06-03;Samedi;Zone FIMU;F;Resident;07 jours;Periode evenement;2504
2017-06-03;Samedi;Zone FIMU;F;Resident;08 jours;Periode evenement;5802
2017-06-03;Samedi;Zone FIMU;F;Resident;09 jours;Periode evenement;3132
2017-06-03;Samedi;Zone FIMU;F;Resident;10 jours;Periode evenement;1163
2017-06-03;Samedi;Zone FIMU;F;Resident;11 jours;Periode evenement;7298
2017-06-03;Samedi;Zone FIMU;F;Resident;12 jours;Periode evenement;4795
2017-06-03;Samedi;Zone FIMU;F;Resident;13 jours;Periode evenement;4091
2017-06-03;Samedi;Zone FIMU;F;Resident;14 jours;Periode evenement;1546
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;01 jours;Periode evenement;1157
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;02 jours;Periode evenement;1428
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;03 jours;Periode evenement;511
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;04 jours;Periode evenement;4892
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;05 jours;Periode evenement;1350
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;06 jours;Periode evenement;3266
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;07 jours;Periode evenement;2821
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;08 jours;Periode evenement;5891
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;09 jours;Periode evenement;7990
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;10 jours;Periode evenement;2538
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;11 jours;Periode evenement;9941
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;12 jours;Periode evenement;8284
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;13 jours;Periode evenement;8601
2017-06-03;Samedi;Zone FIMU;F;Touriste Français;14 jours;Periode evenement;3530
2017-06-03;Samedi;Zone FIMU;H;Resident;01 jours;Periode evenement;2009
2017-06-03;Samedi;Zone FIMU;H;Resident;02 jours;Periode evenement;10000
2017-06-03;Samedi;Zone FIMU;H;Resident;03 jours;Periode evenement;8290
2017-06-03;Samedi;Zone FIMU;H;Resident;04 jours;Periode evenement;7223
2017-06-03;Samedi;Zone FIMU;H;Resident;05 jours;Periode evenement;7466
2017-06-03;Samedi;Zone FIMU;H;Resident;06 jours;Periode evenement;2778
2017-06-03;Samedi;Zone FIMU;H;Resident;07 jours;Periode evenement;7387
2017-06-03;Samedi;Zone FIMU;H;Resident;08 jours;Periode evenement;9804
2017-06-03;Samedi;Zone FIMU;H;Resident;09 jours;Periode evenement;8621
2017-06-03;Samedi;Zone FIMU;H;Resident;10 jours;Periode evenement;5807
2017-06-03;Samedi;Zone FIMU;H;Resident;11 jours;Periode evenement;5650
2017-06-03;Samedi;Zone FIMU;H;Resident;12 jours;Periode evenement;4624
2017-06-03;Samedi;Zone FIMU;H;Resident;13 jours;Periode evenement;6096
2017-06-03;Samedi;Zone FIMU;H;Resident;14 jours;Periode evenement;8854
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;01 jours;Periode evenement;2556
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;02 jours;Periode evenement;7867
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;03 jours;Periode evenement;9249
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;04 jours;Periode evenement;3113
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;05 jours;Periode evenement;499
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;06 jours;Periode evenement;9605
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;07 jours;Periode evenement;7134
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;08 jours;Periode evenement;4219
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;09 jours;Periode evenement;4806
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;10 jours;Periode evenement;874
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;11 jours;Periode evenement;9317
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;12 jours;Periode evenement;1958
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;13 jours;Periode evenement;9954
2017-06-03;Samedi;Zone FIMU;H;Touriste Français;14 jours;Periode evenement;9267
2017-06-03;Samedi;Zone FIMU;NR;Resident;01 jours;Periode evenement;2010
2017-06-03;Samedi;Zone FIMU;NR;Resident;02 jours;Periode evenement;3001
2017-06-03;Samedi;Zone FIMU;NR;Resident;03 jours;Periode evenement;9227
2017-06-03;Samedi;Zone FIMU;NR;Resident;04 jours;Periode evenement;4831
2017-06-03;Samedi;Zone FIMU;NR;Resident;05 jours;Periode evenement;4481
2017-06-03;Samedi;Zone FIMU;NR;Resident;06 jours;Periode evenement;9288
2017-06-03;Samedi;Zone FIMU;NR;Resident;07 jours;Periode evenement;4109
2017-06-03;Samedi;Zone FIMU;NR;Resident;08 jours;Periode evenement;4171
2017-06-03;Samedi;Zone FIMU;NR;Resident;09 jours;Periode evenement;6452
2017-06-03;Samedi;Zone FIMU;NR;Resident;10 jours;Periode evenement;2920
2017-06-03;Samedi;Zone FIMU;NR;Resident;11 jours;Periode evenement;9049
2017-06-03;Samedi;Zone FIMU;NR;Resident;12 jours;Periode evenement;1792
2017-06-03;Samedi;Zone FIMU;NR;Resident;13 jours;Periode evenement;1779
2017-06-03;Samedi;Zone FIMU;NR;Resident;14 jours;Periode evenement;2057
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;01 jours;Periode evenement;7238
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;02 jours;Periode evenement;2552
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;03 jours;Periode evenement;8049
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;04 jours;Periode evenement;50
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;05 jours;Periode evenement;3789
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;06 jours;Periode evenement;7530
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;07 jours;Periode evenement;8751
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;08 jours;Periode evenement;144
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;09 jours;Periode evenement;8171
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;10 jours;Periode evenement;7254
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;11 jours;Periode evenement;9095
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;12 jours;Periode evenement;4831
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;13 jours;Periode evenement;2767
2017-06-03;Samedi;Zone FIMU;NR;Touriste Français;14 jours;Periode evenement;1492
2017-06-04;Dimanche;Zone FIMU;F;Resident;01 jours;Periode evenement;1796
2017-06-04;Dimanche;Zone FIMU;F;Resident;02 jours;Periode evenement;1123
2017-06-04;Dimanche;Zone FIMU;F;Resident;03 jours;Periode evenement;3805
2017-06-04;Dimanche;Zone FIMU;F;Resident;04 jours;Periode evenement;4017
2017-06-04;Dimanche;Zone FIMU;F;Resident;05 jours;Periode evenement;2368
2017-06-04;Dimanche;Zone FIMU;F;Resident;06 jours;Periode evenement;7587
2017-06-04;Dimanche;Zone FIMU;F;Resident;07 jours;Periode evenement;6053
2017-06-04;Dimanche;Zone FIMU;F;Resident;08 jours;Periode evenement;6192
2017-06-04;Dimanche;Zone FIMU;F;Resident;09 jours;Periode evenement;8846
2017-06-04;Dimanche;Zone FIMU;F;Resident;10 jours;Periode evenement;831
2017-06-04;Dimanche;Zone FIMU;F;Resident;11 jours;Periode evenement;869
2017-06-04;Dimanche;Zone FIMU;F;Resident;12 jours;Periode evenement;5836
2017-06-04;Dimanche;Zone FIMU;F;Resident;13 jours;Periode evenement;7767
2017-06-04;Dimanche;Zone FIMU;F;Resident;14 jours;Periode evenement;55
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;01 jours;Periode evenement;9934
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;02 jours;Periode evenement;1148
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;03 jours;Periode evenement;1104
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;04 jours;Periode evenement;2985
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;05 jours;Periode evenement;1061
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;06 jours;Periode evenement;3507
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;07 jours;Periode evenement;3347
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;08 jours;Periode evenement;3805
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;09 jours;Periode evenement;9891
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;10 jours;Periode evenement;3154
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;11 jours;Periode evenement;9040
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;12 jours;Periode evenement;1989
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;13 jours;Periode evenement;7731
2017-06-04;Dimanche;Zone FIMU;F;Touriste Français;14 jours;Periode evenement;4068
2017-06-04;Dimanche;Zone FIMU;H;Resident;01 jours;Periode evenement;876
2017-06-04;Dimanche;Zone FIMU;H;Resident;02 jours;Periode evenement;5439
2017-06-04;Dimanche;Zone FIMU;H;Resident;03 jours;Periode evenement;9550
2017-06-04;Dimanche;Zone FIMU;H;Resident;04 jours;Periode evenement;3330
2017-06-04;Dimanche;Zone FIMU;H;Resident;05 jours;Periode evenement;8436
2017-06-04;Dimanche;Zone FIMU;H;Resident;06 jours;Periode evenement;3098
2017-06-04;Dimanche;Zone FIMU;H;Resident;07 jours;Periode evenement;9351
2017-06-04;Dimanche;Zone FIMU;H;Resident;08 jours;Periode evenement;1356
2017-06-04;Dimanche;Zone FIMU;H;Resident;09 jours;Periode evenement;3973
2017-06-04;Dimanche;Zone FIMU;H;Resident;10 jours;Periode evenement;2827
2017-06-04;Dimanche;Zone FIMU;H;Resident;11 jours;Periode evenement;3021
2017-06-04;Dimanche;Zone FIMU;H;Resident;12 jours;Periode evenement;5763
2017-06-04;Dimanche;Zone FIMU;H;Resident;13 jours;Periode evenement;5237
2017-06-04;Dimanche;Zone FIMU;H;Resident;14 jours;Periode evenement;2946
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;01 jours;Periode evenement;5319
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;02 jours;Periode evenement;5514
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;03 jours;Periode evenement;8132
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;04 jours;Periode evenement;7881
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;05 jours;Periode evenement;6195
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;06 jours;Periode evenement;1004
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;07 jours;Periode evenement;2745
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;08 jours;Periode evenement;5442
2017-06-04;Dimanche;Zone FIMU;H;Touriste Français;09 jours;Periode evenement;4485
