Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode evenement;9934
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode evenement;6690
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode evenement;7065
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode evenement;4699
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode evenement;729
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode evenement;2331
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode evenement;6873
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode evenement;3845
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode evenement;5158
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode evenement;2165
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode evenement;8243
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode evenement;4909
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode evenement;8213
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode evenement;7767
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode evenement;1576
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode evenement;9243
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode evenement;7605
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode evenement;5572
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode evenement;858
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode evenement;29
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode evenement;3957
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode evenement;180
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode evenement;3452
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode evenement;4353
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode evenement;5399
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode evenement;7714
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode evenement;601
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode evenement;3922
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode evenement;6388
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode evenement;6763
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode evenement;9656
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode evenement;5796
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode evenement;3311
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode evenement;3066
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode evenement;7510
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode evenement;2665
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode evenement;359
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode evenement;4769
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode evenement;6055
2017-06-03;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode evenement;7476
2017-06-03;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode evenement;4643
2017-06-03;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode evenement;6214
2017-06-03;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode evenement;1674
2017-06-03;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode evenement;9607
2017-06-03;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode evenement;9926
2017-06-03;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode evenement;3636
2017-06-03;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode evenement;9252
2017-06-03;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode evenement;5725
2017-06-03;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode evenement;4358
2017-06-03;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode evenement;9811
2017-06-03;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode evenement;8416
2017-06-03;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode evenement;3192
2017-06-03;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode evenement;751
2017-06-03;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode evenement;1780
2017-06-03;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode evenement;96
2017-06-03;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode evenement;2229
2017-06-03;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode evenement;1705
2017-06-03;Samedi;Zone FIMU;NR;NR;Resident;Visiteur;Periode evenement;5035
2017-06-03;Samedi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode evenement;7241
2017-06-03;Samedi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode evenement;8949
2017-06-03;Samedi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode evenement;483
2017-06-03;Samedi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode evenement;7116
2017-06-03;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode evenement;4309
2017-06-03;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode evenement;7488
2017-06-03;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode evenement;742
2017-06-03;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode evenement;1926
2017-06-03;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode evenement;5805
2017-06-03;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode evenement;9170
2017-06-03;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode evenement;8379
2017-06-03;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode evenement;8603
2017-06-03;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode evenement;3341
2017-06-03;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode evenement;4257
2017-06-03;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode evenement;4928
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode evenement;9698
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode evenement;9071
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode evenement;4310
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode evenement;4122
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode evenement;603
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode evenement;1033
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode evenement;9822
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode evenement;5264
2017-06-04;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode evenement;2256
2017-06-04;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode evenement;4771
2017-06-04;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode evenement;4010
2017-06-04;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode evenement;7586
2017-06-04;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode evenement;1544
2017-06-04;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode evenement;8184
2017-06-04;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode evenement;8901
2017-06-04;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode evenement;8330
2017-06-04;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode evenement;9337
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode evenement;1801
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode evenement;486
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode evenement;3798
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode evenement;2345
2017-06-04;Dimanche;Zone FIMU;NR;NR;Resident;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode evenement;8278
2017-06-04;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode evenement;7445
2017-06-04;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode evenement;4698
2017-06-04;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode evenement;7668
2017-06-04;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode evenement;5626
2017-06-04;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode evenement;3097
2017-06-04;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode evenement;5898
2017-06-04;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode evenement;7124
2017-06-04;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode evenement;5713
2017-06-04;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode evenement;7660
2017-06-04;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode evenement;7197
2017-06-04;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode evenement;9412
2017-06-04;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode evenement;5505
2017-06-04;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode evenement;2433
2017-06-04;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode evenement;4743
2017-06-04;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode evenement;1086
2017-06-04;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode evenement;4650
2017-06-04;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode evenement;6445
2017-06-04;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode evenement;1430
2017-06-05;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode evenement;7615
2017-06-05;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode evenement;6302
2017-06-05;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode evenement;3945
2017-06-05;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode evenement;9584
2017-06-05;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode evenement;3458
2017-06-05;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode evenement;6829
2017-06-05;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode evenement;9881
2017-06-05;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode evenement;6474
2017-06-05;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode evenement;8882
2017-06-05;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode evenement;7170
2017-06-05;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode evenement;4861
2017-06-05;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode evenement;2447
2017-06-05;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode evenement;5128
2017-06-05;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode evenement;2207
2017-06-05;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode evenement;3836
2017-06-05;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode evenement;749
2017-06-05;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode evenement;5183
2017-06-05;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode evenement;6044
2017-06-05;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode evenement;5820
2017-06-05;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode evenement;9388
2017-06-05;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode evenement;571
2017-06-05;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode evenement;2088
2017-06-05;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode evenement;7941
2017-06-05;Lundi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;NR;NR;Resident;Visiteur;Periode evenement;3394
2017-06-05;Lundi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode evenement;2382
2017-06-05;Lundi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode evenement;262
2017-06-05;Lundi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode evenement;6289
2017-06-05;Lundi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode evenement;6967
2017-06-05;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode evenement;9906
2017-06-05;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode evenement;3150
2017-06-05;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode evenement;590
2017-06-05;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode evenement;88
2017-06-05;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode evenement;3538
2017-06-05;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode evenement;333
2017-06-05;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode evenement;8115
2017-06-05;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode evenement;199
2017-06-05;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode evenement;4588
2017-06-05;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode evenement;1450
2017-06-05;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode evenement;3669
2017-06-05;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode evenement;5205
2017-06-05;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode evenement;345
2017-06-06;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;3460
2017-06-06;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;7095
2017-06-06;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;893
2017-06-06;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;8204
2017-06-06;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;5143
2017-06-06;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;6551
2017-06-06;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;5527
2017-06-06;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;6222
2017-06-06;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;3122
2017-06-06;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;5734
2017-06-06;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;5835
2017-06-06;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;5644
2017-06-06;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;8994
2017-06-06;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;5544
2017-06-06;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;4826
2017-06-06;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;6313
2017-06-06;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;5158
2017-06-06;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3846
2017-06-06;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;5474
2017-06-06;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;5731
2017-06-06;Mardi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;7536
2017-06-06;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;5061
2017-06-06;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;8466
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;6757
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;7438
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;7481
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;9195
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;5811
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;1375
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;76
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;8501
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;8296
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;5257
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;6928
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;4511
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;5524
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;7425
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;1146
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;9038
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;5942
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;4897
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;6983
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;9818
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;7108
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;1787
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;6052
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;7656
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;7195
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;9099
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;5360
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;9870
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;5170
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;6213
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;349
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;386
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1460
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;5334
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;2737
2017-06-07;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;1350
2017-06-07;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;7807
2017-06-07;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;1323
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4633
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;2927
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;2593
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;1546
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;8812
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;3276
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;5673
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;8147
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;1289
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;8479
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;7821
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;5967
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;5989
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;7088
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;6746
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1417
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;9372
