Date;JourDeLaSemaine;ZoneAnalyse;DureeVisite;CategorieVisiteurs;TypeDeJour;Volume
2017-06-02;Vendredi;Zone FIMU;Duree3h;Resident;Periode evenement;2950
2017-06-02;Vendredi;Zone FIMU;Duree3h;Touriste Etranger;Periode evenement;5000
2017-06-02;Vendredi;Zone FIMU;Duree3h;Touriste Français;Periode evenement;4799
2017-06-02;Vendredi;Zone FIMU;Duree4h;Resident;Periode evenement;4345
2017-06-02;Vendredi;Zone FIMU;Duree4h;Touriste Etranger;Periode evenement;3108
2017-06-02;Vendredi;Zone FIMU;Duree4h;Touriste Français;Periode evenement;6232
2017-06-02;Vendredi;Zone FIMU;Duree5h;Resident;Periode evenement;5464
2017-06-02;Vendredi;Zone FIMU;Duree5h;Touriste Etranger;Periode evenement;6116
2017-06-02;Vendredi;Zone FIMU;Duree5h;Touriste Français;Periode evenement;4328
2017-06-02;Vendredi;Zone FIMU;Duree6h;Resident;Periode evenement;1754
2017-06-02;Vendredi;Zone FIMU;Duree6h;Touriste Etranger;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;Duree6h;Touriste Français;Periode evenement;9696
2017-06-02;Vendredi;Zone FIMU;Duree7h;Resident;Periode evenement;5182
2017-06-02;Vendredi;Zone FIMU;Duree7h;Touriste Etranger;Periode evenement;4898
2017-06-02;Vendredi;Zone FIMU;Duree7h;Touriste Français;Periode evenement;2396
2017-06-02;Vendredi;Zone FIMU;Duree8h;Resident;Periode evenement;8245
2017-06-02;Vendredi;Zone FIMU;Duree8h;Touriste Etranger;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;Duree8h;Touriste Français;Periode evenement;668
2017-06-02;Vendredi;Zone FIMU;Duree9h;Resident;Periode evenement;800
2017-06-02;Vendredi;Zone FIMU;Duree9h;Touriste Etranger;Periode evenement;#
2017-06-02;Vendredi;Zone FIMU;Duree9h;Touriste Français;Periode evenement;9848
2017-06-03;Samedi;Zone FIMU;Duree10h;Resident;Periode evenement;3117
2017-06-03;Samedi;Zone FIMU;Duree10h;Touriste Etranger;Periode evenement;1322
2017-06-03;Samedi;Zone FIMU;Duree10h;Touriste Français;Periode evenement;1365
2017-06-03;Samedi;Zone FIMU;Duree10h-18h;Resident;Periode evenement;2244
2017-06-03;Samedi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode evenement;8820
2017-06-03;Samedi;Zone FIMU;Duree10h-18h;Touriste Français;Periode evenement;7786
2017-06-03;Samedi;Zone FIMU;Duree2h;Resident;Periode evenement;2964
2017-06-03;Samedi;Zone FIMU;Duree2h;Touriste Etranger;Periode evenement;9438
2017-06-03;Samedi;Zone FIMU;Duree2h;Touriste Français;Periode evenement;1664
2017-06-03;Samedi;Zone FIMU;Duree3h;Resident;Periode evenement;41
2017-06-03;Samedi;Zone FIMU;Duree3h;Touriste Etranger;Periode evenement;5292
2017-06-03;Samedi;Zone FIMU;Duree3h;Touriste Français;Periode evenement;6204
2017-06-03;Samedi;Zone FIMU;Duree4h;Resident;Periode evenement;4059
2017-06-03;Samedi;Zone FIMU;Duree4h;Touriste Etranger;Periode evenement;9192
2017-06-03;Samedi;Zone FIMU;Duree4h;Touriste Français;Periode evenement;671
2017-06-03;Samedi;Zone FIMU;Duree5h;Resident;Periode evenement;6534
2017-06-03;Samedi;Zone FIMU;Duree5h;Touriste Etranger;Periode evenement;2686
2017-06-03;Samedi;Zone FIMU;Duree5h;Touriste Français;Periode evenement;7605
2017-06-03;Samedi;Zone FIMU;Duree6h;Resident;Periode evenement;5413
2017-06-03;Samedi;Zone FIMU;Duree6h;Touriste Etranger;Periode evenement;8168
2017-06-03;Samedi;Zone FIMU;Duree6h;Touriste Français;Periode evenement;5123
2017-06-03;Samedi;Zone FIMU;Duree7h;Resident;Periode evenement;9566
2017-06-03;Samedi;Zone FIMU;Duree7h;Touriste Etranger;Periode evenement;7409
2017-06-03;Samedi;Zone FIMU;Duree7h;Touriste Français;Periode evenement;4211
2017-06-03;Samedi;Zone FIMU;Duree8h;Resident;Periode evenement;1462
2017-06-03;Samedi;Zone FIMU;Duree8h;Touriste Etranger;Periode evenement;#
2017-06-03;Samedi;Zone FIMU;Duree8h;Touriste Français;Periode evenement;7198
2017-06-03;Samedi;Zone FIMU;Duree9h;Resident;Periode evenement;8286
2017-06-03;Samedi;Zone FIMU;Duree9h;Touriste Etranger;Periode evenement;2807
2017-06-03;Samedi;Zone FIMU;Duree9h;Touriste Français;Periode evenement;8188
2017-06-04;Dimanche;Zone FIMU;Duree10h;Resident;Periode evenement;5618
2017-06-04;Dimanche;Zone FIMU;Duree10h;Touriste Etranger;Periode evenement;3421
2017-06-04;Dimanche;Zone FIMU;Duree10h;Touriste Français;Periode evenement;378
2017-06-04;Dimanche;Zone FIMU;Duree10h-18h;Resident;Periode evenement;8913
2017-06-04;Dimanche;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode evenement;1906
2017-06-04;Dimanche;Zone FIMU;Duree10h-18h;Touriste Français;Periode evenement;6881
2017-06-04;Dimanche;Zone FIMU;Duree2h;Resident;Periode evenement;6839
2017-06-04;Dimanche;Zone FIMU;Duree2h;Touriste Etranger;Periode evenement;8170
2017-06-04;Dimanche;Zone FIMU;Duree2h;Touriste Français;Periode evenement;519
2017-06-04;Dimanche;Zone FIMU;Duree3h;Resident;Periode evenement;6996
2017-06-04;Dimanche;Zone FIMU;Duree3h;Touriste Etranger;Periode evenement;6360
2017-06-04;Dimanche;Zone FIMU;Duree3h;Touriste Français;Periode evenement;5728
2017-06-04;Dimanche;Zone FIMU;Duree4h;Resident;Periode evenement;1092
2017-06-04;Dimanche;Zone FIMU;Duree4h;Touriste Etranger;Periode evenement;3458
2017-06-04;Dimanche;Zone FIMU;Duree4h;Touriste Français;Periode evenement;5264
2017-06-04;Dimanche;Zone FIMU;Duree5h;Resident;Periode evenement;3317
2017-06-04;Dimanche;Zone FIMU;Duree5h;Touriste Etranger;Periode evenement;2188
2017-06-04;Dimanche;Zone FIMU;Duree5h;Touriste Français;Periode evenement;206
2017-06-04;Dimanche;Zone FIMU;Duree6h;Resident;Periode evenement;819
2017-06-04;Dimanche;Zone FIMU;Duree6h;Touriste Etranger;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Duree6h;Touriste Français;Periode evenement;7096
2017-06-04;Dimanche;Zone FIMU;Duree7h;Resident;Periode evenement;7942
2017-06-04;Dimanche;Zone FIMU;Duree7h;Touriste Etranger;Periode evenement;655
2017-06-04;Dimanche;Zone FIMU;Duree7h;Touriste Français;Periode evenement;4248
2017-06-04;Dimanche;Zone FIMU;Duree8h;Resident;Periode evenement;5547
2017-06-04;Dimanche;Zone FIMU;Duree8h;Touriste Etranger;Periode evenement;2055
2017-06-04;Dimanche;Zone FIMU;Duree8h;Touriste Français;Periode evenement;5026
2017-06-04;Dimanche;Zone FIMU;Duree9h;Resident;Periode evenement;3693
2017-06-04;Dimanche;Zone FIMU;Duree9h;Touriste Etranger;Periode evenement;533
2017-06-04;Dimanche;Zone FIMU;Duree9h;Touriste Français;Periode evenement;6272
2017-06-05;Lundi;Zone FIMU;Duree10h;Resident;Periode evenement;6631
2017-06-05;Lundi;Zone FIMU;Duree10h;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Duree10h;Touriste Français;Periode evenement;3372
2017-06-05;Lundi;Zone FIMU;Duree10h-18h;Resident;Periode evenement;2878
2017-06-05;Lundi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode evenement;5641
2017-06-05;Lundi;Zone FIMU;Duree10h-18h;Touriste Français;Periode evenement;8524
2017-06-05;Lundi;Zone FIMU;Duree2h;Resident;Periode evenement;800
2017-06-05;Lundi;Zone FIMU;Duree2h;Touriste Etranger;Periode evenement;3810
2017-06-05;Lundi;Zone FIMU;Duree2h;Touriste Français;Periode evenement;7162
2017-06-05;Lundi;Zone FIMU;Duree3h;Resident;Periode evenement;5750
2017-06-05;Lundi;Zone FIMU;Duree3h;Touriste Etranger;Periode evenement;4325
2017-06-05;Lundi;Zone FIMU;Duree3h;Touriste Français;Periode evenement;6393
2017-06-05;Lundi;Zone FIMU;Duree4h;Resident;Periode evenement;947
2017-06-05;Lundi;Zone FIMU;Duree4h;Touriste Etranger;Periode evenement;8814
2017-06-05;Lundi;Zone FIMU;Duree4h;Touriste Français;Periode evenement;1432
2017-06-05;Lundi;Zone FIMU;Duree5h;Resident;Periode evenement;5510
2017-06-05;Lundi;Zone FIMU;Duree5h;Touriste Etranger;Periode evenement;3727
2017-06-05;Lundi;Zone FIMU;Duree5h;Touriste Français;Periode evenement;4755
2017-06-05;Lundi;Zone FIMU;Duree6h;Resident;Periode evenement;388
2017-06-05;Lundi;Zone FIMU;Duree6h;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Duree6h;Touriste Français;Periode evenement;8965
2017-06-05;Lundi;Zone FIMU;Duree7h;Resident;Periode evenement;4269
2017-06-05;Lundi;Zone FIMU;Duree7h;Touriste Etranger;Periode evenement;8428
2017-06-05;Lundi;Zone FIMU;Duree7h;Touriste Français;Periode evenement;7982
2017-06-05;Lundi;Zone FIMU;Duree8h;Resident;Periode evenement;6282
2017-06-05;Lundi;Zone FIMU;Duree8h;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Duree8h;Touriste Français;Periode evenement;3210
2017-06-05;Lundi;Zone FIMU;Duree9h;Resident;Periode evenement;4923
2017-06-05;Lundi;Zone FIMU;Duree9h;Touriste Etranger;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Duree9h;Touriste Français;Periode evenement;9728
2017-06-06;Mardi;Zone FIMU;Duree10h;Resident;Periode normale;2066
2017-06-06;Mardi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Duree10h;Touriste Français;Periode normale;8131
2017-06-06;Mardi;Zone FIMU;Duree10h-18h;Resident;Periode normale;9116
2017-06-06;Mardi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;261
2017-06-06;Mardi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;5348
2017-06-06;Mardi;Zone FIMU;Duree2h;Resident;Periode normale;6639
2017-06-06;Mardi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;8980
2017-06-06;Mardi;Zone FIMU;Duree2h;Touriste Français;Periode normale;8971
2017-06-06;Mardi;Zone FIMU;Duree3h;Resident;Periode normale;6211
2017-06-06;Mardi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;3134
2017-06-06;Mardi;Zone FIMU;Duree3h;Touriste Français;Periode normale;9091
2017-06-06;Mardi;Zone FIMU;Duree4h;Resident;Periode normale;5777
2017-06-06;Mardi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Duree4h;Touriste Français;Periode normale;8851
2017-06-06;Mardi;Zone FIMU;Duree5h;Resident;Periode normale;2271
2017-06-06;Mardi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Duree5h;Touriste Français;Periode normale;2038
2017-06-06;Mardi;Zone FIMU;Duree6h;Resident;Periode normale;7668
2017-06-06;Mardi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Duree6h;Touriste Français;Periode normale;1203
2017-06-06;Mardi;Zone FIMU;Duree7h;Resident;Periode normale;7808
2017-06-06;Mardi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Duree7h;Touriste Français;Periode normale;6995
2017-06-06;Mardi;Zone FIMU;Duree8h;Resident;Periode normale;5111
2017-06-06;Mardi;Zone FIMU;Duree8h;Touriste Français;Periode normale;1466
2017-06-06;Mardi;Zone FIMU;Duree9h;Resident;Periode normale;3468
2017-06-06;Mardi;Zone FIMU;Duree9h;Touriste Français;Periode normale;2977
2017-06-07;Mercredi;Zone FIMU;Duree10h;Resident;Periode normale;8909
2017-06-07;Mercredi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;6937
2017-06-07;Mercredi;Zone FIMU;Duree10h-18h;Resident;Periode normale;310
2017-06-07;Mercredi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;2662
2017-06-07;Mercredi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;9129
2017-06-07;Mercredi;Zone FIMU;Duree2h;Resident;Periode normale;3431
2017-06-07;Mercredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;1385
2017-06-07;Mercredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;7790
2017-06-07;Mercredi;Zone FIMU;Duree3h;Resident;Periode normale;4053
2017-06-07;Mercredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;8766
2017-06-07;Mercredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;2066
2017-06-07;Mercredi;Zone FIMU;Duree4h;Resident;Periode normale;4128
2017-06-07;Mercredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;4453
2017-06-07;Mercredi;Zone FIMU;Duree5h;Resident;Periode normale;2775
2017-06-07;Mercredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;9301
2017-06-07;Mercredi;Zone FIMU;Duree6h;Resident;Periode normale;2372
2017-06-07;Mercredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;3414
2017-06-07;Mercredi;Zone FIMU;Duree7h;Resident;Periode normale;5687
2017-06-07;Mercredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;9936
2017-06-07;Mercredi;Zone FIMU;Duree8h;Resident;Periode normale;2485
2017-06-07;Mercredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;9918
2017-06-07;Mercredi;Zone FIMU;Duree9h;Resident;Periode normale;7507
2017-06-07;Mercredi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;7706
2017-06-08;Jeudi;Zone FIMU;Duree10h;Resident;Periode normale;2883
2017-06-08;Jeudi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Duree10h;Touriste Français;Periode normale;7044
2017-06-08;Jeudi;Zone FIMU;Duree10h-18h;Resident;Periode normale;9574
2017-06-08;Jeudi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;4273
2017-06-08;Jeudi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;3307
2017-06-08;Jeudi;Zone FIMU;Duree2h;Resident;Periode normale;1079
2017-06-08;Jeudi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;5658
2017-06-08;Jeudi;Zone FIMU;Duree2h;Touriste Français;Periode normale;4108
2017-06-08;Jeudi;Zone FIMU;Duree3h;Resident;Periode normale;8581
2017-06-08;Jeudi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;7502
2017-06-08;Jeudi;Zone FIMU;Duree3h;Touriste Français;Periode normale;127
2017-06-08;Jeudi;Zone FIMU;Duree4h;Resident;Periode normale;6058
2017-06-08;Jeudi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Duree4h;Touriste Français;Periode normale;8583
2017-06-08;Jeudi;Zone FIMU;Duree5h;Resident;Periode normale;6747
2017-06-08;Jeudi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Duree5h;Touriste Français;Periode normale;4667
2017-06-08;Jeudi;Zone FIMU;Duree6h;Resident;Periode normale;5583
2017-06-08;Jeudi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Duree6h;Touriste Français;Periode normale;7319
2017-06-08;Jeudi;Zone FIMU;Duree7h;Resident;Periode normale;1973
2017-06-08;Jeudi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;9383
2017-06-08;Jeudi;Zone FIMU;Duree7h;Touriste Français;Periode normale;2977
2017-06-08;Jeudi;Zone FIMU;Duree8h;Resident;Periode normale;1957
2017-06-08;Jeudi;Zone FIMU;Duree8h;Touriste Français;Periode normale;8808
2017-06-08;Jeudi;Zone FIMU;Duree9h;Resident;Periode normale;7506
2017-06-08;Jeudi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Duree9h;Touriste Français;Periode normale;4189
2017-06-09;Vendredi;Zone FIMU;Duree10h;Resident;Periode normale;837
2017-06-09;Vendredi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;409
2017-06-09;Vendredi;Zone FIMU;Duree10h-18h;Resident;Periode normale;1782
2017-06-09;Vendredi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;7504
2017-06-09;Vendredi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;6296
2017-06-09;Vendredi;Zone FIMU;Duree2h;Resident;Periode normale;9804
2017-06-09;Vendredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;5222
2017-06-09;Vendredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;9866
2017-06-09;Vendredi;Zone FIMU;Duree3h;Resident;Periode normale;9680
2017-06-09;Vendredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;3003
2017-06-09;Vendredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;5444
2017-06-09;Vendredi;Zone FIMU;Duree4h;Resident;Periode normale;4234
2017-06-09;Vendredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;3286
2017-06-09;Vendredi;Zone FIMU;Duree5h;Resident;Periode normale;6099
2017-06-09;Vendredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;8749
2017-06-09;Vendredi;Zone FIMU;Duree6h;Resident;Periode normale;6865
2017-06-09;Vendredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;544
2017-06-09;Vendredi;Zone FIMU;Duree7h;Resident;Periode normale;1704
2017-06-09;Vendredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;3906
2017-06-09;Vendredi;Zone FIMU;Duree8h;Resident;Periode normale;8820
2017-06-09;Vendredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;9710
2017-06-09;Vendredi;Zone FIMU;Duree9h;Resident;Periode normale;8955
2017-06-09;Vendredi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;9647
2017-06-10;Samedi;Zone FIMU;Duree10h;Resident;Periode normale;800
2017-06-10;Samedi;Zone FIMU;Duree10h;Touriste Français;Periode normale;6216
2017-06-10;Samedi;Zone FIMU;Duree10h-18h;Resident;Periode normale;4252
2017-06-10;Samedi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;9809
2017-06-10;Samedi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;3076
2017-06-10;Samedi;Zone FIMU;Duree2h;Resident;Periode normale;9312
2017-06-10;Samedi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Duree2h;Touriste Français;Periode normale;6864
2017-06-10;Samedi;Zone FIMU;Duree3h;Resident;Periode normale;6485
2017-06-10;Samedi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;6789
2017-06-10;Samedi;Zone FIMU;Duree3h;Touriste Français;Periode normale;8498
2017-06-10;Samedi;Zone FIMU;Duree4h;Resident;Periode normale;8951
2017-06-10;Samedi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;8866
2017-06-10;Samedi;Zone FIMU;Duree4h;Touriste Français;Periode normale;5891
2017-06-10;Samedi;Zone FIMU;Duree5h;Resident;Periode normale;2721
2017-06-10;Samedi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Duree5h;Touriste Français;Periode normale;9798
2017-06-10;Samedi;Zone FIMU;Duree6h;Resident;Periode normale;9058
2017-06-10;Samedi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Duree6h;Touriste Français;Periode normale;8538
2017-06-10;Samedi;Zone FIMU;Duree7h;Resident;Periode normale;3211
2017-06-10;Samedi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Duree7h;Touriste Français;Periode normale;9301
2017-06-10;Samedi;Zone FIMU;Duree8h;Resident;Periode normale;3538
2017-06-10;Samedi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Duree8h;Touriste Français;Periode normale;8453
2017-06-10;Samedi;Zone FIMU;Duree9h;Resident;Periode normale;8981
2017-06-10;Samedi;Zone FIMU;Duree9h;Touriste Français;Periode normale;9356
2017-06-11;Dimanche;Zone FIMU;Duree10h;Resident;Periode normale;9360
2017-06-11;Dimanche;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree10h;Touriste Français;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree10h-18h;Resident;Periode normale;4968
2017-06-11;Dimanche;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;6702
2017-06-11;Dimanche;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;9376
2017-06-11;Dimanche;Zone FIMU;Duree2h;Resident;Periode normale;7494
2017-06-11;Dimanche;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree2h;Touriste Français;Periode normale;2356
2017-06-11;Dimanche;Zone FIMU;Duree3h;Resident;Periode normale;2987
2017-06-11;Dimanche;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;4606
2017-06-11;Dimanche;Zone FIMU;Duree3h;Touriste Français;Periode normale;5879
2017-06-11;Dimanche;Zone FIMU;Duree4h;Resident;Periode normale;9578
2017-06-11;Dimanche;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree4h;Touriste Français;Periode normale;223
2017-06-11;Dimanche;Zone FIMU;Duree5h;Resident;Periode normale;857
2017-06-11;Dimanche;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree5h;Touriste Français;Periode normale;8429
2017-06-11;Dimanche;Zone FIMU;Duree6h;Resident;Periode normale;515
2017-06-11;Dimanche;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree6h;Touriste Français;Periode normale;6926
2017-06-11;Dimanche;Zone FIMU;Duree7h;Resident;Periode normale;6189
2017-06-11;Dimanche;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree7h;Touriste Français;Periode normale;5474
2017-06-11;Dimanche;Zone FIMU;Duree8h;Resident;Periode normale;9466
2017-06-11;Dimanche;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Duree8h;Touriste Français;Periode normale;6405
2017-06-11;Dimanche;Zone FIMU;Duree9h;Resident;Periode normale;4815
2017-06-11;Dimanche;Zone FIMU;Duree9h;Touriste Français;Periode normale;491
2017-06-12;Lundi;Zone FIMU;Duree10h;Resident;Periode normale;878
2017-06-12;Lundi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Duree10h;Touriste Français;Periode normale;8725
2017-06-12;Lundi;Zone FIMU;Duree10h-18h;Resident;Periode normale;2750
2017-06-12;Lundi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;5508
2017-06-12;Lundi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;1379
2017-06-12;Lundi;Zone FIMU;Duree2h;Resident;Periode normale;5096
2017-06-12;Lundi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;4070
2017-06-12;Lundi;Zone FIMU;Duree2h;Touriste Français;Periode normale;3432
2017-06-12;Lundi;Zone FIMU;Duree3h;Resident;Periode normale;2717
2017-06-12;Lundi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;7384
2017-06-12;Lundi;Zone FIMU;Duree3h;Touriste Français;Periode normale;7276
2017-06-12;Lundi;Zone FIMU;Duree4h;Resident;Periode normale;2690
2017-06-12;Lundi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;9050
2017-06-12;Lundi;Zone FIMU;Duree4h;Touriste Français;Periode normale;1130
2017-06-12;Lundi;Zone FIMU;Duree5h;Resident;Periode normale;5136
2017-06-12;Lundi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;6352
2017-06-12;Lundi;Zone FIMU;Duree5h;Touriste Français;Periode normale;6108
2017-06-12;Lundi;Zone FIMU;Duree6h;Resident;Periode normale;3040
2017-06-12;Lundi;Zone FIMU;Duree6h;Touriste Français;Periode normale;9067
2017-06-12;Lundi;Zone FIMU;Duree7h;Resident;Periode normale;7564
2017-06-12;Lundi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Duree7h;Touriste Français;Periode normale;8866
2017-06-12;Lundi;Zone FIMU;Duree8h;Resident;Periode normale;1910
2017-06-12;Lundi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Duree8h;Touriste Français;Periode normale;696
2017-06-12;Lundi;Zone FIMU;Duree9h;Resident;Periode normale;8737
2017-06-12;Lundi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Duree9h;Touriste Français;Periode normale;3713
2017-06-13;Mardi;Zone FIMU;Duree10h;Resident;Periode normale;7639
2017-06-13;Mardi;Zone FIMU;Duree10h;Touriste Français;Periode normale;7739
2017-06-13;Mardi;Zone FIMU;Duree10h-18h;Resident;Periode normale;5817
2017-06-13;Mardi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;823
2017-06-13;Mardi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;6964
2017-06-13;Mardi;Zone FIMU;Duree2h;Resident;Periode normale;6067
2017-06-13;Mardi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;187
2017-06-13;Mardi;Zone FIMU;Duree2h;Touriste Français;Periode normale;1499
2017-06-13;Mardi;Zone FIMU;Duree3h;Resident;Periode normale;8559
2017-06-13;Mardi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;5567
2017-06-13;Mardi;Zone FIMU;Duree3h;Touriste Français;Periode normale;948
2017-06-13;Mardi;Zone FIMU;Duree4h;Resident;Periode normale;3305
2017-06-13;Mardi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;1668
