Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode evenement;9317
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode evenement;3501
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode evenement;7233
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode evenement;8227
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode evenement;6844
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode evenement;3776
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode evenement;3284
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode evenement;7211
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode evenement;9340
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode evenement;4661
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode evenement;3009
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode evenement;7920
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode evenement;5132
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode evenement;9167
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode evenement;3854
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode evenement;4644
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode evenement;5147
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode evenement;1832
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode evenement;1829
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode evenement;3831
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode evenement;52
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode evenement;7107
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode evenement;2161
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode evenement;681
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode evenement;2627
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode evenement;8177
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode evenement;4361
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode evenement;8454
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode evenement;1141
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode evenement;5344
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode evenement;3163
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode evenement;4552
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode evenement;2178
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode evenement;179
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode evenement;291
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode evenement;1930
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode evenement;6699
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode evenement;3480
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode evenement;4253
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode evenement;3593
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode evenement;37
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode evenement;3166
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode evenement;6948
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode evenement;9107
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode evenement;8954
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode evenement;9769
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode evenement;7069
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode evenement;4030
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode evenement;8862
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode evenement;1955
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode evenement;3970
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode evenement;3004
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode evenement;9404
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode evenement;1830
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode evenement;5253
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode evenement;2548
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode evenement;4591
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode evenement;727
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode evenement;8250
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode evenement;5417
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode evenement;8363
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode evenement;609
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode evenement;954
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode evenement;7263
2017-06-01;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode evenement;4517
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode evenement;2227
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode evenement;4692
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode evenement;8091
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode evenement;2240
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode evenement;6800
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode evenement;8052
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode evenement;4435
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode evenement;520
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode evenement;2850
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode evenement;9134
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode evenement;1719
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode evenement;2983
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode evenement;9644
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode evenement;6053
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode evenement;3951
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode evenement;2333
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode evenement;4621
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode evenement;1956
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode evenement;6297
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode evenement;456
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode evenement;5578
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode evenement;4710
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode evenement;3373
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode evenement;8818
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode evenement;6780
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode evenement;6657
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode evenement;835
2017-06-01;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode evenement;5475
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode evenement;3133
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode evenement;8685
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode evenement;3555
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode evenement;6971
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode evenement;1392
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode evenement;876
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode evenement;7743
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode evenement;7257
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode evenement;4990
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode evenement;5338
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode evenement;21
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode evenement;5568
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode evenement;5616
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode evenement;8867
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode evenement;5971
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode evenement;9188
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode evenement;9776
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode evenement;4918
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode evenement;3525
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode evenement;2771
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode evenement;342
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode evenement;2919
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode evenement;9694
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode evenement;373
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode evenement;8571
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode evenement;7174
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode evenement;2266
2017-06-01;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode evenement;1285
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode evenement;6258
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode evenement;4953
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode evenement;6050
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode evenement;7360
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode evenement;7054
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode evenement;6021
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode evenement;4060
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode evenement;4867
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode evenement;5288
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode evenement;8590
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode evenement;7064
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode evenement;5334
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode evenement;8436
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode evenement;8976
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode evenement;749
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode evenement;3416
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode evenement;1087
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode evenement;7449
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode evenement;7048
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;06 jours;Periode evenement;1165
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;07 jours;Periode evenement;263
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;08 jours;Periode evenement;6134
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;09 jours;Periode evenement;115
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;10 jours;Periode evenement;1872
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;11 jours;Periode evenement;3673
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;12 jours;Periode evenement;8815
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;13 jours;Periode evenement;6927
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;14 jours;Periode evenement;914
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;01 jours;Periode evenement;836
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;02 jours;Periode evenement;8870
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;03 jours;Periode evenement;2967
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;04 jours;Periode evenement;4794
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;05 jours;Periode evenement;812
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;06 jours;Periode evenement;8405
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;07 jours;Periode evenement;6754
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;08 jours;Periode evenement;907
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;09 jours;Periode evenement;4976
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;10 jours;Periode evenement;227
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;11 jours;Periode evenement;696
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;12 jours;Periode evenement;7324
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;13 jours;Periode evenement;2691
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;14 jours;Periode evenement;6880
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;01 jours;Periode evenement;5462
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;02 jours;Periode evenement;766
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;03 jours;Periode evenement;461
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;04 jours;Periode evenement;8744
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;05 jours;Periode evenement;1762
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;06 jours;Periode evenement;2582
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;07 jours;Periode evenement;6148
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;08 jours;Periode evenement;7845
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;09 jours;Periode evenement;9276
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;10 jours;Periode evenement;8976
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;11 jours;Periode evenement;3491
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;12 jours;Periode evenement;4284
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;13 jours;Periode evenement;9625
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;14 jours;Periode evenement;7862
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;01 jours;Periode evenement;5192
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;02 jours;Periode evenement;4841
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;03 jours;Periode evenement;9683
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;04 jours;Periode evenement;5224
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;05 jours;Periode evenement;3541
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;06 jours;Periode evenement;5807
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;07 jours;Periode evenement;1035
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;08 jours;Periode evenement;3600
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;09 jours;Periode evenement;4195
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;10 jours;Periode evenement;6877
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;11 jours;Periode evenement;1809
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;12 jours;Periode evenement;5981
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;13 jours;Periode evenement;359
2017-06-02;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;14 jours;Periode evenement;4995
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;01 jours;Periode evenement;7192
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;02 jours;Periode evenement;1668
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;03 jours;Periode evenement;1018
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;04 jours;Periode evenement;1429
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode evenement;7812
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode evenement;4660
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode evenement;7115
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode evenement;2358
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode evenement;8078
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode evenement;6274
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode evenement;171
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode evenement;5064
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode evenement;1172
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode evenement;8829
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode evenement;8374
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode evenement;6955
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode evenement;8526
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode evenement;3428
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode evenement;7231
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode evenement;3793
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode evenement;3122
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode evenement;8707
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode evenement;1386
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode evenement;1711
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode evenement;9613
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode evenement;498
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode evenement;3039
2017-06-02;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode evenement;4684
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode evenement;8555
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode evenement;3319
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode evenement;8815
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode evenement;3930
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode evenement;4090
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode evenement;5432
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode evenement;8447
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode evenement;2317
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode evenement;2060
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode evenement;9505
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode evenement;5407
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode evenement;214
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode evenement;8844
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode evenement;6043
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode evenement;3070
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode evenement;1697
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode evenement;7045
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode evenement;5562
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode evenement;3603
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode evenement;5675
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode evenement;2470
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode evenement;8104
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode evenement;9666
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode evenement;2195
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode evenement;7290
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode evenement;6815
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode evenement;3834
2017-06-02;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode evenement;7795
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode evenement;432
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode evenement;2205
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode evenement;6154
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode evenement;7933
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode evenement;7563
