Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;Continent;Pays;CategorieVisiteurs;TypeDeJour;Volume
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4727
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;7066
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5572
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;7431
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;186
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode evenement;698
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;2490
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7955
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;2849
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode evenement;5051
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;1548
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;5458
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;3431
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;4091
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;5623
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7493
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8007
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;3376
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;9373
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;3617
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode evenement;6115
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9456
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;1694
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;1397
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;3679
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;4488
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode evenement;756
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;523
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;4195
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;1703
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;8675
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;2324
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;6321
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4909
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;9707
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;9343
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3422
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;6300
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;9204
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3932
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;462
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;3101
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3342
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;2804
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;6661
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;8306
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode evenement;7441
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode evenement;4629
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;9473
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3393
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;3564
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;4248
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5294
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;6977
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8926
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5025
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode evenement;5400
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4612
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;5562
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;6081
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode evenement;9615
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;2480
2017-06-04;Dimanche;00:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3286
2017-06-04;Dimanche;00:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;1026
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;1007
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;6702
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;8559
2017-06-04;Dimanche;01:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;5808
2017-06-04;Dimanche;02:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;5976
2017-06-04;Dimanche;06:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;3843
2017-06-04;Dimanche;07:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7453
2017-06-04;Dimanche;07:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;4102
2017-06-04;Dimanche;08:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;976
2017-06-04;Dimanche;08:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3587
2017-06-04;Dimanche;08:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;990
2017-06-04;Dimanche;09:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3611
2017-06-04;Dimanche;09:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;4048
2017-06-04;Dimanche;09:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;1559
2017-06-04;Dimanche;09:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7965
2017-06-04;Dimanche;10:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4601
2017-06-04;Dimanche;10:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;799
2017-06-04;Dimanche;10:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;4355
2017-06-04;Dimanche;11:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;2606
2017-06-04;Dimanche;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;8842
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;1786
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8648
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;4608
2017-06-04;Dimanche;12:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7796
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;106
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;1833
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;4690
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;8475
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode evenement;8304
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9764
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;7261
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;9213
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;3570
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9967
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;161
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7102
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;7026
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;3803
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;8203
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;7003
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;454
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode evenement;1288
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;4810
2017-06-04;Dimanche;14:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;1251
2017-06-04;Dimanche;15:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;8931
2017-06-04;Dimanche;15:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;5939
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;327
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8341
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;3000
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;5227
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3804
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;6369
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7157
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;3912
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode evenement;594
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;2370
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;3292
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;5955
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7785
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode evenement;3611
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;6712
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9787
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;3154
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;6510
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;96
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;8131
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;373
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8278
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;7939
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3915
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;4106
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;7934
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7981
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;1890
2017-06-04;Dimanche;18:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4970
2017-06-04;Dimanche;18:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;924
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7655
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;9881
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5430
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode evenement;3077
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;2690
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;2739
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;7946
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;9692
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode evenement;4248
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;8270
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;1902
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;5799
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;9139
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;2328
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode evenement;2698
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;8811
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;9702
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;8261
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;1285
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7349
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;826
2017-06-04;Dimanche;21:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;8991
2017-06-04;Dimanche;21:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;1470
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;7946
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;8208
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;3349
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3935
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;1800
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;7181
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;6799
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9739
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;6828
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;2826
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;1944
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;5462
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;5316
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;666
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;1018
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;4783
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;7381
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;3035
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;6361
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;1418
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;3995
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;4532
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;3505
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;9685
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode evenement;6547
2017-06-05;Lundi;01:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;904
2017-06-05;Lundi;06:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode evenement;1213
2017-06-05;Lundi;08:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode evenement;7951
2017-06-05;Lundi;10:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;6181
2017-06-05;Lundi;10:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;6170
2017-06-05;Lundi;10:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;5605
2017-06-05;Lundi;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5825
2017-06-05;Lundi;11:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode evenement;9928
2017-06-05;Lundi;11:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;5980
2017-06-05;Lundi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;2918
2017-06-05;Lundi;11:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;2773
2017-06-05;Lundi;11:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;9105
2017-06-05;Lundi;11:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;5618
2017-06-05;Lundi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;6271
2017-06-05;Lundi;11:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;1246
2017-06-05;Lundi;12:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;2398
2017-06-05;Lundi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;7773
2017-06-05;Lundi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;7942
2017-06-05;Lundi;12:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;9013
2017-06-05;Lundi;12:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;6335
2017-06-05;Lundi;12:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode evenement;8513
2017-06-05;Lundi;12:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;9312
2017-06-05;Lundi;13:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;6946
2017-06-05;Lundi;13:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;2268
2017-06-05;Lundi;13:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;3773
2017-06-05;Lundi;13:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;5115
2017-06-05;Lundi;13:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;8623
2017-06-05;Lundi;13:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode evenement;4264
2017-06-05;Lundi;14:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;3844
2017-06-05;Lundi;14:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;6630
2017-06-05;Lundi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;4833
2017-06-05;Lundi;14:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode evenement;1287
2017-06-05;Lundi;14:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;8227
2017-06-05;Lundi;14:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;5022
2017-06-05;Lundi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;5010
2017-06-05;Lundi;15:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode evenement;6478
2017-06-05;Lundi;15:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;4343
2017-06-05;Lundi;15:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode evenement;9851
2017-06-05;Lundi;15:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode evenement;8189
2017-06-05;Lundi;15:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode evenement;2737
2017-06-05;Lundi;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode evenement;4975
2017-06-05;Lundi;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode evenement;8399
2017-06-05;Lundi;16:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode evenement;8436
