Date;JourDeLaSemaine;ZoneAnalyse;Continent;Pays;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-04;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode evenement;8717
2017-06-04;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode evenement;4144
2017-06-04;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode evenement;3513
2017-06-04;Dimanche;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-04;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode evenement;6800
2017-06-04;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode evenement;5000
2017-06-05;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode evenement;6880
2017-06-05;Lundi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode evenement;996
2017-06-05;Lundi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode evenement;261
2017-06-05;Lundi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode evenement;9865
2017-06-05;Lundi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode evenement;690
2017-06-05;Lundi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode evenement;#
2017-06-05;Lundi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode evenement;7337
2017-06-05;Lundi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode evenement;4447
2017-06-06;Mardi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;5829
2017-06-06;Mardi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Italie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-06;Mardi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;744
2017-06-07;Mercredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;2777
2017-06-08;Jeudi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;7505
2017-06-08;Jeudi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;7914
2017-06-08;Jeudi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;4018
2017-06-08;Jeudi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;5345
2017-06-08;Jeudi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;1976
2017-06-09;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;177
2017-06-09;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;265
2017-06-09;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;3920
2017-06-09;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;9740
2017-06-09;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;9549
2017-06-09;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;153
2017-06-09;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;3012
2017-06-10;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Asie;Chine;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;4161
2017-06-10;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;6957
2017-06-10;Samedi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;1007
2017-06-11;Dimanche;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Asie;Chine;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;5936
2017-06-12;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Asie;Chine;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;8338
2017-06-12;Lundi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;5320
2017-06-12;Lundi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;4347
2017-06-13;Mardi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Asie;Japon;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Asie;Japon;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;8992
2017-06-13;Mardi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;5887
2017-06-13;Mardi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;7781
2017-06-13;Mardi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Italie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;7135
2017-06-13;Mardi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Russie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;95
2017-06-14;Mercredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;9497
2017-06-14;Mercredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;1319
2017-06-14;Mercredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;3341
2017-06-14;Mercredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;7168
2017-06-14;Mercredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Russie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;4146
2017-06-15;Jeudi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Asie;Chine;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Asie;Chine;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Asie;Japon;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Excursionniste;Periode normale;5951
2017-06-15;Jeudi;Zone FIMU;Europe;Allemagne;Touriste Etranger;Visiteur;Periode normale;9906
2017-06-15;Jeudi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;Visiteur;Periode normale;3209
2017-06-15;Jeudi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Espagne;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Espagne;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Italie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;Visiteur;Periode normale;2051
2017-06-15;Jeudi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;Visiteur;Periode normale;9772
2017-06-15;Jeudi;Zone FIMU;Europe;Russie;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Russie;Touriste Etranger;Visiteur;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Suisse;Touriste Etranger;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Europe;Suisse;Touriste Etranger;Visiteur;Periode normale;8554
2017-06-16;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;Visiteur;Periode normale;#
