Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-05-20;Vendredi;Soir;Touriste Français;Agglomeration de Belfort;7199
2016-05-20;Vendredi;Soir;Touriste Français;Agglomeration de Montbeliard;5025
2016-05-20;Vendredi;Soir;Touriste Français;Agglomeration de Hericourt;2795
2016-05-20;Vendredi;Soir;Touriste Français;Reste Territoire de Belfort;585
2016-05-20;Vendredi;Soir;Touriste Français;Reste Haute Saone;953
2016-05-20;Vendredi;Soir;Touriste Français;Reste Doubs;4064
2016-05-20;Vendredi;Soir;Touriste Français;Haut Rhin Sud;7899
2016-05-20;Vendredi;Soir;Touriste Français;Haut Rhin Nord;5295
2016-05-20;Vendredi;Soir;Touriste Français;Vosges;179
2016-05-20;Vendredi;Soir;Touriste Etranger;Ville de Belfort;6932
2016-05-20;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;464
2016-05-20;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-20;Vendredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-21;Samedi;Soir;Résident ;Ville de Belfort;4236
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Belfort;7191
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Montbeliard;4821
2016-05-21;Samedi;Soir;Résident ;Agglomeration de Hericourt;1868
2016-05-21;Samedi;Soir;Résident ;Reste Territoire de Belfort;4021
2016-05-21;Samedi;Soir;Résident ;Reste Haute Saone;#
2016-05-21;Samedi;Soir;Résident ;Reste Doubs;9761
2016-05-21;Samedi;Soir;Résident ;Haut Rhin Sud;#
2016-05-21;Samedi;Soir;Résident ;Vosges;#
2016-05-21;Samedi;Soir;Touriste Français;Ville de Belfort;2693
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Belfort;3979
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;2394
2016-05-21;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;9544
2016-05-21;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;942
2016-05-21;Samedi;Soir;Touriste Français;Reste Haute Saone;9074
2016-05-21;Samedi;Soir;Touriste Français;Reste Doubs;2331
2016-05-21;Samedi;Soir;Touriste Français;Haut Rhin Sud;5112
2016-05-21;Samedi;Soir;Touriste Français;Haut Rhin Nord;2089
2016-05-21;Samedi;Soir;Touriste Français;Vosges;#
2016-05-21;Samedi;Soir;Touriste Etranger;Ville de Belfort;1810
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-21;Samedi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-21;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-21;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Résident ;Ville de Belfort;7759
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Belfort;9914
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;9230
2016-05-22;Dimanche;Soir;Résident ;Agglomeration de Hericourt;5856
2016-05-22;Dimanche;Soir;Résident ;Reste Territoire de Belfort;8585
2016-05-22;Dimanche;Soir;Résident ;Reste Doubs;#
2016-05-22;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Touriste Français;Ville de Belfort;8778
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;5751
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;1219
2016-05-22;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;8528
2016-05-22;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;#
2016-05-22;Dimanche;Soir;Touriste Français;Reste Haute Saone;7309
2016-05-22;Dimanche;Soir;Touriste Français;Reste Doubs;6933
2016-05-22;Dimanche;Soir;Touriste Français;Haut Rhin Sud;9027
2016-05-22;Dimanche;Soir;Touriste Français;Haut Rhin Nord;959
2016-05-22;Dimanche;Soir;Touriste Français;Vosges;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Ville de Belfort;2710
2016-05-22;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Reste Doubs;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-22;Dimanche;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-23;Lundi;Soir;Résident ;Ville de Belfort;4848
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Belfort;1598
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Montbeliard;98
2016-05-23;Lundi;Soir;Résident ;Agglomeration de Hericourt;9195
2016-05-23;Lundi;Soir;Résident ;Reste Territoire de Belfort;4802
2016-05-23;Lundi;Soir;Résident ;Reste Haute Saone;3620
2016-05-23;Lundi;Soir;Résident ;Reste Doubs;#
2016-05-23;Lundi;Soir;Résident ;Haut Rhin Sud;8856
2016-05-23;Lundi;Soir;Résident ;Haut Rhin Nord;#
2016-05-23;Lundi;Soir;Touriste Français;Ville de Belfort;4362
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Belfort;7446
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;7349
2016-05-23;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;8247
2016-05-23;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;2830
2016-05-23;Lundi;Soir;Touriste Français;Reste Haute Saone;3254
2016-05-23;Lundi;Soir;Touriste Français;Reste Doubs;6625
2016-05-23;Lundi;Soir;Touriste Français;Haut Rhin Sud;3231
2016-05-23;Lundi;Soir;Touriste Français;Haut Rhin Nord;4527
2016-05-23;Lundi;Soir;Touriste Français;Vosges;#
2016-05-23;Lundi;Soir;Touriste Etranger;Ville de Belfort;1349
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;592
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-23;Lundi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;5946
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-23;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-23;Lundi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-23;Lundi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-24;Mardi;Soir;Résident ;Ville de Belfort;2375
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Belfort;4725
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Montbeliard;4097
2016-05-24;Mardi;Soir;Résident ;Agglomeration de Hericourt;3401
2016-05-24;Mardi;Soir;Résident ;Reste Territoire de Belfort;6437
2016-05-24;Mardi;Soir;Résident ;Reste Haute Saone;#
2016-05-24;Mardi;Soir;Résident ;Reste Doubs;#
2016-05-24;Mardi;Soir;Résident ;Haut Rhin Sud;#
2016-05-24;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-05-24;Mardi;Soir;Touriste Français;Ville de Belfort;5230
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Belfort;6406
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;8823
2016-05-24;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;1497
2016-05-24;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;2811
2016-05-24;Mardi;Soir;Touriste Français;Reste Haute Saone;2758
2016-05-24;Mardi;Soir;Touriste Français;Reste Doubs;720
2016-05-24;Mardi;Soir;Touriste Français;Haut Rhin Sud;1855
2016-05-24;Mardi;Soir;Touriste Français;Haut Rhin Nord;3654
2016-05-24;Mardi;Soir;Touriste Français;Vosges;#
2016-05-24;Mardi;Soir;Touriste Etranger;Ville de Belfort;5808
2016-05-24;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-24;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;3412
2016-05-24;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-24;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-24;Mardi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Résident ;Ville de Belfort;4509
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Belfort;1806
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Montbeliard;2504
2016-05-25;Mercredi;Soir;Résident ;Agglomeration de Hericourt;8925
2016-05-25;Mercredi;Soir;Résident ;Reste Territoire de Belfort;1826
2016-05-25;Mercredi;Soir;Résident ;Reste Haute Saone;6617
2016-05-25;Mercredi;Soir;Résident ;Reste Doubs;#
2016-05-25;Mercredi;Soir;Résident ;Haut Rhin Sud;#
2016-05-25;Mercredi;Soir;Résident ;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Touriste Français;Ville de Belfort;4221
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Belfort;5488
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Montbeliard;6202
2016-05-25;Mercredi;Soir;Touriste Français;Agglomeration de Hericourt;3947
2016-05-25;Mercredi;Soir;Touriste Français;Reste Territoire de Belfort;9365
2016-05-25;Mercredi;Soir;Touriste Français;Reste Haute Saone;8622
2016-05-25;Mercredi;Soir;Touriste Français;Reste Doubs;1962
2016-05-25;Mercredi;Soir;Touriste Français;Haut Rhin Sud;7967
2016-05-25;Mercredi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-25;Mercredi;Soir;Touriste Français;Vosges;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Ville de Belfort;8066
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-25;Mercredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-26;Jeudi;Soir;Résident ;Ville de Belfort;2013
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Belfort;5179
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Montbeliard;7683
2016-05-26;Jeudi;Soir;Résident ;Agglomeration de Hericourt;422
2016-05-26;Jeudi;Soir;Résident ;Reste Territoire de Belfort;4846
2016-05-26;Jeudi;Soir;Résident ;Reste Haute Saone;#
2016-05-26;Jeudi;Soir;Résident ;Reste Doubs;8464
2016-05-26;Jeudi;Soir;Résident ;Haut Rhin Sud;#
2016-05-26;Jeudi;Soir;Résident ;Haut Rhin Nord;#
2016-05-26;Jeudi;Soir;Touriste Français;Ville de Belfort;2359
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Belfort;6513
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Montbeliard;7242
2016-05-26;Jeudi;Soir;Touriste Français;Agglomeration de Hericourt;8461
2016-05-26;Jeudi;Soir;Touriste Français;Reste Territoire de Belfort;1155
2016-05-26;Jeudi;Soir;Touriste Français;Reste Haute Saone;2969
2016-05-26;Jeudi;Soir;Touriste Français;Reste Doubs;3841
2016-05-26;Jeudi;Soir;Touriste Français;Haut Rhin Sud;2897
2016-05-26;Jeudi;Soir;Touriste Français;Haut Rhin Nord;7777
2016-05-26;Jeudi;Soir;Touriste Français;Vosges;7783
2016-05-26;Jeudi;Soir;Touriste Etranger;Ville de Belfort;8817
2016-05-26;Jeudi;Soir;Touriste Etranger;Agglomeration de Belfort;4182
2016-05-26;Jeudi;Soir;Touriste Etranger;Agglomeration de Montbeliard;7246
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-26;Jeudi;Soir;Touriste Etranger;Reste Doubs;8393
2016-05-27;Vendredi;Soir;Résident ;Ville de Belfort;1965
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Belfort;4876
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Montbeliard;4935
2016-05-27;Vendredi;Soir;Résident ;Agglomeration de Hericourt;2463
2016-05-27;Vendredi;Soir;Résident ;Reste Territoire de Belfort;6861
2016-05-27;Vendredi;Soir;Résident ;Reste Haute Saone;2757
2016-05-27;Vendredi;Soir;Résident ;Reste Doubs;#
2016-05-27;Vendredi;Soir;Résident ;Haut Rhin Sud;9893
2016-05-27;Vendredi;Soir;Résident ;Vosges;#
2016-05-27;Vendredi;Soir;Touriste Français;Ville de Belfort;7619
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Belfort;1024
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Montbeliard;3141
2016-05-27;Vendredi;Soir;Touriste Français;Agglomeration de Hericourt;4113
2016-05-27;Vendredi;Soir;Touriste Français;Reste Territoire de Belfort;1586
2016-05-27;Vendredi;Soir;Touriste Français;Reste Haute Saone;3686
2016-05-27;Vendredi;Soir;Touriste Français;Reste Doubs;4200
2016-05-27;Vendredi;Soir;Touriste Français;Haut Rhin Sud;7322
2016-05-27;Vendredi;Soir;Touriste Français;Haut Rhin Nord;3928
2016-05-27;Vendredi;Soir;Touriste Français;Vosges;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Ville de Belfort;8689
2016-05-27;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;6135
2016-05-27;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;6710
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-27;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-28;Samedi;Soir;Résident ;Ville de Belfort;2741
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Belfort;1887
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Montbeliard;5583
2016-05-28;Samedi;Soir;Résident ;Agglomeration de Hericourt;419
2016-05-28;Samedi;Soir;Résident ;Reste Territoire de Belfort;564
2016-05-28;Samedi;Soir;Résident ;Reste Haute Saone;9402
2016-05-28;Samedi;Soir;Résident ;Reste Doubs;#
2016-05-28;Samedi;Soir;Résident ;Haut Rhin Sud;9817
2016-05-28;Samedi;Soir;Résident ;Haut Rhin Nord;#
2016-05-28;Samedi;Soir;Résident ;Vosges;#
2016-05-28;Samedi;Soir;Touriste Français;Ville de Belfort;5980
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Belfort;2035
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;2429
2016-05-28;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;4168
2016-05-28;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;1908
2016-05-28;Samedi;Soir;Touriste Français;Reste Haute Saone;2696
2016-05-28;Samedi;Soir;Touriste Français;Reste Doubs;7136
2016-05-28;Samedi;Soir;Touriste Français;Haut Rhin Sud;6634
2016-05-28;Samedi;Soir;Touriste Français;Haut Rhin Nord;937
2016-05-28;Samedi;Soir;Touriste Français;Vosges;#
2016-05-28;Samedi;Soir;Touriste Etranger;Ville de Belfort;1217
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;79
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-28;Samedi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-28;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-28;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-28;Samedi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-05-29;Dimanche;Soir;Résident ;Ville de Belfort;3440
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Belfort;1989
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;9505
2016-05-29;Dimanche;Soir;Résident ;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Soir;Résident ;Reste Territoire de Belfort;2212
2016-05-29;Dimanche;Soir;Résident ;Reste Haute Saone;21
2016-05-29;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-05-29;Dimanche;Soir;Touriste Français;Ville de Belfort;7341
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;910
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;3825
2016-05-29;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;7254
2016-05-29;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;2353
2016-05-29;Dimanche;Soir;Touriste Français;Reste Haute Saone;4488
2016-05-29;Dimanche;Soir;Touriste Français;Reste Doubs;8021
2016-05-29;Dimanche;Soir;Touriste Français;Haut Rhin Sud;1836
2016-05-29;Dimanche;Soir;Touriste Français;Haut Rhin Nord;6593
2016-05-29;Dimanche;Soir;Touriste Français;Vosges;1677
2016-05-29;Dimanche;Soir;Touriste Etranger;Ville de Belfort;4182
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-29;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-30;Lundi;Soir;Résident ;Ville de Belfort;957
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Belfort;6134
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Montbeliard;1385
2016-05-30;Lundi;Soir;Résident ;Agglomeration de Hericourt;1663
2016-05-30;Lundi;Soir;Résident ;Reste Territoire de Belfort;7169
2016-05-30;Lundi;Soir;Résident ;Reste Haute Saone;#
2016-05-30;Lundi;Soir;Résident ;Reste Doubs;#
2016-05-30;Lundi;Soir;Résident ;Haut Rhin Sud;6876
2016-05-30;Lundi;Soir;Touriste Français;Ville de Belfort;5117
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Belfort;7230
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;8397
2016-05-30;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;2501
2016-05-30;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;5621
2016-05-30;Lundi;Soir;Touriste Français;Reste Haute Saone;9662
2016-05-30;Lundi;Soir;Touriste Français;Reste Doubs;6787
2016-05-30;Lundi;Soir;Touriste Français;Haut Rhin Sud;3475
2016-05-30;Lundi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-30;Lundi;Soir;Touriste Français;Vosges;#
2016-05-30;Lundi;Soir;Touriste Etranger;Ville de Belfort;5718
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;9904
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-30;Lundi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-30;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-30;Lundi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Résident ;Ville de Belfort;4595
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Belfort;713
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Montbeliard;4456
2016-05-31;Mardi;Soir;Résident ;Agglomeration de Hericourt;4447
2016-05-31;Mardi;Soir;Résident ;Reste Territoire de Belfort;6383
2016-05-31;Mardi;Soir;Résident ;Reste Haute Saone;4841
2016-05-31;Mardi;Soir;Résident ;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-05-31;Mardi;Soir;Touriste Français;Ville de Belfort;2006
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Belfort;7455
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;5564
2016-05-31;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;9973
2016-05-31;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;3691
2016-05-31;Mardi;Soir;Touriste Français;Reste Haute Saone;4305
2016-05-31;Mardi;Soir;Touriste Français;Reste Doubs;6971
2016-05-31;Mardi;Soir;Touriste Français;Haut Rhin Sud;7154
2016-05-31;Mardi;Soir;Touriste Français;Haut Rhin Nord;#
2016-05-31;Mardi;Soir;Touriste Français;Vosges;#
2016-05-31;Mardi;Soir;Touriste Etranger;Ville de Belfort;9346
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;2566
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-31;Mardi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-05-31;Mardi;Soir;Touriste Etranger;Reste Doubs;#
2016-05-31;Mardi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-05-31;Mardi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-01;Mercredi;Soir;Résident ;Ville de Belfort;9987
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Belfort;6179
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Montbeliard;1792
2016-06-01;Mercredi;Soir;Résident ;Agglomeration de Hericourt;2821
2016-06-01;Mercredi;Soir;Résident ;Reste Territoire de Belfort;4940
2016-06-01;Mercredi;Soir;Résident ;Reste Haute Saone;3912
2016-06-01;Mercredi;Soir;Résident ;Reste Doubs;#
2016-06-01;Mercredi;Soir;Résident ;Haut Rhin Sud;#
2016-06-01;Mercredi;Soir;Résident ;Haut Rhin Nord;#
2016-06-01;Mercredi;Soir;Touriste Français;Ville de Belfort;839
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Belfort;7382
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Montbeliard;2467
2016-06-01;Mercredi;Soir;Touriste Français;Agglomeration de Hericourt;2045
2016-06-01;Mercredi;Soir;Touriste Français;Reste Territoire de Belfort;7526
2016-06-01;Mercredi;Soir;Touriste Français;Reste Haute Saone;7518
2016-06-01;Mercredi;Soir;Touriste Français;Reste Doubs;1308
2016-06-01;Mercredi;Soir;Touriste Français;Haut Rhin Sud;9180
2016-06-01;Mercredi;Soir;Touriste Français;Haut Rhin Nord;8455
2016-06-01;Mercredi;Soir;Touriste Français;Vosges;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Ville de Belfort;856
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Belfort;1847
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-01;Mercredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-02;Jeudi;Soir;Résident ;Ville de Belfort;7538
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Belfort;5258
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Montbeliard;6479
2016-06-02;Jeudi;Soir;Résident ;Agglomeration de Hericourt;502
2016-06-02;Jeudi;Soir;Résident ;Reste Territoire de Belfort;9748
2016-06-02;Jeudi;Soir;Résident ;Reste Haute Saone;#
2016-06-02;Jeudi;Soir;Résident ;Reste Doubs;#
2016-06-02;Jeudi;Soir;Résident ;Haut Rhin Sud;#
2016-06-02;Jeudi;Soir;Touriste Français;Ville de Belfort;559
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Belfort;9660
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Montbeliard;9379
2016-06-02;Jeudi;Soir;Touriste Français;Agglomeration de Hericourt;9058
2016-06-02;Jeudi;Soir;Touriste Français;Reste Territoire de Belfort;6170
2016-06-02;Jeudi;Soir;Touriste Français;Reste Haute Saone;1436
2016-06-02;Jeudi;Soir;Touriste Français;Reste Doubs;9457
2016-06-02;Jeudi;Soir;Touriste Français;Haut Rhin Sud;935
2016-06-02;Jeudi;Soir;Touriste Français;Haut Rhin Nord;9462
2016-06-02;Jeudi;Soir;Touriste Français;Vosges;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Ville de Belfort;7854
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Montbeliard;5509
2016-06-02;Jeudi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-02;Jeudi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-03;Vendredi;Soir;Résident ;Ville de Belfort;8426
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Belfort;7288
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Montbeliard;3891
2016-06-03;Vendredi;Soir;Résident ;Agglomeration de Hericourt;5049
2016-06-03;Vendredi;Soir;Résident ;Reste Territoire de Belfort;3513
2016-06-03;Vendredi;Soir;Résident ;Reste Haute Saone;4710
2016-06-03;Vendredi;Soir;Résident ;Reste Doubs;9396
2016-06-03;Vendredi;Soir;Résident ;Haut Rhin Sud;547
2016-06-03;Vendredi;Soir;Résident ;Vosges;#
2016-06-03;Vendredi;Soir;Touriste Français;Ville de Belfort;1936
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Belfort;1624
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Montbeliard;5975
2016-06-03;Vendredi;Soir;Touriste Français;Agglomeration de Hericourt;7220
2016-06-03;Vendredi;Soir;Touriste Français;Reste Territoire de Belfort;8047
2016-06-03;Vendredi;Soir;Touriste Français;Reste Haute Saone;4236
2016-06-03;Vendredi;Soir;Touriste Français;Reste Doubs;4534
2016-06-03;Vendredi;Soir;Touriste Français;Haut Rhin Sud;8807
2016-06-03;Vendredi;Soir;Touriste Français;Haut Rhin Nord;5957
2016-06-03;Vendredi;Soir;Touriste Français;Vosges;363
2016-06-03;Vendredi;Soir;Touriste Etranger;Ville de Belfort;3594
