Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-05-19;Jeudi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-19;Jeudi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-19;Jeudi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-19;Jeudi;Veille;Touriste Etranger;Vosges;#
2016-05-20;Vendredi;Veille;Résident ;Ville de Belfort;8517
2016-05-20;Vendredi;Veille;Résident ;Agglomeration de Belfort;173
2016-05-20;Vendredi;Veille;Résident ;Agglomeration de Montbeliard;3745
2016-05-20;Vendredi;Veille;Résident ;Agglomeration de Hericourt;803
2016-05-20;Vendredi;Veille;Résident ;Reste Territoire de Belfort;8726
2016-05-20;Vendredi;Veille;Résident ;Reste Haute Saone;7964
2016-05-20;Vendredi;Veille;Résident ;Reste Doubs;9813
2016-05-20;Vendredi;Veille;Résident ;Haut Rhin Sud;#
2016-05-20;Vendredi;Veille;Résident ;Haut Rhin Nord;#
2016-05-20;Vendredi;Veille;Touriste Français;Ville de Belfort;1026
2016-05-20;Vendredi;Veille;Touriste Français;Agglomeration de Belfort;1456
2016-05-20;Vendredi;Veille;Touriste Français;Agglomeration de Montbeliard;4916
2016-05-20;Vendredi;Veille;Touriste Français;Agglomeration de Hericourt;9364
2016-05-20;Vendredi;Veille;Touriste Français;Reste Territoire de Belfort;5192
2016-05-20;Vendredi;Veille;Touriste Français;Reste Haute Saone;8005
2016-05-20;Vendredi;Veille;Touriste Français;Reste Doubs;2781
2016-05-20;Vendredi;Veille;Touriste Français;Haut Rhin Sud;7193
2016-05-20;Vendredi;Veille;Touriste Français;Haut Rhin Nord;2248
2016-05-20;Vendredi;Veille;Touriste Français;Vosges;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Ville de Belfort;3558
2016-05-20;Vendredi;Veille;Touriste Etranger;Agglomeration de Belfort;5282
2016-05-20;Vendredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-20;Vendredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-21;Samedi;Veille;Résident ;Ville de Belfort;9430
2016-05-21;Samedi;Veille;Résident ;Agglomeration de Belfort;3333
2016-05-21;Samedi;Veille;Résident ;Agglomeration de Montbeliard;8785
2016-05-21;Samedi;Veille;Résident ;Agglomeration de Hericourt;6837
2016-05-21;Samedi;Veille;Résident ;Reste Territoire de Belfort;8152
2016-05-21;Samedi;Veille;Résident ;Reste Haute Saone;2855
2016-05-21;Samedi;Veille;Résident ;Reste Doubs;#
2016-05-21;Samedi;Veille;Résident ;Haut Rhin Sud;#
2016-05-21;Samedi;Veille;Touriste Français;Ville de Belfort;5835
2016-05-21;Samedi;Veille;Touriste Français;Agglomeration de Belfort;3380
2016-05-21;Samedi;Veille;Touriste Français;Agglomeration de Montbeliard;7103
2016-05-21;Samedi;Veille;Touriste Français;Agglomeration de Hericourt;2866
2016-05-21;Samedi;Veille;Touriste Français;Reste Territoire de Belfort;1112
2016-05-21;Samedi;Veille;Touriste Français;Reste Haute Saone;4412
2016-05-21;Samedi;Veille;Touriste Français;Reste Doubs;2902
2016-05-21;Samedi;Veille;Touriste Français;Haut Rhin Sud;281
2016-05-21;Samedi;Veille;Touriste Français;Haut Rhin Nord;1764
2016-05-21;Samedi;Veille;Touriste Français;Vosges;6937
2016-05-21;Samedi;Veille;Touriste Etranger;Ville de Belfort;458
2016-05-21;Samedi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-21;Samedi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-21;Samedi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-21;Samedi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-21;Samedi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-21;Samedi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-21;Samedi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-21;Samedi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-22;Dimanche;Veille;Résident ;Ville de Belfort;5164
2016-05-22;Dimanche;Veille;Résident ;Agglomeration de Belfort;8945
2016-05-22;Dimanche;Veille;Résident ;Agglomeration de Montbeliard;#
2016-05-22;Dimanche;Veille;Résident ;Agglomeration de Hericourt;#
2016-05-22;Dimanche;Veille;Résident ;Reste Territoire de Belfort;1424
2016-05-22;Dimanche;Veille;Résident ;Reste Haute Saone;612
2016-05-22;Dimanche;Veille;Résident ;Reste Doubs;4269
2016-05-22;Dimanche;Veille;Résident ;Haut Rhin Sud;#
2016-05-22;Dimanche;Veille;Résident ;Vosges;#
2016-05-22;Dimanche;Veille;Touriste Français;Ville de Belfort;2061
2016-05-22;Dimanche;Veille;Touriste Français;Agglomeration de Belfort;9816
2016-05-22;Dimanche;Veille;Touriste Français;Agglomeration de Montbeliard;9528
2016-05-22;Dimanche;Veille;Touriste Français;Agglomeration de Hericourt;765
2016-05-22;Dimanche;Veille;Touriste Français;Reste Territoire de Belfort;#
2016-05-22;Dimanche;Veille;Touriste Français;Reste Haute Saone;2509
2016-05-22;Dimanche;Veille;Touriste Français;Reste Doubs;8470
2016-05-22;Dimanche;Veille;Touriste Français;Haut Rhin Sud;8122
2016-05-22;Dimanche;Veille;Touriste Français;Haut Rhin Nord;#
2016-05-22;Dimanche;Veille;Touriste Français;Vosges;3728
2016-05-22;Dimanche;Veille;Touriste Etranger;Ville de Belfort;844
2016-05-22;Dimanche;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Reste Doubs;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-22;Dimanche;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-23;Lundi;Veille;Résident ;Ville de Belfort;9862
2016-05-23;Lundi;Veille;Résident ;Agglomeration de Belfort;5473
2016-05-23;Lundi;Veille;Résident ;Agglomeration de Montbeliard;7176
2016-05-23;Lundi;Veille;Résident ;Agglomeration de Hericourt;6859
2016-05-23;Lundi;Veille;Résident ;Reste Territoire de Belfort;3716
2016-05-23;Lundi;Veille;Résident ;Reste Haute Saone;959
2016-05-23;Lundi;Veille;Résident ;Reste Doubs;2951
2016-05-23;Lundi;Veille;Résident ;Haut Rhin Sud;874
2016-05-23;Lundi;Veille;Résident ;Vosges;#
2016-05-23;Lundi;Veille;Touriste Français;Ville de Belfort;31
2016-05-23;Lundi;Veille;Touriste Français;Agglomeration de Belfort;1684
2016-05-23;Lundi;Veille;Touriste Français;Agglomeration de Montbeliard;9482
2016-05-23;Lundi;Veille;Touriste Français;Agglomeration de Hericourt;8508
2016-05-23;Lundi;Veille;Touriste Français;Reste Territoire de Belfort;4956
2016-05-23;Lundi;Veille;Touriste Français;Reste Haute Saone;108
2016-05-23;Lundi;Veille;Touriste Français;Reste Doubs;3531
2016-05-23;Lundi;Veille;Touriste Français;Haut Rhin Sud;6759
2016-05-23;Lundi;Veille;Touriste Français;Haut Rhin Nord;6708
2016-05-23;Lundi;Veille;Touriste Français;Vosges;1945
2016-05-23;Lundi;Veille;Touriste Etranger;Ville de Belfort;5519
2016-05-23;Lundi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-23;Lundi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-23;Lundi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-23;Lundi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-23;Lundi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-23;Lundi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-24;Mardi;Veille;Résident ;Ville de Belfort;6625
2016-05-24;Mardi;Veille;Résident ;Agglomeration de Belfort;7419
2016-05-24;Mardi;Veille;Résident ;Agglomeration de Montbeliard;9310
2016-05-24;Mardi;Veille;Résident ;Agglomeration de Hericourt;7792
2016-05-24;Mardi;Veille;Résident ;Reste Territoire de Belfort;7127
2016-05-24;Mardi;Veille;Résident ;Reste Doubs;#
2016-05-24;Mardi;Veille;Résident ;Haut Rhin Sud;#
2016-05-24;Mardi;Veille;Résident ;Haut Rhin Nord;#
2016-05-24;Mardi;Veille;Touriste Français;Ville de Belfort;9730
2016-05-24;Mardi;Veille;Touriste Français;Agglomeration de Belfort;6598
2016-05-24;Mardi;Veille;Touriste Français;Agglomeration de Montbeliard;9494
2016-05-24;Mardi;Veille;Touriste Français;Agglomeration de Hericourt;8637
2016-05-24;Mardi;Veille;Touriste Français;Reste Territoire de Belfort;6084
2016-05-24;Mardi;Veille;Touriste Français;Reste Haute Saone;7034
2016-05-24;Mardi;Veille;Touriste Français;Reste Doubs;9014
2016-05-24;Mardi;Veille;Touriste Français;Haut Rhin Sud;4356
2016-05-24;Mardi;Veille;Touriste Français;Haut Rhin Nord;4276
2016-05-24;Mardi;Veille;Touriste Français;Vosges;#
2016-05-24;Mardi;Veille;Touriste Etranger;Ville de Belfort;291
2016-05-24;Mardi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-24;Mardi;Veille;Touriste Etranger;Agglomeration de Montbeliard;5571
2016-05-24;Mardi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-24;Mardi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-24;Mardi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-24;Mardi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-25;Mercredi;Veille;Résident ;Ville de Belfort;3428
2016-05-25;Mercredi;Veille;Résident ;Agglomeration de Belfort;7724
2016-05-25;Mercredi;Veille;Résident ;Agglomeration de Montbeliard;847
2016-05-25;Mercredi;Veille;Résident ;Agglomeration de Hericourt;8453
2016-05-25;Mercredi;Veille;Résident ;Reste Territoire de Belfort;3491
2016-05-25;Mercredi;Veille;Résident ;Reste Haute Saone;9231
2016-05-25;Mercredi;Veille;Résident ;Reste Doubs;#
2016-05-25;Mercredi;Veille;Résident ;Haut Rhin Sud;2158
2016-05-25;Mercredi;Veille;Résident ;Haut Rhin Nord;#
2016-05-25;Mercredi;Veille;Touriste Français;Ville de Belfort;5410
2016-05-25;Mercredi;Veille;Touriste Français;Agglomeration de Belfort;5894
2016-05-25;Mercredi;Veille;Touriste Français;Agglomeration de Montbeliard;7134
2016-05-25;Mercredi;Veille;Touriste Français;Agglomeration de Hericourt;1519
2016-05-25;Mercredi;Veille;Touriste Français;Reste Territoire de Belfort;5676
2016-05-25;Mercredi;Veille;Touriste Français;Reste Haute Saone;8521
2016-05-25;Mercredi;Veille;Touriste Français;Reste Doubs;8406
2016-05-25;Mercredi;Veille;Touriste Français;Haut Rhin Sud;1807
2016-05-25;Mercredi;Veille;Touriste Français;Haut Rhin Nord;9525
2016-05-25;Mercredi;Veille;Touriste Français;Vosges;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Ville de Belfort;2997
2016-05-25;Mercredi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;9914
2016-05-25;Mercredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-25;Mercredi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-26;Jeudi;Veille;Résident ;Ville de Belfort;9572
2016-05-26;Jeudi;Veille;Résident ;Agglomeration de Belfort;7843
2016-05-26;Jeudi;Veille;Résident ;Agglomeration de Montbeliard;7474
2016-05-26;Jeudi;Veille;Résident ;Agglomeration de Hericourt;6221
2016-05-26;Jeudi;Veille;Résident ;Reste Territoire de Belfort;6772
2016-05-26;Jeudi;Veille;Résident ;Reste Haute Saone;5930
2016-05-26;Jeudi;Veille;Résident ;Reste Doubs;706
2016-05-26;Jeudi;Veille;Résident ;Haut Rhin Sud;#
2016-05-26;Jeudi;Veille;Résident ;Haut Rhin Nord;#
2016-05-26;Jeudi;Veille;Touriste Français;Ville de Belfort;3420
2016-05-26;Jeudi;Veille;Touriste Français;Agglomeration de Belfort;7965
2016-05-26;Jeudi;Veille;Touriste Français;Agglomeration de Montbeliard;2544
2016-05-26;Jeudi;Veille;Touriste Français;Agglomeration de Hericourt;2423
2016-05-26;Jeudi;Veille;Touriste Français;Reste Territoire de Belfort;6807
2016-05-26;Jeudi;Veille;Touriste Français;Reste Haute Saone;6759
2016-05-26;Jeudi;Veille;Touriste Français;Reste Doubs;8317
2016-05-26;Jeudi;Veille;Touriste Français;Haut Rhin Sud;2502
2016-05-26;Jeudi;Veille;Touriste Français;Haut Rhin Nord;3420
2016-05-26;Jeudi;Veille;Touriste Français;Vosges;#
2016-05-26;Jeudi;Veille;Touriste Etranger;Ville de Belfort;2572
2016-05-26;Jeudi;Veille;Touriste Etranger;Agglomeration de Belfort;4290
2016-05-26;Jeudi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-26;Jeudi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-26;Jeudi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-26;Jeudi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-26;Jeudi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-27;Vendredi;Veille;Résident ;Ville de Belfort;256
2016-05-27;Vendredi;Veille;Résident ;Agglomeration de Belfort;2461
2016-05-27;Vendredi;Veille;Résident ;Agglomeration de Montbeliard;1153
2016-05-27;Vendredi;Veille;Résident ;Agglomeration de Hericourt;5013
2016-05-27;Vendredi;Veille;Résident ;Reste Territoire de Belfort;5365
2016-05-27;Vendredi;Veille;Résident ;Reste Haute Saone;3814
2016-05-27;Vendredi;Veille;Résident ;Reste Doubs;5562
2016-05-27;Vendredi;Veille;Résident ;Haut Rhin Sud;#
2016-05-27;Vendredi;Veille;Touriste Français;Ville de Belfort;9570
2016-05-27;Vendredi;Veille;Touriste Français;Agglomeration de Belfort;3161
2016-05-27;Vendredi;Veille;Touriste Français;Agglomeration de Montbeliard;1482
2016-05-27;Vendredi;Veille;Touriste Français;Agglomeration de Hericourt;9356
2016-05-27;Vendredi;Veille;Touriste Français;Reste Territoire de Belfort;3857
2016-05-27;Vendredi;Veille;Touriste Français;Reste Haute Saone;3500
2016-05-27;Vendredi;Veille;Touriste Français;Reste Doubs;5292
2016-05-27;Vendredi;Veille;Touriste Français;Haut Rhin Sud;139
2016-05-27;Vendredi;Veille;Touriste Français;Haut Rhin Nord;9386
2016-05-27;Vendredi;Veille;Touriste Français;Vosges;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Ville de Belfort;3331
2016-05-27;Vendredi;Veille;Touriste Etranger;Agglomeration de Belfort;9244
2016-05-27;Vendredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;9751
2016-05-27;Vendredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-27;Vendredi;Veille;Touriste Etranger;Vosges;#
2016-05-28;Samedi;Veille;Résident ;Ville de Belfort;2894
2016-05-28;Samedi;Veille;Résident ;Agglomeration de Belfort;8455
2016-05-28;Samedi;Veille;Résident ;Agglomeration de Montbeliard;518
2016-05-28;Samedi;Veille;Résident ;Agglomeration de Hericourt;9421
2016-05-28;Samedi;Veille;Résident ;Reste Territoire de Belfort;8339
2016-05-28;Samedi;Veille;Résident ;Reste Doubs;8577
2016-05-28;Samedi;Veille;Résident ;Haut Rhin Sud;6474
2016-05-28;Samedi;Veille;Touriste Français;Ville de Belfort;2109
2016-05-28;Samedi;Veille;Touriste Français;Agglomeration de Belfort;151
2016-05-28;Samedi;Veille;Touriste Français;Agglomeration de Montbeliard;1489
2016-05-28;Samedi;Veille;Touriste Français;Agglomeration de Hericourt;1860
2016-05-28;Samedi;Veille;Touriste Français;Reste Territoire de Belfort;4286
2016-05-28;Samedi;Veille;Touriste Français;Reste Haute Saone;9727
2016-05-28;Samedi;Veille;Touriste Français;Reste Doubs;8703
2016-05-28;Samedi;Veille;Touriste Français;Haut Rhin Sud;6175
2016-05-28;Samedi;Veille;Touriste Français;Haut Rhin Nord;2643
2016-05-28;Samedi;Veille;Touriste Français;Vosges;#
2016-05-28;Samedi;Veille;Touriste Etranger;Ville de Belfort;8524
2016-05-28;Samedi;Veille;Touriste Etranger;Agglomeration de Belfort;1030
2016-05-28;Samedi;Veille;Touriste Etranger;Agglomeration de Montbeliard;5396
2016-05-28;Samedi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-28;Samedi;Veille;Touriste Etranger;Reste Territoire de Belfort;9733
2016-05-28;Samedi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-28;Samedi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-28;Samedi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-28;Samedi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-29;Dimanche;Veille;Résident ;Ville de Belfort;293
2016-05-29;Dimanche;Veille;Résident ;Agglomeration de Belfort;5778
2016-05-29;Dimanche;Veille;Résident ;Agglomeration de Montbeliard;7027
2016-05-29;Dimanche;Veille;Résident ;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Veille;Résident ;Reste Territoire de Belfort;9845
2016-05-29;Dimanche;Veille;Résident ;Reste Haute Saone;6796
2016-05-29;Dimanche;Veille;Résident ;Reste Doubs;3875
2016-05-29;Dimanche;Veille;Résident ;Haut Rhin Sud;774
2016-05-29;Dimanche;Veille;Résident ;Haut Rhin Nord;#
2016-05-29;Dimanche;Veille;Résident ;Vosges;5576
2016-05-29;Dimanche;Veille;Touriste Français;Ville de Belfort;5519
2016-05-29;Dimanche;Veille;Touriste Français;Agglomeration de Belfort;5150
2016-05-29;Dimanche;Veille;Touriste Français;Agglomeration de Montbeliard;6479
2016-05-29;Dimanche;Veille;Touriste Français;Agglomeration de Hericourt;2872
2016-05-29;Dimanche;Veille;Touriste Français;Reste Territoire de Belfort;8166
2016-05-29;Dimanche;Veille;Touriste Français;Reste Haute Saone;200
2016-05-29;Dimanche;Veille;Touriste Français;Reste Doubs;576
2016-05-29;Dimanche;Veille;Touriste Français;Haut Rhin Sud;6942
2016-05-29;Dimanche;Veille;Touriste Français;Haut Rhin Nord;5056
2016-05-29;Dimanche;Veille;Touriste Français;Vosges;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Ville de Belfort;6906
2016-05-29;Dimanche;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Reste Doubs;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-29;Dimanche;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-30;Lundi;Veille;Résident ;Ville de Belfort;5691
2016-05-30;Lundi;Veille;Résident ;Agglomeration de Belfort;7768
2016-05-30;Lundi;Veille;Résident ;Agglomeration de Montbeliard;4792
2016-05-30;Lundi;Veille;Résident ;Agglomeration de Hericourt;2633
2016-05-30;Lundi;Veille;Résident ;Reste Territoire de Belfort;645
2016-05-30;Lundi;Veille;Résident ;Reste Haute Saone;3872
2016-05-30;Lundi;Veille;Résident ;Reste Doubs;866
2016-05-30;Lundi;Veille;Résident ;Haut Rhin Sud;#
2016-05-30;Lundi;Veille;Touriste Français;Ville de Belfort;1960
2016-05-30;Lundi;Veille;Touriste Français;Agglomeration de Belfort;9154
2016-05-30;Lundi;Veille;Touriste Français;Agglomeration de Montbeliard;9062
2016-05-30;Lundi;Veille;Touriste Français;Agglomeration de Hericourt;6239
2016-05-30;Lundi;Veille;Touriste Français;Reste Territoire de Belfort;2068
2016-05-30;Lundi;Veille;Touriste Français;Reste Haute Saone;7326
2016-05-30;Lundi;Veille;Touriste Français;Reste Doubs;6829
2016-05-30;Lundi;Veille;Touriste Français;Haut Rhin Sud;4140
2016-05-30;Lundi;Veille;Touriste Français;Haut Rhin Nord;#
2016-05-30;Lundi;Veille;Touriste Français;Vosges;8185
2016-05-30;Lundi;Veille;Touriste Etranger;Ville de Belfort;9322
2016-05-30;Lundi;Veille;Touriste Etranger;Agglomeration de Belfort;4410
2016-05-30;Lundi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-30;Lundi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-30;Lundi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-30;Lundi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-31;Mardi;Veille;Résident ;Ville de Belfort;1130
2016-05-31;Mardi;Veille;Résident ;Agglomeration de Belfort;8055
2016-05-31;Mardi;Veille;Résident ;Agglomeration de Montbeliard;677
2016-05-31;Mardi;Veille;Résident ;Agglomeration de Hericourt;5965
2016-05-31;Mardi;Veille;Résident ;Reste Territoire de Belfort;1045
2016-05-31;Mardi;Veille;Résident ;Reste Haute Saone;4262
2016-05-31;Mardi;Veille;Résident ;Reste Doubs;#
2016-05-31;Mardi;Veille;Résident ;Haut Rhin Sud;#
2016-05-31;Mardi;Veille;Résident ;Haut Rhin Nord;#
2016-05-31;Mardi;Veille;Touriste Français;Ville de Belfort;8903
2016-05-31;Mardi;Veille;Touriste Français;Agglomeration de Belfort;4013
2016-05-31;Mardi;Veille;Touriste Français;Agglomeration de Montbeliard;9318
2016-05-31;Mardi;Veille;Touriste Français;Agglomeration de Hericourt;1485
2016-05-31;Mardi;Veille;Touriste Français;Reste Territoire de Belfort;8296
2016-05-31;Mardi;Veille;Touriste Français;Reste Haute Saone;9154
2016-05-31;Mardi;Veille;Touriste Français;Reste Doubs;4029
2016-05-31;Mardi;Veille;Touriste Français;Haut Rhin Sud;2044
2016-05-31;Mardi;Veille;Touriste Français;Haut Rhin Nord;#
2016-05-31;Mardi;Veille;Touriste Français;Vosges;#
2016-05-31;Mardi;Veille;Touriste Etranger;Ville de Belfort;6844
2016-05-31;Mardi;Veille;Touriste Etranger;Agglomeration de Belfort;4571
2016-05-31;Mardi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-31;Mardi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-31;Mardi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-31;Mardi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-31;Mardi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-31;Mardi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-31;Mardi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-06-01;Mercredi;Veille;Résident ;Ville de Belfort;7115
2016-06-01;Mercredi;Veille;Résident ;Agglomeration de Belfort;9598
2016-06-01;Mercredi;Veille;Résident ;Agglomeration de Montbeliard;4885
2016-06-01;Mercredi;Veille;Résident ;Agglomeration de Hericourt;7846
2016-06-01;Mercredi;Veille;Résident ;Reste Territoire de Belfort;4442
2016-06-01;Mercredi;Veille;Résident ;Reste Haute Saone;5741
2016-06-01;Mercredi;Veille;Résident ;Reste Doubs;#
2016-06-01;Mercredi;Veille;Résident ;Haut Rhin Sud;8362
2016-06-01;Mercredi;Veille;Résident ;Haut Rhin Nord;#
2016-06-01;Mercredi;Veille;Touriste Français;Ville de Belfort;6094
2016-06-01;Mercredi;Veille;Touriste Français;Agglomeration de Belfort;8405
2016-06-01;Mercredi;Veille;Touriste Français;Agglomeration de Montbeliard;227
2016-06-01;Mercredi;Veille;Touriste Français;Agglomeration de Hericourt;4667
2016-06-01;Mercredi;Veille;Touriste Français;Reste Territoire de Belfort;4918
2016-06-01;Mercredi;Veille;Touriste Français;Reste Haute Saone;7701
2016-06-01;Mercredi;Veille;Touriste Français;Reste Doubs;3159
2016-06-01;Mercredi;Veille;Touriste Français;Haut Rhin Sud;4836
2016-06-01;Mercredi;Veille;Touriste Français;Haut Rhin Nord;8688
2016-06-01;Mercredi;Veille;Touriste Français;Vosges;#
2016-06-01;Mercredi;Veille;Touriste Etranger;Ville de Belfort;1716
2016-06-01;Mercredi;Veille;Touriste Etranger;Agglomeration de Belfort;7923
2016-06-01;Mercredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-01;Mercredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-01;Mercredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-01;Mercredi;Veille;Touriste Etranger;Reste Doubs;#
2016-06-01;Mercredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-02;Jeudi;Veille;Résident ;Ville de Belfort;1267
2016-06-02;Jeudi;Veille;Résident ;Agglomeration de Belfort;3426
2016-06-02;Jeudi;Veille;Résident ;Agglomeration de Montbeliard;3487
2016-06-02;Jeudi;Veille;Résident ;Agglomeration de Hericourt;7073
2016-06-02;Jeudi;Veille;Résident ;Reste Territoire de Belfort;2387
2016-06-02;Jeudi;Veille;Résident ;Reste Haute Saone;6198
2016-06-02;Jeudi;Veille;Résident ;Reste Doubs;4287
2016-06-02;Jeudi;Veille;Résident ;Haut Rhin Sud;#
2016-06-02;Jeudi;Veille;Touriste Français;Ville de Belfort;2439
2016-06-02;Jeudi;Veille;Touriste Français;Agglomeration de Belfort;697
2016-06-02;Jeudi;Veille;Touriste Français;Agglomeration de Montbeliard;1364
2016-06-02;Jeudi;Veille;Touriste Français;Agglomeration de Hericourt;2663
2016-06-02;Jeudi;Veille;Touriste Français;Reste Territoire de Belfort;4997
2016-06-02;Jeudi;Veille;Touriste Français;Reste Haute Saone;9300
2016-06-02;Jeudi;Veille;Touriste Français;Reste Doubs;3019
2016-06-02;Jeudi;Veille;Touriste Français;Haut Rhin Sud;6098
2016-06-02;Jeudi;Veille;Touriste Français;Haut Rhin Nord;8958
2016-06-02;Jeudi;Veille;Touriste Français;Vosges;7720
2016-06-02;Jeudi;Veille;Touriste Etranger;Ville de Belfort;8402
2016-06-02;Jeudi;Veille;Touriste Etranger;Agglomeration de Belfort;5265
2016-06-02;Jeudi;Veille;Touriste Etranger;Agglomeration de Montbeliard;2396
2016-06-02;Jeudi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-02;Jeudi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-02;Jeudi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-02;Jeudi;Veille;Touriste Etranger;Reste Doubs;#
2016-06-02;Jeudi;Veille;Touriste Etranger;Haut Rhin Sud;8723
2016-06-03;Vendredi;Veille;Résident ;Ville de Belfort;8121
