Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-09;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;6236
2016-05-09;Lundi;Visiteur;4J;Résident ;All-FIMU;5245
2016-05-09;Lundi;Visiteur;4J;Touriste Français;All-FIMU;8944
2016-05-09;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;6027
2016-05-09;Lundi;Visiteur;5J;Résident ;All-FIMU;9049
2016-05-09;Lundi;Visiteur;5J;Touriste Français;All-FIMU;3902
2016-05-09;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;6938
2016-05-09;Lundi;Visiteur;6J;Résident ;All-FIMU;8268
2016-05-09;Lundi;Visiteur;6J;Touriste Français;All-FIMU;5554
2016-05-09;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;9798
2016-05-09;Lundi;Visiteur;7J;Résident ;All-FIMU;1148
2016-05-09;Lundi;Visiteur;7J;Touriste Français;All-FIMU;6705
2016-05-09;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;6411
2016-05-09;Lundi;Visiteur;8J;Résident ;All-FIMU;4628
2016-05-09;Lundi;Visiteur;8J;Touriste Français;All-FIMU;7668
2016-05-09;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;1332
2016-05-09;Lundi;Visiteur;9J;Résident ;All-FIMU;2534
2016-05-09;Lundi;Visiteur;9J;Touriste Français;All-FIMU;3556
2016-05-09;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;2261
2016-05-09;Lundi;Visiteur;10J;Résident ;All-FIMU;8981
2016-05-09;Lundi;Visiteur;10J;Touriste Français;All-FIMU;8923
2016-05-09;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;7911
2016-05-09;Lundi;Visiteur;11J;Résident ;All-FIMU;1247
2016-05-09;Lundi;Visiteur;11J;Touriste Français;All-FIMU;9722
2016-05-09;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;2949
2016-05-09;Lundi;Visiteur;12J;Résident ;All-FIMU;3521
2016-05-09;Lundi;Visiteur;12J;Touriste Français;All-FIMU;5018
2016-05-09;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;5566
2016-05-09;Lundi;Visiteur;13J;Résident ;All-FIMU;778
2016-05-09;Lundi;Visiteur;13J;Touriste Français;All-FIMU;9706
2016-05-09;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;357
2016-05-09;Lundi;Visiteur;14J;Résident ;All-FIMU;4575
2016-05-09;Lundi;Visiteur;14J;Touriste Français;All-FIMU;7303
2016-05-09;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;5274
2016-05-10;Mardi;Visiteur;1J;Résident ;All-FIMU;6147
2016-05-10;Mardi;Visiteur;1J;Touriste Français;All-FIMU;8639
2016-05-10;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;355
2016-05-10;Mardi;Visiteur;2J;Résident ;All-FIMU;6750
2016-05-10;Mardi;Visiteur;2J;Touriste Français;All-FIMU;6565
2016-05-10;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;3160
2016-05-10;Mardi;Visiteur;3J;Résident ;All-FIMU;1151
2016-05-10;Mardi;Visiteur;3J;Touriste Français;All-FIMU;3646
2016-05-10;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;9367
2016-05-10;Mardi;Visiteur;4J;Résident ;All-FIMU;4531
2016-05-10;Mardi;Visiteur;4J;Touriste Français;All-FIMU;7627
2016-05-10;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;1160
2016-05-10;Mardi;Visiteur;5J;Résident ;All-FIMU;5842
2016-05-10;Mardi;Visiteur;5J;Touriste Français;All-FIMU;1717
2016-05-10;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;6932
2016-05-10;Mardi;Visiteur;6J;Résident ;All-FIMU;1801
2016-05-10;Mardi;Visiteur;6J;Touriste Français;All-FIMU;4332
2016-05-10;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;3312
2016-05-10;Mardi;Visiteur;7J;Résident ;All-FIMU;6075
2016-05-10;Mardi;Visiteur;7J;Touriste Français;All-FIMU;3902
2016-05-10;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;653
2016-05-10;Mardi;Visiteur;8J;Résident ;All-FIMU;4787
2016-05-10;Mardi;Visiteur;8J;Touriste Français;All-FIMU;4772
2016-05-10;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;3488
2016-05-10;Mardi;Visiteur;9J;Résident ;All-FIMU;4903
2016-05-10;Mardi;Visiteur;9J;Touriste Français;All-FIMU;1563
2016-05-10;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;7484
2016-05-10;Mardi;Visiteur;10J;Résident ;All-FIMU;4063
2016-05-10;Mardi;Visiteur;10J;Touriste Français;All-FIMU;866
2016-05-10;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;2247
2016-05-10;Mardi;Visiteur;11J;Résident ;All-FIMU;1220
2016-05-10;Mardi;Visiteur;11J;Touriste Français;All-FIMU;5110
2016-05-10;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;6144
2016-05-10;Mardi;Visiteur;12J;Résident ;All-FIMU;8753
2016-05-10;Mardi;Visiteur;12J;Touriste Français;All-FIMU;2736
2016-05-10;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;9158
2016-05-10;Mardi;Visiteur;13J;Résident ;All-FIMU;4456
2016-05-10;Mardi;Visiteur;13J;Touriste Français;All-FIMU;7099
2016-05-10;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;2254
2016-05-10;Mardi;Visiteur;14J;Résident ;All-FIMU;7468
2016-05-10;Mardi;Visiteur;14J;Touriste Français;All-FIMU;1029
2016-05-10;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;1933
2016-05-11;Mercredi;Visiteur;1J;Résident ;All-FIMU;7412
2016-05-11;Mercredi;Visiteur;1J;Touriste Français;All-FIMU;1535
2016-05-11;Mercredi;Visiteur;1J;Touriste Etranger;All-FIMU;7094
2016-05-11;Mercredi;Visiteur;2J;Résident ;All-FIMU;1253
2016-05-11;Mercredi;Visiteur;2J;Touriste Français;All-FIMU;3919
2016-05-11;Mercredi;Visiteur;2J;Touriste Etranger;All-FIMU;5418
2016-05-11;Mercredi;Visiteur;3J;Résident ;All-FIMU;3541
2016-05-11;Mercredi;Visiteur;3J;Touriste Français;All-FIMU;1058
2016-05-11;Mercredi;Visiteur;3J;Touriste Etranger;All-FIMU;9312
2016-05-11;Mercredi;Visiteur;4J;Résident ;All-FIMU;6980
2016-05-11;Mercredi;Visiteur;4J;Touriste Français;All-FIMU;8870
2016-05-11;Mercredi;Visiteur;4J;Touriste Etranger;All-FIMU;9437
2016-05-11;Mercredi;Visiteur;5J;Résident ;All-FIMU;4256
2016-05-11;Mercredi;Visiteur;5J;Touriste Français;All-FIMU;6116
2016-05-11;Mercredi;Visiteur;5J;Touriste Etranger;All-FIMU;2164
2016-05-11;Mercredi;Visiteur;6J;Résident ;All-FIMU;6292
2016-05-11;Mercredi;Visiteur;6J;Touriste Français;All-FIMU;2736
2016-05-11;Mercredi;Visiteur;6J;Touriste Etranger;All-FIMU;1731
2016-05-11;Mercredi;Visiteur;7J;Résident ;All-FIMU;6339
2016-05-11;Mercredi;Visiteur;7J;Touriste Français;All-FIMU;8582
2016-05-11;Mercredi;Visiteur;7J;Touriste Etranger;All-FIMU;497
2016-05-11;Mercredi;Visiteur;8J;Résident ;All-FIMU;2804
2016-05-11;Mercredi;Visiteur;8J;Touriste Français;All-FIMU;1535
2016-05-11;Mercredi;Visiteur;8J;Touriste Etranger;All-FIMU;9856
2016-05-11;Mercredi;Visiteur;9J;Résident ;All-FIMU;6115
2016-05-11;Mercredi;Visiteur;9J;Touriste Français;All-FIMU;8462
2016-05-11;Mercredi;Visiteur;9J;Touriste Etranger;All-FIMU;7353
2016-05-11;Mercredi;Visiteur;10J;Résident ;All-FIMU;9016
2016-05-11;Mercredi;Visiteur;10J;Touriste Français;All-FIMU;5806
2016-05-11;Mercredi;Visiteur;10J;Touriste Etranger;All-FIMU;600
2016-05-11;Mercredi;Visiteur;11J;Résident ;All-FIMU;9156
2016-05-11;Mercredi;Visiteur;11J;Touriste Français;All-FIMU;3837
2016-05-11;Mercredi;Visiteur;11J;Touriste Etranger;All-FIMU;4946
2016-05-11;Mercredi;Visiteur;12J;Résident ;All-FIMU;262
2016-05-11;Mercredi;Visiteur;12J;Touriste Français;All-FIMU;7539
2016-05-11;Mercredi;Visiteur;12J;Touriste Etranger;All-FIMU;4416
2016-05-11;Mercredi;Visiteur;13J;Résident ;All-FIMU;3485
2016-05-11;Mercredi;Visiteur;13J;Touriste Français;All-FIMU;4482
2016-05-11;Mercredi;Visiteur;13J;Touriste Etranger;All-FIMU;7811
2016-05-11;Mercredi;Visiteur;14J;Résident ;All-FIMU;9563
2016-05-11;Mercredi;Visiteur;14J;Touriste Français;All-FIMU;49
2016-05-11;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;6583
2016-05-12;Jeudi;Visiteur;1J;Résident ;All-FIMU;3437
2016-05-12;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;1151
2016-05-12;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;1756
2016-05-12;Jeudi;Visiteur;2J;Résident ;All-FIMU;1834
2016-05-12;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;1460
2016-05-12;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;1841
2016-05-12;Jeudi;Visiteur;3J;Résident ;All-FIMU;9596
2016-05-12;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;2436
2016-05-12;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;1013
2016-05-12;Jeudi;Visiteur;4J;Résident ;All-FIMU;6039
2016-05-12;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;5728
2016-05-12;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;2288
2016-05-12;Jeudi;Visiteur;5J;Résident ;All-FIMU;5992
2016-05-12;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;6219
2016-05-12;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;6895
2016-05-12;Jeudi;Visiteur;6J;Résident ;All-FIMU;5424
2016-05-12;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;8080
2016-05-12;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;8073
2016-05-12;Jeudi;Visiteur;7J;Résident ;All-FIMU;7942
2016-05-12;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;3726
2016-05-12;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;1955
2016-05-12;Jeudi;Visiteur;8J;Résident ;All-FIMU;8951
2016-05-12;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;8452
2016-05-12;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;5290
2016-05-12;Jeudi;Visiteur;9J;Résident ;All-FIMU;5794
2016-05-12;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;5222
2016-05-12;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;7016
2016-05-12;Jeudi;Visiteur;10J;Résident ;All-FIMU;831
2016-05-12;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;5172
2016-05-12;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;9458
2016-05-12;Jeudi;Visiteur;11J;Résident ;All-FIMU;5706
2016-05-12;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;8988
2016-05-12;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;8260
2016-05-12;Jeudi;Visiteur;12J;Résident ;All-FIMU;2198
2016-05-12;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;5811
2016-05-12;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;7542
2016-05-12;Jeudi;Visiteur;13J;Résident ;All-FIMU;6962
2016-05-12;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;1204
2016-05-12;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;3192
2016-05-12;Jeudi;Visiteur;14J;Résident ;All-FIMU;7919
2016-05-12;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;8979
2016-05-12;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;1688
2016-05-13;Vendredi;Visiteur;1J;Résident ;All-FIMU;6616
2016-05-13;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;7624
2016-05-13;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;4879
2016-05-13;Vendredi;Visiteur;2J;Résident ;All-FIMU;3086
2016-05-13;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;2430
2016-05-13;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;5437
2016-05-13;Vendredi;Visiteur;3J;Résident ;All-FIMU;3253
2016-05-13;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;2812
2016-05-13;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;2848
2016-05-13;Vendredi;Visiteur;4J;Résident ;All-FIMU;2459
2016-05-13;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;4898
2016-05-13;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;6433
2016-05-13;Vendredi;Visiteur;5J;Résident ;All-FIMU;2278
2016-05-13;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;5916
2016-05-13;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;7420
2016-05-13;Vendredi;Visiteur;6J;Résident ;All-FIMU;2096
2016-05-13;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;5194
2016-05-13;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;8898
2016-05-13;Vendredi;Visiteur;7J;Résident ;All-FIMU;8467
2016-05-13;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;4428
2016-05-13;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;1845
2016-05-13;Vendredi;Visiteur;8J;Résident ;All-FIMU;9143
2016-05-13;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;6265
2016-05-13;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;2712
2016-05-13;Vendredi;Visiteur;9J;Résident ;All-FIMU;2964
2016-05-13;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;949
2016-05-13;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;7146
2016-05-13;Vendredi;Visiteur;10J;Résident ;All-FIMU;8685
2016-05-13;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;3340
2016-05-13;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;6166
2016-05-13;Vendredi;Visiteur;11J;Résident ;All-FIMU;9919
2016-05-13;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;5389
2016-05-13;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;3900
2016-05-13;Vendredi;Visiteur;12J;Résident ;All-FIMU;5360
2016-05-13;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;6041
2016-05-13;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;2500
2016-05-13;Vendredi;Visiteur;13J;Résident ;All-FIMU;2058
2016-05-13;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;2924
2016-05-13;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;789
2016-05-13;Vendredi;Visiteur;14J;Résident ;All-FIMU;5758
2016-05-13;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;8932
2016-05-13;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;6785
2016-05-14;Samedi;Visiteur;1J;Résident ;All-FIMU;1296
2016-05-14;Samedi;Visiteur;1J;Touriste Français;All-FIMU;757
2016-05-14;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;5750
2016-05-14;Samedi;Visiteur;2J;Résident ;All-FIMU;6481
2016-05-14;Samedi;Visiteur;2J;Touriste Français;All-FIMU;2524
2016-05-14;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;3871
2016-05-14;Samedi;Visiteur;3J;Résident ;All-FIMU;2609
2016-05-14;Samedi;Visiteur;3J;Touriste Français;All-FIMU;4118
2016-05-14;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;3161
2016-05-14;Samedi;Visiteur;4J;Résident ;All-FIMU;3695
2016-05-14;Samedi;Visiteur;4J;Touriste Français;All-FIMU;9234
2016-05-14;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;7614
2016-05-14;Samedi;Visiteur;5J;Résident ;All-FIMU;3742
2016-05-14;Samedi;Visiteur;5J;Touriste Français;All-FIMU;7533
2016-05-14;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;1106
2016-05-14;Samedi;Visiteur;6J;Résident ;All-FIMU;4036
2016-05-14;Samedi;Visiteur;6J;Touriste Français;All-FIMU;5836
2016-05-14;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;7818
2016-05-14;Samedi;Visiteur;7J;Résident ;All-FIMU;2414
2016-05-14;Samedi;Visiteur;7J;Touriste Français;All-FIMU;5331
2016-05-14;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;8559
2016-05-14;Samedi;Visiteur;8J;Résident ;All-FIMU;6875
2016-05-14;Samedi;Visiteur;8J;Touriste Français;All-FIMU;2839
2016-05-14;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;4009
2016-05-14;Samedi;Visiteur;9J;Résident ;All-FIMU;6218
2016-05-14;Samedi;Visiteur;9J;Touriste Français;All-FIMU;5402
2016-05-14;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;2296
2016-05-14;Samedi;Visiteur;10J;Résident ;All-FIMU;5459
2016-05-14;Samedi;Visiteur;10J;Touriste Français;All-FIMU;2515
2016-05-14;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;1597
2016-05-14;Samedi;Visiteur;11J;Résident ;All-FIMU;2331
2016-05-14;Samedi;Visiteur;11J;Touriste Français;All-FIMU;6129
2016-05-14;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;7477
2016-05-14;Samedi;Visiteur;12J;Résident ;All-FIMU;2709
2016-05-14;Samedi;Visiteur;12J;Touriste Français;All-FIMU;323
2016-05-14;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;5225
2016-05-14;Samedi;Visiteur;13J;Résident ;All-FIMU;6684
2016-05-14;Samedi;Visiteur;13J;Touriste Français;All-FIMU;22
2016-05-14;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;255
2016-05-14;Samedi;Visiteur;14J;Résident ;All-FIMU;2127
2016-05-14;Samedi;Visiteur;14J;Touriste Français;All-FIMU;8449
2016-05-14;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;8620
2016-05-15;Dimanche;Visiteur;1J;Résident ;All-FIMU;6110
2016-05-15;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;6207
2016-05-15;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;3455
2016-05-15;Dimanche;Visiteur;2J;Résident ;All-FIMU;6462
2016-05-15;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;1197
2016-05-15;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;6978
2016-05-15;Dimanche;Visiteur;3J;Résident ;All-FIMU;5990
2016-05-15;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;6034
2016-05-15;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;8902
2016-05-15;Dimanche;Visiteur;4J;Résident ;All-FIMU;8506
2016-05-15;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;9316
2016-05-15;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;6295
2016-05-15;Dimanche;Visiteur;5J;Résident ;All-FIMU;5987
2016-05-15;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;905
2016-05-15;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;493
2016-05-15;Dimanche;Visiteur;6J;Résident ;All-FIMU;4597
2016-05-15;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;4549
2016-05-15;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;6074
2016-05-15;Dimanche;Visiteur;7J;Résident ;All-FIMU;8208
2016-05-15;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;8109
2016-05-15;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;399
2016-05-15;Dimanche;Visiteur;8J;Résident ;All-FIMU;5404
2016-05-15;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;815
2016-05-15;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;9352
2016-05-15;Dimanche;Visiteur;9J;Résident ;All-FIMU;9913
2016-05-15;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;1687
2016-05-15;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;982
2016-05-15;Dimanche;Visiteur;10J;Résident ;All-FIMU;5532
2016-05-15;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;389
2016-05-15;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;4671
2016-05-15;Dimanche;Visiteur;11J;Résident ;All-FIMU;5108
2016-05-15;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;5830
2016-05-15;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;8756
2016-05-15;Dimanche;Visiteur;12J;Résident ;All-FIMU;9592
2016-05-15;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;5336
2016-05-15;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;7794
2016-05-15;Dimanche;Visiteur;13J;Résident ;All-FIMU;7672
2016-05-15;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;816
2016-05-15;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;4213
2016-05-15;Dimanche;Visiteur;14J;Résident ;All-FIMU;5611
2016-05-15;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;190
2016-05-15;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;200
2016-05-16;Lundi;Visiteur;1J;Résident ;All-FIMU;5135
2016-05-16;Lundi;Visiteur;1J;Touriste Français;All-FIMU;3172
2016-05-16;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;1340
2016-05-16;Lundi;Visiteur;2J;Résident ;All-FIMU;7747
2016-05-16;Lundi;Visiteur;2J;Touriste Français;All-FIMU;1485
2016-05-16;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;9540
2016-05-16;Lundi;Visiteur;3J;Résident ;All-FIMU;536
2016-05-16;Lundi;Visiteur;3J;Touriste Français;All-FIMU;2123
2016-05-16;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;6577
2016-05-16;Lundi;Visiteur;4J;Résident ;All-FIMU;57
2016-05-16;Lundi;Visiteur;4J;Touriste Français;All-FIMU;8221
2016-05-16;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;5776
2016-05-16;Lundi;Visiteur;5J;Résident ;All-FIMU;3427
2016-05-16;Lundi;Visiteur;5J;Touriste Français;All-FIMU;6474
2016-05-16;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;3309
2016-05-16;Lundi;Visiteur;6J;Résident ;All-FIMU;4598
2016-05-16;Lundi;Visiteur;6J;Touriste Français;All-FIMU;461
2016-05-16;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;5170
2016-05-16;Lundi;Visiteur;7J;Résident ;All-FIMU;9708
2016-05-16;Lundi;Visiteur;7J;Touriste Français;All-FIMU;860
2016-05-16;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;626
2016-05-16;Lundi;Visiteur;8J;Résident ;All-FIMU;8266
2016-05-16;Lundi;Visiteur;8J;Touriste Français;All-FIMU;4614
2016-05-16;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;4657
2016-05-16;Lundi;Visiteur;9J;Résident ;All-FIMU;8846
2016-05-16;Lundi;Visiteur;9J;Touriste Français;All-FIMU;1145
2016-05-16;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;7358
2016-05-16;Lundi;Visiteur;10J;Résident ;All-FIMU;9690
2016-05-16;Lundi;Visiteur;10J;Touriste Français;All-FIMU;2320
2016-05-16;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;2487
2016-05-16;Lundi;Visiteur;11J;Résident ;All-FIMU;2703
2016-05-16;Lundi;Visiteur;11J;Touriste Français;All-FIMU;6628
2016-05-16;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;5949
2016-05-16;Lundi;Visiteur;12J;Résident ;All-FIMU;2667
2016-05-16;Lundi;Visiteur;12J;Touriste Français;All-FIMU;5937
2016-05-16;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;2692
2016-05-16;Lundi;Visiteur;13J;Résident ;All-FIMU;7730
2016-05-16;Lundi;Visiteur;13J;Touriste Français;All-FIMU;8630
2016-05-16;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;1518
2016-05-16;Lundi;Visiteur;14J;Résident ;All-FIMU;387
2016-05-16;Lundi;Visiteur;14J;Touriste Français;All-FIMU;2672
2016-05-16;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;8742
2016-05-17;Mardi;Visiteur;1J;Résident ;All-FIMU;492
2016-05-17;Mardi;Visiteur;1J;Touriste Français;All-FIMU;2389
2016-05-17;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;5905
2016-05-17;Mardi;Visiteur;2J;Résident ;All-FIMU;9966
2016-05-17;Mardi;Visiteur;2J;Touriste Français;All-FIMU;1185
2016-05-17;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;931
2016-05-17;Mardi;Visiteur;3J;Résident ;All-FIMU;8001
2016-05-17;Mardi;Visiteur;3J;Touriste Français;All-FIMU;7674
2016-05-17;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;2461
2016-05-17;Mardi;Visiteur;4J;Résident ;All-FIMU;1828
2016-05-17;Mardi;Visiteur;4J;Touriste Français;All-FIMU;2136
2016-05-17;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;9451
2016-05-17;Mardi;Visiteur;5J;Résident ;All-FIMU;2974
2016-05-17;Mardi;Visiteur;5J;Touriste Français;All-FIMU;8286
2016-05-17;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;5283
2016-05-17;Mardi;Visiteur;6J;Résident ;All-FIMU;5755
2016-05-17;Mardi;Visiteur;6J;Touriste Français;All-FIMU;5884
2016-05-17;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;1983
2016-05-17;Mardi;Visiteur;7J;Résident ;All-FIMU;214
2016-05-17;Mardi;Visiteur;7J;Touriste Français;All-FIMU;2117
2016-05-17;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;341
2016-05-17;Mardi;Visiteur;8J;Résident ;All-FIMU;4639
2016-05-17;Mardi;Visiteur;8J;Touriste Français;All-FIMU;6104
2016-05-17;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;1151
2016-05-17;Mardi;Visiteur;9J;Résident ;All-FIMU;7153
2016-05-17;Mardi;Visiteur;9J;Touriste Français;All-FIMU;2542
2016-05-17;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;1201
2016-05-17;Mardi;Visiteur;10J;Résident ;All-FIMU;4561
2016-05-17;Mardi;Visiteur;10J;Touriste Français;All-FIMU;2678
2016-05-17;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;4844
2016-05-17;Mardi;Visiteur;11J;Résident ;All-FIMU;3170
2016-05-17;Mardi;Visiteur;11J;Touriste Français;All-FIMU;1025
2016-05-17;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;1897
2016-05-17;Mardi;Visiteur;12J;Résident ;All-FIMU;3650
2016-05-17;Mardi;Visiteur;12J;Touriste Français;All-FIMU;1790
