Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-09;Lundi;NR;Visiteur;2J;Touriste Français;All-FIMU;492
2016-05-09;Lundi;NR;Visiteur;3J;Résident ;All-FIMU;5880
2016-05-09;Lundi;NR;Visiteur;3J;Touriste Français;All-FIMU;6917
2016-05-09;Lundi;NR;Visiteur;4J;Résident ;All-FIMU;3298
2016-05-09;Lundi;NR;Visiteur;4J;Touriste Français;All-FIMU;2531
2016-05-09;Lundi;NR;Visiteur;5J;Résident ;All-FIMU;4944
2016-05-09;Lundi;NR;Visiteur;5J;Touriste Français;All-FIMU;2786
2016-05-09;Lundi;NR;Visiteur;6J;Résident ;All-FIMU;4473
2016-05-09;Lundi;NR;Visiteur;6J;Touriste Français;All-FIMU;9847
2016-05-09;Lundi;NR;Visiteur;7J;Résident ;All-FIMU;6074
2016-05-09;Lundi;NR;Visiteur;7J;Touriste Français;All-FIMU;1164
2016-05-09;Lundi;NR;Visiteur;8J;Résident ;All-FIMU;9829
2016-05-09;Lundi;NR;Visiteur;8J;Touriste Français;All-FIMU;4327
2016-05-09;Lundi;NR;Visiteur;9J;Résident ;All-FIMU;3642
2016-05-09;Lundi;NR;Visiteur;9J;Touriste Français;All-FIMU;5905
2016-05-09;Lundi;NR;Visiteur;10J;Résident ;All-FIMU;6419
2016-05-09;Lundi;NR;Visiteur;10J;Touriste Français;All-FIMU;7174
2016-05-09;Lundi;NR;Visiteur;11J;Résident ;All-FIMU;7393
2016-05-09;Lundi;NR;Visiteur;11J;Touriste Français;All-FIMU;5121
2016-05-09;Lundi;NR;Visiteur;12J;Résident ;All-FIMU;7807
2016-05-09;Lundi;NR;Visiteur;12J;Touriste Français;All-FIMU;9981
2016-05-09;Lundi;NR;Visiteur;13J;Résident ;All-FIMU;6008
2016-05-09;Lundi;NR;Visiteur;13J;Touriste Français;All-FIMU;9081
2016-05-09;Lundi;NR;Visiteur;14J;Résident ;All-FIMU;933
2016-05-09;Lundi;NR;Visiteur;14J;Touriste Français;All-FIMU;6693
2016-05-10;Mardi;CUMUL;Visiteur;1J;Résident ;All-FIMU;9873
2016-05-10;Mardi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;9831
2016-05-10;Mardi;CUMUL;Visiteur;2J;Résident ;All-FIMU;3853
2016-05-10;Mardi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;3081
2016-05-10;Mardi;CUMUL;Visiteur;3J;Résident ;All-FIMU;4936
2016-05-10;Mardi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;3291
2016-05-10;Mardi;CUMUL;Visiteur;4J;Résident ;All-FIMU;4657
2016-05-10;Mardi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;4107
2016-05-10;Mardi;CUMUL;Visiteur;5J;Résident ;All-FIMU;6306
2016-05-10;Mardi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;6252
2016-05-10;Mardi;CUMUL;Visiteur;6J;Résident ;All-FIMU;6404
2016-05-10;Mardi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;3084
2016-05-10;Mardi;CUMUL;Visiteur;7J;Résident ;All-FIMU;834
2016-05-10;Mardi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;7993
2016-05-10;Mardi;CUMUL;Visiteur;8J;Résident ;All-FIMU;6433
2016-05-10;Mardi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;5202
2016-05-10;Mardi;CUMUL;Visiteur;9J;Résident ;All-FIMU;4632
2016-05-10;Mardi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;2414
2016-05-10;Mardi;CUMUL;Visiteur;10J;Résident ;All-FIMU;6418
2016-05-10;Mardi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;4558
2016-05-10;Mardi;CUMUL;Visiteur;11J;Résident ;All-FIMU;771
2016-05-10;Mardi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;611
2016-05-10;Mardi;CUMUL;Visiteur;12J;Résident ;All-FIMU;9771
2016-05-10;Mardi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;4878
2016-05-10;Mardi;CUMUL;Visiteur;13J;Résident ;All-FIMU;8030
2016-05-10;Mardi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;2451
2016-05-10;Mardi;CUMUL;Visiteur;14J;Résident ;All-FIMU;5421
2016-05-10;Mardi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;4917
2016-05-10;Mardi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;4981
2016-05-10;Mardi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;4611
2016-05-10;Mardi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;3836
2016-05-10;Mardi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;1426
2016-05-10;Mardi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;2906
2016-05-10;Mardi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;262
2016-05-10;Mardi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;520
2016-05-10;Mardi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;4259
2016-05-10;Mardi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;8770
2016-05-10;Mardi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;9376
2016-05-10;Mardi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;770
2016-05-10;Mardi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;3072
2016-05-10;Mardi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;6602
2016-05-10;Mardi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;8100
2016-05-10;Mardi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;9743
2016-05-10;Mardi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;5675
2016-05-10;Mardi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;9168
2016-05-10;Mardi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;6223
2016-05-10;Mardi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;8491
2016-05-10;Mardi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;6842
2016-05-10;Mardi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;2966
2016-05-10;Mardi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;4918
2016-05-10;Mardi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;3384
2016-05-10;Mardi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;4232
2016-05-10;Mardi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;9059
2016-05-10;Mardi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;9221
2016-05-10;Mardi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;7826
2016-05-10;Mardi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;3593
2016-05-10;Mardi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;2892
2016-05-10;Mardi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;2172
2016-05-10;Mardi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;5269
2016-05-10;Mardi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;9483
2016-05-10;Mardi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;4358
2016-05-10;Mardi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;2809
2016-05-10;Mardi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2430
2016-05-10;Mardi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;6241
2016-05-10;Mardi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;5500
2016-05-10;Mardi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;6982
2016-05-10;Mardi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;599
2016-05-10;Mardi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;5303
2016-05-10;Mardi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;4030
2016-05-10;Mardi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;886
2016-05-10;Mardi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;6662
2016-05-10;Mardi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;9123
2016-05-10;Mardi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;3128
2016-05-10;Mardi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;3139
2016-05-10;Mardi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;3152
2016-05-10;Mardi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;8674
2016-05-10;Mardi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;632
2016-05-10;Mardi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;9902
2016-05-10;Mardi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;8829
2016-05-10;Mardi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;7779
2016-05-10;Mardi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;7659
2016-05-10;Mardi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;6481
2016-05-10;Mardi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;5448
2016-05-10;Mardi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;5475
2016-05-10;Mardi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;670
2016-05-10;Mardi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;9920
2016-05-10;Mardi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;9478
2016-05-10;Mardi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;3077
2016-05-10;Mardi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;3627
2016-05-10;Mardi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;3973
2016-05-10;Mardi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;424
2016-05-10;Mardi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;7290
2016-05-10;Mardi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;528
2016-05-10;Mardi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;126
2016-05-10;Mardi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;2775
2016-05-10;Mardi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;7303
2016-05-10;Mardi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;7324
2016-05-10;Mardi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2187
2016-05-10;Mardi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;4229
2016-05-10;Mardi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;6016
2016-05-10;Mardi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;726
2016-05-10;Mardi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;3652
2016-05-10;Mardi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;5848
2016-05-10;Mardi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;6080
2016-05-10;Mardi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;8418
2016-05-10;Mardi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;4194
2016-05-10;Mardi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;3430
2016-05-10;Mardi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;2843
2016-05-10;Mardi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;4087
2016-05-10;Mardi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;7220
2016-05-10;Mardi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;2748
2016-05-10;Mardi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;4053
2016-05-10;Mardi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;432
2016-05-10;Mardi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;1418
2016-05-10;Mardi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;9285
2016-05-10;Mardi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;5136
2016-05-10;Mardi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;6301
2016-05-10;Mardi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;2735
2016-05-10;Mardi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;976
2016-05-10;Mardi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;1162
2016-05-10;Mardi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;2742
2016-05-10;Mardi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;3357
2016-05-10;Mardi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;4354
2016-05-10;Mardi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;256
2016-05-10;Mardi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;3953
2016-05-10;Mardi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;4355
2016-05-10;Mardi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;7800
2016-05-10;Mardi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;994
2016-05-10;Mardi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;7291
2016-05-10;Mardi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;5861
2016-05-10;Mardi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;8414
2016-05-10;Mardi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;9993
2016-05-10;Mardi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;4330
2016-05-10;Mardi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;6951
2016-05-10;Mardi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;809
2016-05-10;Mardi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;6756
2016-05-10;Mardi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;5496
2016-05-10;Mardi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;8818
2016-05-10;Mardi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;41
2016-05-10;Mardi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;7050
2016-05-10;Mardi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;9808
2016-05-10;Mardi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;833
2016-05-10;Mardi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;371
2016-05-10;Mardi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;5374
2016-05-10;Mardi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;2470
2016-05-10;Mardi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1977
2016-05-10;Mardi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;5466
2016-05-10;Mardi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;9682
2016-05-10;Mardi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;8175
2016-05-10;Mardi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;8597
2016-05-10;Mardi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;7630
2016-05-10;Mardi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;1084
2016-05-10;Mardi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;3406
2016-05-10;Mardi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;7646
2016-05-10;Mardi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;8336
2016-05-10;Mardi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;1086
2016-05-10;Mardi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;992
2016-05-10;Mardi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;2421
2016-05-10;Mardi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;159
2016-05-10;Mardi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;747
2016-05-10;Mardi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;1252
2016-05-10;Mardi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;8260
2016-05-10;Mardi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;9209
2016-05-10;Mardi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;9028
2016-05-10;Mardi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;2218
2016-05-10;Mardi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;2915
2016-05-10;Mardi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;602
2016-05-10;Mardi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;8302
2016-05-10;Mardi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;8846
2016-05-10;Mardi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;4738
2016-05-10;Mardi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;3782
2016-05-10;Mardi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;6548
2016-05-10;Mardi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;6665
2016-05-10;Mardi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;4881
2016-05-10;Mardi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;4704
2016-05-10;Mardi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;2778
2016-05-10;Mardi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;7377
2016-05-10;Mardi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;5068
2016-05-10;Mardi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;7009
2016-05-10;Mardi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;9775
2016-05-10;Mardi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;5177
2016-05-10;Mardi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;545
2016-05-10;Mardi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;5525
2016-05-10;Mardi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;4065
2016-05-10;Mardi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;2588
2016-05-10;Mardi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;2307
2016-05-10;Mardi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;6820
2016-05-10;Mardi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;8931
2016-05-10;Mardi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;8237
2016-05-10;Mardi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;7412
2016-05-10;Mardi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;9590
2016-05-10;Mardi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;5269
2016-05-10;Mardi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;1046
2016-05-10;Mardi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;2641
2016-05-10;Mardi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;8494
2016-05-10;Mardi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;4303
2016-05-10;Mardi;NR;Visiteur;1J;Résident ;All-FIMU;5053
2016-05-10;Mardi;NR;Visiteur;1J;Touriste Français;All-FIMU;8968
2016-05-10;Mardi;NR;Visiteur;2J;Résident ;All-FIMU;4157
2016-05-10;Mardi;NR;Visiteur;2J;Touriste Français;All-FIMU;4983
2016-05-10;Mardi;NR;Visiteur;3J;Résident ;All-FIMU;9764
2016-05-10;Mardi;NR;Visiteur;3J;Touriste Français;All-FIMU;5465
2016-05-10;Mardi;NR;Visiteur;4J;Résident ;All-FIMU;1695
2016-05-10;Mardi;NR;Visiteur;4J;Touriste Français;All-FIMU;49
2016-05-10;Mardi;NR;Visiteur;5J;Résident ;All-FIMU;7773
2016-05-10;Mardi;NR;Visiteur;5J;Touriste Français;All-FIMU;9848
2016-05-10;Mardi;NR;Visiteur;6J;Résident ;All-FIMU;1132
2016-05-10;Mardi;NR;Visiteur;6J;Touriste Français;All-FIMU;2753
2016-05-10;Mardi;NR;Visiteur;7J;Résident ;All-FIMU;3682
2016-05-10;Mardi;NR;Visiteur;7J;Touriste Français;All-FIMU;2647
2016-05-10;Mardi;NR;Visiteur;8J;Résident ;All-FIMU;9753
2016-05-10;Mardi;NR;Visiteur;8J;Touriste Français;All-FIMU;7253
2016-05-10;Mardi;NR;Visiteur;9J;Résident ;All-FIMU;2167
2016-05-10;Mardi;NR;Visiteur;9J;Touriste Français;All-FIMU;8959
2016-05-10;Mardi;NR;Visiteur;10J;Résident ;All-FIMU;7889
2016-05-10;Mardi;NR;Visiteur;10J;Touriste Français;All-FIMU;5398
2016-05-10;Mardi;NR;Visiteur;11J;Résident ;All-FIMU;7194
2016-05-10;Mardi;NR;Visiteur;11J;Touriste Français;All-FIMU;8632
2016-05-10;Mardi;NR;Visiteur;12J;Résident ;All-FIMU;7541
2016-05-10;Mardi;NR;Visiteur;12J;Touriste Français;All-FIMU;9487
2016-05-10;Mardi;NR;Visiteur;13J;Résident ;All-FIMU;9101
2016-05-10;Mardi;NR;Visiteur;13J;Touriste Français;All-FIMU;1862
2016-05-10;Mardi;NR;Visiteur;14J;Résident ;All-FIMU;4893
2016-05-10;Mardi;NR;Visiteur;14J;Touriste Français;All-FIMU;1161
2016-05-11;Mercredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;6286
2016-05-11;Mercredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;6375
2016-05-11;Mercredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;2945
2016-05-11;Mercredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4903
2016-05-11;Mercredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;1116
2016-05-11;Mercredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;5283
2016-05-11;Mercredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;2466
2016-05-11;Mercredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;3120
2016-05-11;Mercredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;9672
2016-05-11;Mercredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;8732
2016-05-11;Mercredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;3525
2016-05-11;Mercredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;363
2016-05-11;Mercredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;7451
2016-05-11;Mercredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;228
2016-05-11;Mercredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;2355
2016-05-11;Mercredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;9236
2016-05-11;Mercredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;7781
2016-05-11;Mercredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;4457
2016-05-11;Mercredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;831
2016-05-11;Mercredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;293
2016-05-11;Mercredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;4679
2016-05-11;Mercredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;7944
2016-05-11;Mercredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;8723
2016-05-11;Mercredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;7424
2016-05-11;Mercredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;2282
2016-05-11;Mercredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;1130
2016-05-11;Mercredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;7645
2016-05-11;Mercredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;1181
2016-05-11;Mercredi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;9136
2016-05-11;Mercredi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;1270
2016-05-11;Mercredi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;1362
2016-05-11;Mercredi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;1071
2016-05-11;Mercredi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;765
2016-05-11;Mercredi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;3975
2016-05-11;Mercredi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;694
2016-05-11;Mercredi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;5074
2016-05-11;Mercredi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;1810
2016-05-11;Mercredi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;270
2016-05-11;Mercredi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;817
2016-05-11;Mercredi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;9566
2016-05-11;Mercredi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;9086
2016-05-11;Mercredi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;6947
2016-05-11;Mercredi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;3194
2016-05-11;Mercredi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;7477
2016-05-11;Mercredi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;3924
2016-05-11;Mercredi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;9590
2016-05-11;Mercredi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;9235
2016-05-11;Mercredi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;4537
2016-05-11;Mercredi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;7397
2016-05-11;Mercredi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;6980
2016-05-11;Mercredi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;4374
2016-05-11;Mercredi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;3300
2016-05-11;Mercredi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;8290
2016-05-11;Mercredi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;1295
2016-05-11;Mercredi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;3082
2016-05-11;Mercredi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;378
2016-05-11;Mercredi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;8300
2016-05-11;Mercredi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;2355
2016-05-11;Mercredi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;7505
2016-05-11;Mercredi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;5516
2016-05-11;Mercredi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;3883
2016-05-11;Mercredi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;5181
2016-05-11;Mercredi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;6325
2016-05-11;Mercredi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;6760
2016-05-11;Mercredi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;8236
2016-05-11;Mercredi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;7165
2016-05-11;Mercredi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;4076
2016-05-11;Mercredi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;3931
2016-05-11;Mercredi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;4722
2016-05-11;Mercredi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;645
2016-05-11;Mercredi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;5692
2016-05-11;Mercredi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;3209
2016-05-11;Mercredi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;9436
