Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-11;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-11;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;9218
2016-05-11;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5152
2016-05-11;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;7382
2016-05-11;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2919
2016-05-11;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2732
2016-05-11;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;767
2016-05-11;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;3803
2016-05-11;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8969
2016-05-11;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;700
2016-05-11;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1299
2016-05-11;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;4745
2016-05-11;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4707
2016-05-11;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;5762
2016-05-11;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;6950
2016-05-11;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;5514
2016-05-11;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6540
2016-05-11;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;1443
2016-05-11;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;8901
2016-05-11;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;6314
2016-05-11;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;1226
2016-05-11;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;3130
2016-05-11;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;273
2016-05-11;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;1758
2016-05-11;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;1267
2016-05-12;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;9087
2016-05-12;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;7929
2016-05-12;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;6589
2016-05-12;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;3942
2016-05-12;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;4103
2016-05-12;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;2569
2016-05-12;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;6326
2016-05-12;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-12;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;3106
2016-05-12;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5722
2016-05-12;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;9400
2016-05-12;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6690
2016-05-12;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;9157
2016-05-12;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;2030
2016-05-12;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;2741
2016-05-12;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4283
2016-05-12;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;9001
2016-05-12;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;3070
2016-05-12;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;3683
2016-05-12;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;3276
2016-05-12;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;7784
2016-05-12;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;4273
2016-05-12;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;4844
2016-05-12;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2324
2016-05-12;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3042
2016-05-12;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;9560
2016-05-12;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;3576
2016-05-12;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;9398
2016-05-12;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;3773
2016-05-12;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;2406
2016-05-12;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;7009
2016-05-12;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;8223
2016-05-13;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;3277
2016-05-13;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;7287
2016-05-13;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1599
2016-05-13;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;6817
2016-05-13;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;7400
2016-05-13;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;7955
2016-05-13;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;971
2016-05-13;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7054
2016-05-13;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;6496
2016-05-13;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5053
2016-05-13;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;3226
2016-05-13;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6902
2016-05-13;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;7397
2016-05-13;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;5975
2016-05-13;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;9646
2016-05-13;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6981
2016-05-13;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;4854
2016-05-13;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;4918
2016-05-13;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;5782
2016-05-13;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8092
2016-05-13;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;8273
2016-05-13;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;1880
2016-05-13;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;9451
2016-05-13;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5152
2016-05-13;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;6992
2016-05-13;Vendredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;9577
2016-05-13;Vendredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;1465
2016-05-13;Vendredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;411
2016-05-13;Vendredi;NR;Visiteur;Journee;Résident ;All-FIMU;2114
2016-05-13;Vendredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;1752
2016-05-13;Vendredi;NR;Excursionniste;Journee;Résident ;All-FIMU;8373
2016-05-13;Vendredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;2972
2016-05-14;Samedi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;5575
2016-05-14;Samedi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;6584
2016-05-14;Samedi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;8570
2016-05-14;Samedi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2917
2016-05-14;Samedi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;6482
2016-05-14;Samedi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;2732
2016-05-14;Samedi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;695
2016-05-14;Samedi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;290
2016-05-14;Samedi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;4002
2016-05-14;Samedi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5616
2016-05-14;Samedi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;3654
2016-05-14;Samedi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2728
2016-05-14;Samedi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;665
2016-05-14;Samedi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;4428
2016-05-14;Samedi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;4082
2016-05-14;Samedi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5242
2016-05-14;Samedi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2975
2016-05-14;Samedi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;3950
2016-05-14;Samedi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;262
2016-05-14;Samedi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5519
2016-05-14;Samedi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;474
2016-05-14;Samedi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;3181
2016-05-14;Samedi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;3172
2016-05-14;Samedi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1351
2016-05-14;Samedi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2190
2016-05-14;Samedi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;8257
2016-05-14;Samedi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;8204
2016-05-14;Samedi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;4171
2016-05-14;Samedi;NR;Visiteur;Journee;Résident ;All-FIMU;8182
2016-05-14;Samedi;NR;Visiteur;Journee;Touriste Français;All-FIMU;3061
2016-05-14;Samedi;NR;Excursionniste;Journee;Résident ;All-FIMU;2011
2016-05-14;Samedi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;491
2016-05-15;Dimanche;CUMUL;Visiteur;Journee;Résident ;All-FIMU;1022
2016-05-15;Dimanche;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;5466
2016-05-15;Dimanche;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;424
2016-05-15;Dimanche;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;9561
2016-05-15;Dimanche;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;2286
2016-05-15;Dimanche;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;549
2016-05-15;Dimanche;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;4091
2016-05-15;Dimanche;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7529
2016-05-15;Dimanche;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;7018
2016-05-15;Dimanche;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;4765
2016-05-15;Dimanche;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;6705
2016-05-15;Dimanche;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4578
2016-05-15;Dimanche;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2838
2016-05-15;Dimanche;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;1063
2016-05-15;Dimanche;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;3171
2016-05-15;Dimanche;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5859
2016-05-15;Dimanche;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;7616
2016-05-15;Dimanche;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;4186
2016-05-15;Dimanche;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;6606
2016-05-15;Dimanche;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;3643
2016-05-15;Dimanche;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;9425
2016-05-15;Dimanche;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;4208
2016-05-15;Dimanche;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;9797
2016-05-15;Dimanche;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7518
2016-05-15;Dimanche;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;1846
2016-05-15;Dimanche;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;5085
2016-05-15;Dimanche;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;1300
2016-05-15;Dimanche;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;6442
2016-05-15;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;1743
2016-05-15;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;1188
2016-05-15;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;2577
2016-05-15;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;6685
2016-05-16;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;9865
2016-05-16;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;9616
2016-05-16;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1632
2016-05-16;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;3297
2016-05-16;Lundi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;5219
2016-05-16;Lundi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;7132
2016-05-16;Lundi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-16;Lundi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9637
2016-05-16;Lundi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;2510
2016-05-16;Lundi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;1839
2016-05-16;Lundi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;9644
2016-05-16;Lundi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7431
2016-05-16;Lundi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;4091
2016-05-16;Lundi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;2734
2016-05-16;Lundi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;3182
2016-05-16;Lundi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1478
2016-05-16;Lundi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;808
2016-05-16;Lundi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;4698
2016-05-16;Lundi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;4584
2016-05-16;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8662
2016-05-16;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;9763
2016-05-16;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;6534
2016-05-16;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;1151
2016-05-16;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5295
2016-05-16;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3099
2016-05-16;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;2317
2016-05-16;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;3235
2016-05-16;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;2362
2016-05-16;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;3939
2016-05-16;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;8362
2016-05-16;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;5648
2016-05-16;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;1237
2016-05-17;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;6970
2016-05-17;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8394
2016-05-17;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;3123
2016-05-17;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;9422
2016-05-17;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;6603
2016-05-17;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;8664
2016-05-17;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;6321
2016-05-17;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;514
2016-05-17;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;3199
2016-05-17;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;6373
2016-05-17;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;4845
2016-05-17;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4151
2016-05-17;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;3449
2016-05-17;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;9353
2016-05-17;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;4255
2016-05-17;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8320
2016-05-17;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2271
2016-05-17;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;6057
2016-05-17;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;926
2016-05-17;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2281
2016-05-17;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;629
2016-05-17;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;5463
2016-05-17;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;6570
2016-05-17;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9829
2016-05-17;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;1995
2016-05-17;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;4161
2016-05-17;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;918
2016-05-17;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;3537
2016-05-17;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;2260
2016-05-17;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;3837
2016-05-17;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;2681
2016-05-17;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;138
2016-05-18;Mercredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;2949
2016-05-18;Mercredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8034
2016-05-18;Mercredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;5652
2016-05-18;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2128
2016-05-18;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;7311
2016-05-18;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;5714
2016-05-18;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-18;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1711
2016-05-18;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;646
2016-05-18;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;2568
2016-05-18;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;6645
2016-05-18;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;472
2016-05-18;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;6507
2016-05-18;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;7056
2016-05-18;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;4575
2016-05-18;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9982
2016-05-18;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;5482
2016-05-18;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;2757
2016-05-18;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;5701
2016-05-18;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7639
2016-05-18;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2025
2016-05-18;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;6845
2016-05-18;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;22
2016-05-18;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5297
2016-05-18;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3262
2016-05-18;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;9014
2016-05-18;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;3586
2016-05-18;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;4665
2016-05-18;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;4986
2016-05-18;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;6498
2016-05-18;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;6102
2016-05-18;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;4532
2016-05-19;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;4062
2016-05-19;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;3568
2016-05-19;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;5535
2016-05-19;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2293
2016-05-19;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;8921
2016-05-19;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;376
2016-05-19;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;5080
2016-05-19;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;2191
2016-05-19;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5178
2016-05-19;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;6628
2016-05-19;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7578
2016-05-19;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;235
2016-05-19;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;7009
2016-05-19;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;2131
2016-05-19;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5311
2016-05-19;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;6228
2016-05-19;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;2166
2016-05-19;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;1653
2016-05-19;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;3617
2016-05-19;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2157
2016-05-19;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;5025
2016-05-19;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;8086
2016-05-19;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8737
2016-05-19;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2441
2016-05-19;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1205
2016-05-19;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;3552
2016-05-19;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;4520
2016-05-19;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;6026
2016-05-19;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;1128
2016-05-19;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;5881
2016-05-19;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;2096
2016-05-20;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;7349
2016-05-20;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;1152
2016-05-20;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;8703
2016-05-20;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2894
2016-05-20;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;5318
2016-05-20;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;1589
2016-05-20;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;7542
2016-05-20;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;8346
2016-05-20;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;5861
2016-05-20;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;7437
2016-05-20;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8936
2016-05-20;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;8821
2016-05-20;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;2908
2016-05-20;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;346
2016-05-20;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5428
2016-05-20;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;57
2016-05-20;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1082
2016-05-20;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;1702
2016-05-20;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1508
2016-05-20;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;299
2016-05-20;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;5996
2016-05-20;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;1141
2016-05-20;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5970
2016-05-20;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;7298
