Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-16;Lundi;13:30:00;Présent;Touriste Français;All-FIMU;8579
2016-05-16;Lundi;13:30:00;Présent;Touriste Etranger;All-FIMU;6557
2016-05-16;Lundi;14:00:00;Présent;Résident ;All-FIMU;942
2016-05-16;Lundi;14:00:00;Présent;Touriste Français;All-FIMU;4055
2016-05-16;Lundi;14:00:00;Présent;Touriste Etranger;All-FIMU;3534
2016-05-16;Lundi;14:30:00;Présent;Résident ;All-FIMU;1823
2016-05-16;Lundi;14:30:00;Présent;Touriste Français;All-FIMU;6864
2016-05-16;Lundi;14:30:00;Présent;Touriste Etranger;All-FIMU;3074
2016-05-16;Lundi;15:00:00;Présent;Résident ;All-FIMU;1274
2016-05-16;Lundi;15:00:00;Présent;Touriste Français;All-FIMU;8933
2016-05-16;Lundi;15:00:00;Présent;Touriste Etranger;All-FIMU;5653
2016-05-16;Lundi;15:30:00;Présent;Résident ;All-FIMU;2415
2016-05-16;Lundi;15:30:00;Présent;Touriste Français;All-FIMU;2260
2016-05-16;Lundi;15:30:00;Présent;Touriste Etranger;All-FIMU;905
2016-05-16;Lundi;16:00:00;Présent;Résident ;All-FIMU;7181
2016-05-16;Lundi;16:00:00;Présent;Touriste Français;All-FIMU;2281
2016-05-16;Lundi;16:00:00;Présent;Touriste Etranger;All-FIMU;697
2016-05-16;Lundi;16:30:00;Présent;Résident ;All-FIMU;3482
2016-05-16;Lundi;16:30:00;Présent;Touriste Français;All-FIMU;3463
2016-05-16;Lundi;16:30:00;Présent;Touriste Etranger;All-FIMU;5788
2016-05-16;Lundi;17:00:00;Présent;Résident ;All-FIMU;3998
2016-05-16;Lundi;17:00:00;Présent;Touriste Français;All-FIMU;2776
2016-05-16;Lundi;17:00:00;Présent;Touriste Etranger;All-FIMU;4826
2016-05-16;Lundi;17:30:00;Présent;Résident ;All-FIMU;4499
2016-05-16;Lundi;17:30:00;Présent;Touriste Français;All-FIMU;6403
2016-05-16;Lundi;17:30:00;Présent;Touriste Etranger;All-FIMU;9559
2016-05-16;Lundi;18:00:00;Présent;Résident ;All-FIMU;8840
2016-05-16;Lundi;18:00:00;Présent;Touriste Français;All-FIMU;2394
2016-05-16;Lundi;18:00:00;Présent;Touriste Etranger;All-FIMU;4818
2016-05-16;Lundi;18:30:00;Présent;Résident ;All-FIMU;8952
2016-05-16;Lundi;18:30:00;Présent;Touriste Français;All-FIMU;1425
2016-05-16;Lundi;18:30:00;Présent;Touriste Etranger;All-FIMU;3944
2016-05-16;Lundi;19:00:00;Présent;Résident ;All-FIMU;6645
2016-05-16;Lundi;19:00:00;Présent;Touriste Français;All-FIMU;7257
2016-05-16;Lundi;19:00:00;Présent;Touriste Etranger;All-FIMU;6702
2016-05-16;Lundi;19:30:00;Présent;Résident ;All-FIMU;8098
2016-05-16;Lundi;19:30:00;Présent;Touriste Français;All-FIMU;2564
2016-05-16;Lundi;19:30:00;Présent;Touriste Etranger;All-FIMU;1015
2016-05-16;Lundi;20:00:00;Présent;Résident ;All-FIMU;8153
2016-05-16;Lundi;20:00:00;Présent;Touriste Français;All-FIMU;4374
2016-05-16;Lundi;20:00:00;Présent;Touriste Etranger;All-FIMU;6442
2016-05-16;Lundi;20:30:00;Présent;Résident ;All-FIMU;2373
2016-05-16;Lundi;20:30:00;Présent;Touriste Français;All-FIMU;5410
2016-05-16;Lundi;20:30:00;Présent;Touriste Etranger;All-FIMU;5875
2016-05-16;Lundi;21:00:00;Présent;Résident ;All-FIMU;1883
2016-05-16;Lundi;21:00:00;Présent;Touriste Français;All-FIMU;9230
2016-05-16;Lundi;21:00:00;Présent;Touriste Etranger;All-FIMU;4764
2016-05-16;Lundi;21:30:00;Présent;Résident ;All-FIMU;8259
2016-05-16;Lundi;21:30:00;Présent;Touriste Français;All-FIMU;6367
2016-05-16;Lundi;21:30:00;Présent;Touriste Etranger;All-FIMU;8737
2016-05-16;Lundi;22:00:00;Présent;Résident ;All-FIMU;3822
2016-05-16;Lundi;22:00:00;Présent;Touriste Français;All-FIMU;7534
2016-05-16;Lundi;22:00:00;Présent;Touriste Etranger;All-FIMU;4947
2016-05-16;Lundi;22:30:00;Présent;Résident ;All-FIMU;8516
2016-05-16;Lundi;22:30:00;Présent;Touriste Français;All-FIMU;1909
2016-05-16;Lundi;22:30:00;Présent;Touriste Etranger;All-FIMU;10000
2016-05-16;Lundi;23:00:00;Présent;Résident ;All-FIMU;4573
2016-05-16;Lundi;23:00:00;Présent;Touriste Français;All-FIMU;3083
2016-05-16;Lundi;23:00:00;Présent;Touriste Etranger;All-FIMU;7153
2016-05-16;Lundi;23:30:00;Présent;Résident ;All-FIMU;3406
2016-05-16;Lundi;23:30:00;Présent;Touriste Français;All-FIMU;723
2016-05-16;Lundi;23:30:00;Présent;Touriste Etranger;All-FIMU;2577
2016-05-17;Mardi;12:00:00;Présent;Résident ;All-FIMU;6432
2016-05-17;Mardi;12:00:00;Présent;Touriste Français;All-FIMU;2580
2016-05-17;Mardi;12:00:00;Présent;Touriste Etranger;All-FIMU;4620
2016-05-17;Mardi;12:30:00;Présent;Résident ;All-FIMU;8794
2016-05-17;Mardi;12:30:00;Présent;Touriste Français;All-FIMU;2602
2016-05-17;Mardi;12:30:00;Présent;Touriste Etranger;All-FIMU;5081
2016-05-17;Mardi;13:00:00;Présent;Résident ;All-FIMU;1808
2016-05-17;Mardi;13:00:00;Présent;Touriste Français;All-FIMU;502
2016-05-17;Mardi;13:00:00;Présent;Touriste Etranger;All-FIMU;4805
2016-05-17;Mardi;13:30:00;Présent;Résident ;All-FIMU;6715
2016-05-17;Mardi;13:30:00;Présent;Touriste Français;All-FIMU;6051
2016-05-17;Mardi;13:30:00;Présent;Touriste Etranger;All-FIMU;5727
2016-05-17;Mardi;14:00:00;Présent;Résident ;All-FIMU;8709
2016-05-17;Mardi;14:00:00;Présent;Touriste Français;All-FIMU;4245
2016-05-17;Mardi;14:00:00;Présent;Touriste Etranger;All-FIMU;8700
2016-05-17;Mardi;14:30:00;Présent;Résident ;All-FIMU;978
2016-05-17;Mardi;14:30:00;Présent;Touriste Français;All-FIMU;8506
2016-05-17;Mardi;14:30:00;Présent;Touriste Etranger;All-FIMU;2236
2016-05-17;Mardi;15:00:00;Présent;Résident ;All-FIMU;4782
2016-05-17;Mardi;15:00:00;Présent;Touriste Français;All-FIMU;5971
2016-05-17;Mardi;15:00:00;Présent;Touriste Etranger;All-FIMU;1692
2016-05-17;Mardi;15:30:00;Présent;Résident ;All-FIMU;3048
2016-05-17;Mardi;15:30:00;Présent;Touriste Français;All-FIMU;9326
2016-05-17;Mardi;15:30:00;Présent;Touriste Etranger;All-FIMU;2341
2016-05-17;Mardi;16:00:00;Présent;Résident ;All-FIMU;343
2016-05-17;Mardi;16:00:00;Présent;Touriste Français;All-FIMU;7413
2016-05-17;Mardi;16:00:00;Présent;Touriste Etranger;All-FIMU;6824
2016-05-17;Mardi;16:30:00;Présent;Résident ;All-FIMU;7413
2016-05-17;Mardi;16:30:00;Présent;Touriste Français;All-FIMU;7923
2016-05-17;Mardi;16:30:00;Présent;Touriste Etranger;All-FIMU;1847
2016-05-17;Mardi;17:00:00;Présent;Résident ;All-FIMU;974
2016-05-17;Mardi;17:00:00;Présent;Touriste Français;All-FIMU;2982
2016-05-17;Mardi;17:00:00;Présent;Touriste Etranger;All-FIMU;9821
2016-05-17;Mardi;17:30:00;Présent;Résident ;All-FIMU;5294
2016-05-17;Mardi;17:30:00;Présent;Touriste Français;All-FIMU;8825
2016-05-17;Mardi;17:30:00;Présent;Touriste Etranger;All-FIMU;9511
2016-05-17;Mardi;18:00:00;Présent;Résident ;All-FIMU;1501
2016-05-17;Mardi;18:00:00;Présent;Touriste Français;All-FIMU;6416
2016-05-17;Mardi;18:00:00;Présent;Touriste Etranger;All-FIMU;3620
2016-05-17;Mardi;18:30:00;Présent;Résident ;All-FIMU;6001
2016-05-17;Mardi;18:30:00;Présent;Touriste Français;All-FIMU;6794
2016-05-17;Mardi;18:30:00;Présent;Touriste Etranger;All-FIMU;6675
2016-05-17;Mardi;19:00:00;Présent;Résident ;All-FIMU;5193
2016-05-17;Mardi;19:00:00;Présent;Touriste Français;All-FIMU;1828
2016-05-17;Mardi;19:00:00;Présent;Touriste Etranger;All-FIMU;125
2016-05-17;Mardi;19:30:00;Présent;Résident ;All-FIMU;5425
2016-05-17;Mardi;19:30:00;Présent;Touriste Français;All-FIMU;1068
2016-05-17;Mardi;19:30:00;Présent;Touriste Etranger;All-FIMU;9602
2016-05-17;Mardi;20:00:00;Présent;Résident ;All-FIMU;36
2016-05-17;Mardi;20:00:00;Présent;Touriste Français;All-FIMU;1378
2016-05-17;Mardi;20:00:00;Présent;Touriste Etranger;All-FIMU;1951
2016-05-17;Mardi;20:30:00;Présent;Résident ;All-FIMU;8433
2016-05-17;Mardi;20:30:00;Présent;Touriste Français;All-FIMU;183
2016-05-17;Mardi;20:30:00;Présent;Touriste Etranger;All-FIMU;8520
2016-05-17;Mardi;21:00:00;Présent;Résident ;All-FIMU;6729
2016-05-17;Mardi;21:00:00;Présent;Touriste Français;All-FIMU;1166
2016-05-17;Mardi;21:00:00;Présent;Touriste Etranger;All-FIMU;1860
2016-05-17;Mardi;21:30:00;Présent;Résident ;All-FIMU;4818
2016-05-17;Mardi;21:30:00;Présent;Touriste Français;All-FIMU;4382
2016-05-17;Mardi;21:30:00;Présent;Touriste Etranger;All-FIMU;3059
2016-05-17;Mardi;22:00:00;Présent;Résident ;All-FIMU;4813
2016-05-17;Mardi;22:00:00;Présent;Touriste Français;All-FIMU;6694
2016-05-17;Mardi;22:00:00;Présent;Touriste Etranger;All-FIMU;3469
2016-05-17;Mardi;22:30:00;Présent;Résident ;All-FIMU;9587
2016-05-17;Mardi;22:30:00;Présent;Touriste Français;All-FIMU;1498
2016-05-17;Mardi;22:30:00;Présent;Touriste Etranger;All-FIMU;4491
2016-05-17;Mardi;23:00:00;Présent;Résident ;All-FIMU;1431
2016-05-17;Mardi;23:00:00;Présent;Touriste Français;All-FIMU;7016
2016-05-17;Mardi;23:00:00;Présent;Touriste Etranger;All-FIMU;1660
2016-05-17;Mardi;23:30:00;Présent;Résident ;All-FIMU;4536
2016-05-17;Mardi;23:30:00;Présent;Touriste Français;All-FIMU;3145
2016-05-17;Mardi;23:30:00;Présent;Touriste Etranger;All-FIMU;9510
2016-05-18;Mercredi;12:00:00;Présent;Résident ;All-FIMU;9832
2016-05-18;Mercredi;12:00:00;Présent;Touriste Français;All-FIMU;5263
2016-05-18;Mercredi;12:00:00;Présent;Touriste Etranger;All-FIMU;6388
2016-05-18;Mercredi;12:30:00;Présent;Résident ;All-FIMU;1604
2016-05-18;Mercredi;12:30:00;Présent;Touriste Français;All-FIMU;6685
2016-05-18;Mercredi;12:30:00;Présent;Touriste Etranger;All-FIMU;6532
2016-05-18;Mercredi;13:00:00;Présent;Résident ;All-FIMU;9728
2016-05-18;Mercredi;13:00:00;Présent;Touriste Français;All-FIMU;5357
2016-05-18;Mercredi;13:00:00;Présent;Touriste Etranger;All-FIMU;2991
2016-05-18;Mercredi;13:30:00;Présent;Résident ;All-FIMU;9527
2016-05-18;Mercredi;13:30:00;Présent;Touriste Français;All-FIMU;6099
2016-05-18;Mercredi;13:30:00;Présent;Touriste Etranger;All-FIMU;4724
2016-05-18;Mercredi;14:00:00;Présent;Résident ;All-FIMU;1215
2016-05-18;Mercredi;14:00:00;Présent;Touriste Français;All-FIMU;4011
2016-05-18;Mercredi;14:00:00;Présent;Touriste Etranger;All-FIMU;8809
2016-05-18;Mercredi;14:30:00;Présent;Résident ;All-FIMU;3087
2016-05-18;Mercredi;14:30:00;Présent;Touriste Français;All-FIMU;834
2016-05-18;Mercredi;14:30:00;Présent;Touriste Etranger;All-FIMU;9162
2016-05-18;Mercredi;15:00:00;Présent;Résident ;All-FIMU;9121
2016-05-18;Mercredi;15:00:00;Présent;Touriste Français;All-FIMU;250
2016-05-18;Mercredi;15:00:00;Présent;Touriste Etranger;All-FIMU;8595
2016-05-18;Mercredi;15:30:00;Présent;Résident ;All-FIMU;376
2016-05-18;Mercredi;15:30:00;Présent;Touriste Français;All-FIMU;2964
2016-05-18;Mercredi;15:30:00;Présent;Touriste Etranger;All-FIMU;5180
2016-05-18;Mercredi;16:00:00;Présent;Résident ;All-FIMU;5220
2016-05-18;Mercredi;16:00:00;Présent;Touriste Français;All-FIMU;9014
2016-05-18;Mercredi;16:00:00;Présent;Touriste Etranger;All-FIMU;3547
2016-05-18;Mercredi;16:30:00;Présent;Résident ;All-FIMU;3097
2016-05-18;Mercredi;16:30:00;Présent;Touriste Français;All-FIMU;3032
2016-05-18;Mercredi;16:30:00;Présent;Touriste Etranger;All-FIMU;2056
2016-05-18;Mercredi;17:00:00;Présent;Résident ;All-FIMU;6609
2016-05-18;Mercredi;17:00:00;Présent;Touriste Français;All-FIMU;5884
2016-05-18;Mercredi;17:00:00;Présent;Touriste Etranger;All-FIMU;5128
2016-05-18;Mercredi;17:30:00;Présent;Résident ;All-FIMU;406
2016-05-18;Mercredi;17:30:00;Présent;Touriste Français;All-FIMU;9720
2016-05-18;Mercredi;17:30:00;Présent;Touriste Etranger;All-FIMU;6770
2016-05-18;Mercredi;18:00:00;Présent;Résident ;All-FIMU;4235
2016-05-18;Mercredi;18:00:00;Présent;Touriste Français;All-FIMU;9761
2016-05-18;Mercredi;18:00:00;Présent;Touriste Etranger;All-FIMU;8787
2016-05-18;Mercredi;18:30:00;Présent;Résident ;All-FIMU;3846
2016-05-18;Mercredi;18:30:00;Présent;Touriste Français;All-FIMU;6967
2016-05-18;Mercredi;18:30:00;Présent;Touriste Etranger;All-FIMU;7012
2016-05-18;Mercredi;19:00:00;Présent;Résident ;All-FIMU;862
2016-05-18;Mercredi;19:00:00;Présent;Touriste Français;All-FIMU;2187
2016-05-18;Mercredi;19:00:00;Présent;Touriste Etranger;All-FIMU;748
2016-05-18;Mercredi;19:30:00;Présent;Résident ;All-FIMU;6528
2016-05-18;Mercredi;19:30:00;Présent;Touriste Français;All-FIMU;2703
2016-05-18;Mercredi;19:30:00;Présent;Touriste Etranger;All-FIMU;4155
2016-05-18;Mercredi;20:00:00;Présent;Résident ;All-FIMU;3600
2016-05-18;Mercredi;20:00:00;Présent;Touriste Français;All-FIMU;1205
2016-05-18;Mercredi;20:00:00;Présent;Touriste Etranger;All-FIMU;415
2016-05-18;Mercredi;20:30:00;Présent;Résident ;All-FIMU;3461
2016-05-18;Mercredi;20:30:00;Présent;Touriste Français;All-FIMU;5663
2016-05-18;Mercredi;20:30:00;Présent;Touriste Etranger;All-FIMU;3703
2016-05-18;Mercredi;21:00:00;Présent;Résident ;All-FIMU;9789
2016-05-18;Mercredi;21:00:00;Présent;Touriste Français;All-FIMU;4493
2016-05-18;Mercredi;21:00:00;Présent;Touriste Etranger;All-FIMU;3780
2016-05-18;Mercredi;21:30:00;Présent;Résident ;All-FIMU;3076
2016-05-18;Mercredi;21:30:00;Présent;Touriste Français;All-FIMU;7435
2016-05-18;Mercredi;21:30:00;Présent;Touriste Etranger;All-FIMU;8850
2016-05-18;Mercredi;22:00:00;Présent;Résident ;All-FIMU;1439
2016-05-18;Mercredi;22:00:00;Présent;Touriste Français;All-FIMU;3867
2016-05-18;Mercredi;22:00:00;Présent;Touriste Etranger;All-FIMU;2550
2016-05-18;Mercredi;22:30:00;Présent;Résident ;All-FIMU;5345
2016-05-18;Mercredi;22:30:00;Présent;Touriste Français;All-FIMU;7908
2016-05-18;Mercredi;22:30:00;Présent;Touriste Etranger;All-FIMU;9483
2016-05-18;Mercredi;23:00:00;Présent;Résident ;All-FIMU;1318
2016-05-18;Mercredi;23:00:00;Présent;Touriste Français;All-FIMU;4170
2016-05-18;Mercredi;23:00:00;Présent;Touriste Etranger;All-FIMU;656
2016-05-18;Mercredi;23:30:00;Présent;Résident ;All-FIMU;3972
2016-05-18;Mercredi;23:30:00;Présent;Touriste Français;All-FIMU;204
2016-05-18;Mercredi;23:30:00;Présent;Touriste Etranger;All-FIMU;9240
2016-05-19;Jeudi;12:00:00;Présent;Résident ;All-FIMU;8965
2016-05-19;Jeudi;12:00:00;Présent;Touriste Français;All-FIMU;844
2016-05-19;Jeudi;12:00:00;Présent;Touriste Etranger;All-FIMU;5658
2016-05-19;Jeudi;12:30:00;Présent;Résident ;All-FIMU;7766
2016-05-19;Jeudi;12:30:00;Présent;Touriste Français;All-FIMU;1429
2016-05-19;Jeudi;12:30:00;Présent;Touriste Etranger;All-FIMU;1419
2016-05-19;Jeudi;13:00:00;Présent;Résident ;All-FIMU;9967
2016-05-19;Jeudi;13:00:00;Présent;Touriste Français;All-FIMU;9283
2016-05-19;Jeudi;13:00:00;Présent;Touriste Etranger;All-FIMU;302
2016-05-19;Jeudi;13:30:00;Présent;Résident ;All-FIMU;8794
2016-05-19;Jeudi;13:30:00;Présent;Touriste Français;All-FIMU;2004
2016-05-19;Jeudi;13:30:00;Présent;Touriste Etranger;All-FIMU;429
2016-05-19;Jeudi;14:00:00;Présent;Résident ;All-FIMU;4829
2016-05-19;Jeudi;14:00:00;Présent;Touriste Français;All-FIMU;4434
2016-05-19;Jeudi;14:00:00;Présent;Touriste Etranger;All-FIMU;825
2016-05-19;Jeudi;14:30:00;Présent;Résident ;All-FIMU;7056
2016-05-19;Jeudi;14:30:00;Présent;Touriste Français;All-FIMU;7738
2016-05-19;Jeudi;14:30:00;Présent;Touriste Etranger;All-FIMU;6593
2016-05-19;Jeudi;15:00:00;Présent;Résident ;All-FIMU;1912
2016-05-19;Jeudi;15:00:00;Présent;Touriste Français;All-FIMU;854
2016-05-19;Jeudi;15:00:00;Présent;Touriste Etranger;All-FIMU;6343
2016-05-19;Jeudi;15:30:00;Présent;Résident ;All-FIMU;185
2016-05-19;Jeudi;15:30:00;Présent;Touriste Français;All-FIMU;9043
2016-05-19;Jeudi;15:30:00;Présent;Touriste Etranger;All-FIMU;3026
2016-05-19;Jeudi;16:00:00;Présent;Résident ;All-FIMU;8923
2016-05-19;Jeudi;16:00:00;Présent;Touriste Français;All-FIMU;2509
2016-05-19;Jeudi;16:00:00;Présent;Touriste Etranger;All-FIMU;7662
2016-05-19;Jeudi;16:30:00;Présent;Résident ;All-FIMU;5245
2016-05-19;Jeudi;16:30:00;Présent;Touriste Français;All-FIMU;286
2016-05-19;Jeudi;16:30:00;Présent;Touriste Etranger;All-FIMU;8807
2016-05-19;Jeudi;17:00:00;Présent;Résident ;All-FIMU;113
2016-05-19;Jeudi;17:00:00;Présent;Touriste Français;All-FIMU;3604
2016-05-19;Jeudi;17:00:00;Présent;Touriste Etranger;All-FIMU;462
2016-05-19;Jeudi;17:30:00;Présent;Résident ;All-FIMU;842
2016-05-19;Jeudi;17:30:00;Présent;Touriste Français;All-FIMU;4391
2016-05-19;Jeudi;17:30:00;Présent;Touriste Etranger;All-FIMU;1290
2016-05-19;Jeudi;18:00:00;Présent;Résident ;All-FIMU;431
2016-05-19;Jeudi;18:00:00;Présent;Touriste Français;All-FIMU;3130
2016-05-19;Jeudi;18:00:00;Présent;Touriste Etranger;All-FIMU;1301
2016-05-19;Jeudi;18:30:00;Présent;Résident ;All-FIMU;8656
2016-05-19;Jeudi;18:30:00;Présent;Touriste Français;All-FIMU;896
2016-05-19;Jeudi;18:30:00;Présent;Touriste Etranger;All-FIMU;3230
2016-05-19;Jeudi;19:00:00;Présent;Résident ;All-FIMU;6587
2016-05-19;Jeudi;19:00:00;Présent;Touriste Français;All-FIMU;90
2016-05-19;Jeudi;19:00:00;Présent;Touriste Etranger;All-FIMU;1466
2016-05-19;Jeudi;19:30:00;Présent;Résident ;All-FIMU;4588
2016-05-19;Jeudi;19:30:00;Présent;Touriste Français;All-FIMU;8889
2016-05-19;Jeudi;19:30:00;Présent;Touriste Etranger;All-FIMU;8513
2016-05-19;Jeudi;20:00:00;Présent;Résident ;All-FIMU;1145
2016-05-19;Jeudi;20:00:00;Présent;Touriste Français;All-FIMU;612
2016-05-19;Jeudi;20:00:00;Présent;Touriste Etranger;All-FIMU;9926
2016-05-19;Jeudi;20:30:00;Présent;Résident ;All-FIMU;5878
2016-05-19;Jeudi;20:30:00;Présent;Touriste Français;All-FIMU;5176
2016-05-19;Jeudi;20:30:00;Présent;Touriste Etranger;All-FIMU;4814
2016-05-19;Jeudi;21:00:00;Présent;Résident ;All-FIMU;5000
2016-05-19;Jeudi;21:00:00;Présent;Touriste Français;All-FIMU;8874
2016-05-19;Jeudi;21:00:00;Présent;Touriste Etranger;All-FIMU;1515
2016-05-19;Jeudi;21:30:00;Présent;Résident ;All-FIMU;4762
2016-05-19;Jeudi;21:30:00;Présent;Touriste Français;All-FIMU;6809
2016-05-19;Jeudi;21:30:00;Présent;Touriste Etranger;All-FIMU;4899
2016-05-19;Jeudi;22:00:00;Présent;Résident ;All-FIMU;2028
2016-05-19;Jeudi;22:00:00;Présent;Touriste Français;All-FIMU;5699
2016-05-19;Jeudi;22:00:00;Présent;Touriste Etranger;All-FIMU;3443
2016-05-19;Jeudi;22:30:00;Présent;Résident ;All-FIMU;9669
2016-05-19;Jeudi;22:30:00;Présent;Touriste Français;All-FIMU;9594
2016-05-19;Jeudi;22:30:00;Présent;Touriste Etranger;All-FIMU;5498
2016-05-19;Jeudi;23:00:00;Présent;Résident ;All-FIMU;6204
2016-05-19;Jeudi;23:00:00;Présent;Touriste Français;All-FIMU;5569
2016-05-19;Jeudi;23:00:00;Présent;Touriste Etranger;All-FIMU;601
2016-05-19;Jeudi;23:30:00;Présent;Résident ;All-FIMU;3158
2016-05-19;Jeudi;23:30:00;Présent;Touriste Français;All-FIMU;3536
2016-05-19;Jeudi;23:30:00;Présent;Touriste Etranger;All-FIMU;9092
2016-05-20;Vendredi;12:00:00;Présent;Résident ;All-FIMU;9424
2016-05-20;Vendredi;12:00:00;Présent;Touriste Français;All-FIMU;1361
2016-05-20;Vendredi;12:00:00;Présent;Touriste Etranger;All-FIMU;4487
2016-05-20;Vendredi;12:30:00;Présent;Résident ;All-FIMU;5837
2016-05-20;Vendredi;12:30:00;Présent;Touriste Français;All-FIMU;4076
2016-05-20;Vendredi;12:30:00;Présent;Touriste Etranger;All-FIMU;7431
2016-05-20;Vendredi;13:00:00;Présent;Résident ;All-FIMU;2208
2016-05-20;Vendredi;13:00:00;Présent;Touriste Français;All-FIMU;8888
2016-05-20;Vendredi;13:00:00;Présent;Touriste Etranger;All-FIMU;7790
2016-05-20;Vendredi;13:30:00;Présent;Résident ;All-FIMU;5158
2016-05-20;Vendredi;13:30:00;Présent;Touriste Français;All-FIMU;1500
2016-05-20;Vendredi;13:30:00;Présent;Touriste Etranger;All-FIMU;267
2016-05-20;Vendredi;14:00:00;Présent;Résident ;All-FIMU;4375
2016-05-20;Vendredi;14:00:00;Présent;Touriste Français;All-FIMU;7881
2016-05-20;Vendredi;14:00:00;Présent;Touriste Etranger;All-FIMU;9326
2016-05-20;Vendredi;14:30:00;Présent;Résident ;All-FIMU;1302
2016-05-20;Vendredi;14:30:00;Présent;Touriste Français;All-FIMU;7834
2016-05-20;Vendredi;14:30:00;Présent;Touriste Etranger;All-FIMU;7812
2016-05-20;Vendredi;15:00:00;Présent;Résident ;All-FIMU;6300
2016-05-20;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;3730
2016-05-20;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;9243
2016-05-20;Vendredi;15:30:00;Présent;Résident ;All-FIMU;1982
2016-05-20;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;1328
2016-05-20;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;1851
2016-05-20;Vendredi;16:00:00;Présent;Résident ;All-FIMU;6807
2016-05-20;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;7395
2016-05-20;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;8658
2016-05-20;Vendredi;16:30:00;Présent;Résident ;All-FIMU;5380
2016-05-20;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;7107
2016-05-20;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;2880
2016-05-20;Vendredi;17:00:00;Présent;Résident ;All-FIMU;8304
2016-05-20;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;6290
2016-05-20;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;7817
2016-05-20;Vendredi;17:30:00;Présent;Résident ;All-FIMU;8342
2016-05-20;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;9391
2016-05-20;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;2464
2016-05-20;Vendredi;18:00:00;Présent;Résident ;All-FIMU;1156
2016-05-20;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;2541
2016-05-20;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;6221
2016-05-20;Vendredi;18:30:00;Présent;Résident ;All-FIMU;6220
2016-05-20;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;4368
2016-05-20;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;6794
2016-05-20;Vendredi;19:00:00;Présent;Résident ;All-FIMU;6634
2016-05-20;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;1360
2016-05-20;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;7814
2016-05-20;Vendredi;19:30:00;Présent;Résident ;All-FIMU;5141
2016-05-20;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;5589
2016-05-20;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;6874
2016-05-20;Vendredi;20:00:00;Présent;Résident ;All-FIMU;2081
2016-05-20;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;8539
2016-05-20;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;8987
2016-05-20;Vendredi;20:30:00;Présent;Résident ;All-FIMU;7224
2016-05-20;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;9098
2016-05-20;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;5790
2016-05-20;Vendredi;21:00:00;Présent;Résident ;All-FIMU;1207
2016-05-20;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;8805
2016-05-20;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;6940
2016-05-20;Vendredi;21:30:00;Présent;Résident ;All-FIMU;1725
2016-05-20;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;1860
2016-05-20;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;4083
2016-05-20;Vendredi;22:00:00;Présent;Résident ;All-FIMU;7577
2016-05-20;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;890
2016-05-20;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;6323
2016-05-20;Vendredi;22:30:00;Présent;Résident ;All-FIMU;3561
2016-05-20;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;1952
2016-05-20;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;2924
2016-05-20;Vendredi;23:00:00;Présent;Résident ;All-FIMU;9542
2016-05-20;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;2792
2016-05-20;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;4442
2016-05-20;Vendredi;23:30:00;Présent;Résident ;All-FIMU;2407
2016-05-20;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;3917
2016-05-20;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;1553
2016-05-21;Samedi;12:00:00;Présent;Résident ;All-FIMU;8132
2016-05-21;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;7319
2016-05-21;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;1510
