Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-15;Dimanche;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;62
2016-05-15;Dimanche;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-15;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;574
2016-05-15;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;8969
2016-05-15;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;9463
2016-05-15;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7661
2016-05-15;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;8477
2016-05-15;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;663
2016-05-15;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4128
2016-05-15;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2240
2016-05-15;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;6240
2016-05-15;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6032
2016-05-15;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;6923
2016-05-15;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3284
2016-05-15;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;9600
2016-05-15;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;9986
2016-05-15;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;5506
2016-05-15;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;2372
2016-05-15;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;8694
2016-05-15;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;4658
2016-05-15;Dimanche;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7065
2016-05-15;Dimanche;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2132
2016-05-15;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;6343
2016-05-15;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;7892
2016-05-15;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;6675
2016-05-15;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;150
2016-05-15;Dimanche;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;8473
2016-05-15;Dimanche;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7914
2016-05-16;Lundi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;8766
2016-05-16;Lundi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;5152
2016-05-16;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1341
2016-05-16;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;6674
2016-05-16;Lundi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;699
2016-05-16;Lundi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;7554
2016-05-16;Lundi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;8546
2016-05-16;Lundi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-16;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;2115
2016-05-16;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;336
2016-05-16;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2100
2016-05-16;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4319
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;7325
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;5492
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;450
2016-05-16;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;3227
2016-05-16;Lundi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;9984
2016-05-16;Lundi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1352
2016-05-16;Lundi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;359
2016-05-16;Lundi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2788
2016-05-16;Lundi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;4255
2016-05-16;Lundi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;6475
2016-05-16;Lundi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;451
2016-05-16;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;5568
2016-05-16;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4952
2016-05-16;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;3712
2016-05-16;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;4569
2016-05-16;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1560
2016-05-16;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;9734
2016-05-16;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;7970
2016-05-16;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;4480
2016-05-16;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1251
2016-05-16;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;8784
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;6261
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7097
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;8714
2016-05-16;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;9984
2016-05-16;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;75
2016-05-16;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7180
2016-05-16;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;800
2016-05-16;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;6874
2016-05-16;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;6316
2016-05-16;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;3621
2016-05-16;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;368
2016-05-16;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7311
2016-05-16;Lundi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;8605
2016-05-16;Lundi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7995
2016-05-17;Mardi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;7486
2016-05-17;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;2003
2016-05-17;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;863
2016-05-17;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;4758
2016-05-17;Mardi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;1246
2016-05-17;Mardi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;7965
2016-05-17;Mardi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;803
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;4505
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;1930
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;3737
2016-05-17;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3361
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3117
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;3736
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;4006
2016-05-17;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;8824
2016-05-17;Mardi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;9530
2016-05-17;Mardi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6947
2016-05-17;Mardi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;9679
2016-05-17;Mardi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;6867
2016-05-17;Mardi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;968
2016-05-17;Mardi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;1973
2016-05-17;Mardi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;6669
2016-05-17;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;5304
2016-05-17;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7757
2016-05-17;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;5403
2016-05-17;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;8139
2016-05-17;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;2816
2016-05-17;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;1589
2016-05-17;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;3125
2016-05-17;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1003
2016-05-17;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;3966
2016-05-17;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;307
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;9243
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1569
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;3327
2016-05-17;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;952
2016-05-17;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;253
2016-05-17;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;3627
2016-05-17;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;622
2016-05-17;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-17;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;6047
2016-05-17;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;4184
2016-05-17;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;9136
2016-05-17;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5727
2016-05-17;Mardi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;6137
2016-05-17;Mardi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3029
2016-05-18;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;3843
2016-05-18;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8066
2016-05-18;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;9821
2016-05-18;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5495
2016-05-18;Mercredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;6419
2016-05-18;Mercredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;2412
2016-05-18;Mercredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;9250
2016-05-18;Mercredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1077
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;3605
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;7973
2016-05-18;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3932
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;3762
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;993
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;5203
2016-05-18;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;567
2016-05-18;Mercredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;6866
2016-05-18;Mercredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;3679
2016-05-18;Mercredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;2769
2016-05-18;Mercredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;6368
2016-05-18;Mercredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;8102
2016-05-18;Mercredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-18;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;91
2016-05-18;Mercredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;1992
2016-05-18;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;4617
2016-05-18;Mercredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3129
2016-05-18;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;1117
2016-05-18;Mercredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7292
2016-05-18;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4541
2016-05-18;Mercredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;4796
2016-05-18;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;2788
2016-05-18;Mercredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;107
2016-05-18;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;9545
2016-05-18;Mercredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2678
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1364
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;8160
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;6962
2016-05-18;Mercredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;7331
2016-05-18;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;4713
2016-05-18;Mercredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7886
2016-05-18;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4881
2016-05-18;Mercredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;9458
2016-05-18;Mercredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;5090
2016-05-18;Mercredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;245
2016-05-18;Mercredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;4486
2016-05-18;Mercredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3557
2016-05-18;Mercredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;3569
2016-05-18;Mercredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;9777
2016-05-19;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;6712
2016-05-19;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;7789
2016-05-19;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;4494
2016-05-19;Jeudi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;5361
2016-05-19;Jeudi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;7637
2016-05-19;Jeudi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;806
2016-05-19;Jeudi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;2978
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;4939
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;3411
2016-05-19;Jeudi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4209
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;4237
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1724
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;1466
2016-05-19;Jeudi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;8667
2016-05-19;Jeudi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;8979
2016-05-19;Jeudi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1156
2016-05-19;Jeudi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;6499
2016-05-19;Jeudi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;8365
2016-05-19;Jeudi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1626
2016-05-19;Jeudi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;9212
2016-05-19;Jeudi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;1376
2016-05-19;Jeudi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;7804
2016-05-19;Jeudi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;6664
2016-05-19;Jeudi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;5552
2016-05-19;Jeudi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1437
2016-05-19;Jeudi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1826
2016-05-19;Jeudi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2443
2016-05-19;Jeudi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;5995
2016-05-19;Jeudi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6701
2016-05-19;Jeudi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4487
2016-05-19;Jeudi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3446
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;4293
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1991
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;1957
2016-05-19;Jeudi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;6229
2016-05-19;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;1577
2016-05-19;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6788
2016-05-19;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4012
2016-05-19;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-19;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;178
2016-05-19;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2779
2016-05-19;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;9313
2016-05-19;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;9569
2016-05-19;Jeudi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;3787
2016-05-19;Jeudi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;3037
2016-05-20;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;9509
2016-05-20;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;3972
2016-05-20;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;2875
2016-05-20;Vendredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;6139
2016-05-20;Vendredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;9808
2016-05-20;Vendredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;8214
2016-05-20;Vendredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;9436
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2732
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2983
2016-05-20;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5982
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;2063
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;5127
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;5460
2016-05-20;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;5249
2016-05-20;Vendredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;4316
2016-05-20;Vendredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6774
2016-05-20;Vendredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;2250
2016-05-20;Vendredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;5922
2016-05-20;Vendredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;3859
2016-05-20;Vendredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-20;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;4483
2016-05-20;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;9014
2016-05-20;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;8575
2016-05-20;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5052
2016-05-20;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;7959
2016-05-20;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7914
2016-05-20;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;9380
2016-05-20;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;5758
2016-05-20;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;1101
2016-05-20;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;5138
2016-05-20;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7974
2016-05-20;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;8832
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;5356
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;8901
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;2823
2016-05-20;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;7092
2016-05-20;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;8935
2016-05-20;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;3846
2016-05-20;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7304
2016-05-20;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3144
2016-05-20;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3032
2016-05-20;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;6906
2016-05-20;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;6741
2016-05-20;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;1055
2016-05-20;Vendredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;1738
2016-05-20;Vendredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;2461
2016-05-21;Samedi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;7811
2016-05-21;Samedi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;7965
